country_name,iso3,year,boundary_name,wsdi_days,n_valid_cells,n_total_cells,grid_coverage_rate,wsdi_source_dataset,wsdi_source_version,base_period,aggregation,n_valid_years_1951_2018,time_coverage_rate,passes_time_coverage,wsdi_source_status,wsdi_missing_reason
Egypt,EGY,2003,Arab Republic of Egypt,15.402531305948893,33,37,0.8918918918918919,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Egypt,EGY,2004,Arab Republic of Egypt,10.432449694835778,33,37,0.8918918918918919,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Egypt,EGY,2005,Arab Republic of Egypt,5.2854926766771255,33,37,0.8918918918918919,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Egypt,EGY,2006,Arab Republic of Egypt,4.28839582566059,33,37,0.8918918918918919,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Egypt,EGY,2007,Arab Republic of Egypt,19.95627498626709,33,37,0.8918918918918919,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Egypt,EGY,2008,Arab Republic of Egypt,14.607889406608813,33,37,0.8918918918918919,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Egypt,EGY,2009,Arab Republic of Egypt,11.473543094866203,33,37,0.8918918918918919,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Egypt,EGY,2010,Arab Republic of Egypt,64.75436580181122,32,37,0.8648648648648649,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Egypt,EGY,2011,Arab Republic of Egypt,6.2068438453059045,31,37,0.8378378378378378,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Egypt,EGY,2012,Arab Republic of Egypt,30.6703246331984,31,37,0.8378378378378378,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Egypt,EGY,2013,Arab Republic of Egypt,7.8261318514423985,31,37,0.8378378378378378,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Egypt,EGY,2014,Arab Republic of Egypt,13.660012398996662,31,37,0.8378378378378378,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Egypt,EGY,2015,Arab Republic of Egypt,35.17605455460087,31,37,0.8378378378378378,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Egypt,EGY,2016,Arab Republic of Egypt,22.061272651918472,31,37,0.8378378378378378,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Egypt,EGY,2017,Arab Republic of Egypt,14.433660291856334,31,37,0.8378378378378378,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Egypt,EGY,2018,Arab Republic of Egypt,25.136283659165905,31,37,0.8378378378378378,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Spain,ESP,1995,Spain,15.85326372493397,22,24,0.9166666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Spain,ESP,1996,Spain,5.974047595804388,22,24,0.9166666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Spain,ESP,1997,Spain,18.572902115908537,22,24,0.9166666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Spain,ESP,1998,Spain,17.230661392211914,22,24,0.9166666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Spain,ESP,1999,Spain,5.317726135253906,22,24,0.9166666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Spain,ESP,2000,Spain,8.40199292789806,22,24,0.9166666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Spain,ESP,2001,Spain,12.758405642075973,22,24,0.9166666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Spain,ESP,2002,Spain,13.645779479633678,22,24,0.9166666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Spain,ESP,2003,Spain,26.621407942338422,22,24,0.9166666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Spain,ESP,2004,Spain,13.15318558432839,22,24,0.9166666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Spain,ESP,2005,Spain,15.743687889792703,22,24,0.9166666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Spain,ESP,2006,Spain,15.106250719590621,22,24,0.9166666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Spain,ESP,2007,Spain,12.482389255003495,22,24,0.9166666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Spain,ESP,2008,Spain,6.2859722700986,22,24,0.9166666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Spain,ESP,2009,Spain,17.390757430683482,22,24,0.9166666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Spain,ESP,2010,Spain,5.184099760922519,22,24,0.9166666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Spain,ESP,2011,Spain,20.118132894689385,22,24,0.9166666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Spain,ESP,2012,Spain,17.530146338722922,22,24,0.9166666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Spain,ESP,2013,Spain,8.506476228887385,22,24,0.9166666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Spain,ESP,2014,Spain,20.650113452564586,22,24,0.9166666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Spain,ESP,2015,Spain,33.02767918326638,22,24,0.9166666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Spain,ESP,2016,Spain,13.398829763585871,22,24,0.9166666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Spain,ESP,2017,Spain,35.34405500238592,22,24,0.9166666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Spain,ESP,2018,Spain,16.001888621937145,22,24,0.9166666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Finland,FIN,1995,Finland,6.316682687827519,28,28,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Finland,FIN,1996,Finland,12.0626939364842,28,28,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Finland,FIN,1997,Finland,15.065149681908744,28,28,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Finland,FIN,1998,Finland,5.0527529035295755,28,28,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Finland,FIN,1999,Finland,10.678950309753418,28,28,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Finland,FIN,2000,Finland,19.296542269842966,28,28,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Finland,FIN,2001,Finland,11.352988651820592,28,28,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Finland,FIN,2002,Finland,27.813170228685653,28,28,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Finland,FIN,2003,Finland,15.641305242265974,28,28,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Finland,FIN,2004,Finland,10.310726370130267,28,28,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Finland,FIN,2005,Finland,24.63663707460676,28,28,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Finland,FIN,2006,Finland,40.07065085002354,28,28,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Finland,FIN,2007,Finland,23.57084587642125,28,28,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Finland,FIN,2008,Finland,12.15076950618199,28,28,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Finland,FIN,2009,Finland,9.29692382471902,28,28,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Finland,FIN,2010,Finland,10.593835183552333,28,28,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Finland,FIN,2011,Finland,15.989386558532715,28,28,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Finland,FIN,2012,Finland,4.701879262924194,28,28,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Finland,FIN,2013,Finland,18.102537563868932,28,28,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Finland,FIN,2014,Finland,31.16324063709804,28,28,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Finland,FIN,2015,Finland,27.906774520874023,28,28,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Finland,FIN,2016,Finland,17.636985301971436,28,28,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Finland,FIN,2017,Finland,3.635733331952776,28,28,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Finland,FIN,2018,Finland,29.05682155064174,28,28,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
France,FRA,1995,France,10.404755691002155,29,29,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
France,FRA,1996,France,4.843310208156191,29,29,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
France,FRA,1997,France,12.52230351546715,29,29,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
France,FRA,1998,France,20.767751364872375,29,29,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
France,FRA,1999,France,9.34460738609577,29,29,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
France,FRA,2000,France,10.030782041878537,29,29,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
France,FRA,2001,France,8.555529775290653,29,29,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
France,FRA,2002,France,15.65565641995134,29,29,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
France,FRA,2003,France,30.989264718417463,29,29,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
France,FRA,2004,France,12.008380133530189,29,29,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
France,FRA,2005,France,19.648753791019836,29,29,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
France,FRA,2006,France,22.80868799933072,29,29,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
France,FRA,2007,France,25.91773144952182,29,29,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
France,FRA,2008,France,9.795054748140533,29,29,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
France,FRA,2009,France,13.32791986136601,29,29,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
France,FRA,2010,France,4.917894947117772,29,29,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
France,FRA,2011,France,25.213957950986664,29,29,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
France,FRA,2012,France,18.058706546651905,29,29,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
France,FRA,2013,France,7.704945613598001,29,29,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
France,FRA,2014,France,18.341031765115673,29,29,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
France,FRA,2015,France,32.73204717964962,29,29,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
France,FRA,2016,France,14.6225706626629,29,29,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
France,FRA,2017,France,21.33463902309023,29,29,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
France,FRA,2018,France,30.20350719320363,29,29,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
United Kingdom,GBR,1995,United Kingdom,16.622711695157566,13,16,0.8125,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
United Kingdom,GBR,1996,United Kingdom,3.2640000123244066,13,16,0.8125,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
United Kingdom,GBR,1997,United Kingdom,12.673441153306227,13,16,0.8125,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
United Kingdom,GBR,1998,United Kingdom,15.531397085923414,13,16,0.8125,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
United Kingdom,GBR,1999,United Kingdom,9.706862449645996,13,16,0.8125,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
United Kingdom,GBR,2000,United Kingdom,7.760515763209416,13,16,0.8125,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
United Kingdom,GBR,2001,United Kingdom,4.0826996106367845,13,16,0.8125,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
United Kingdom,GBR,2002,United Kingdom,13.870262219355656,13,16,0.8125,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
United Kingdom,GBR,2003,United Kingdom,18.398084200345554,13,16,0.8125,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
United Kingdom,GBR,2004,United Kingdom,8.30907447521503,13,16,0.8125,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
United Kingdom,GBR,2005,United Kingdom,16.382846465477577,13,16,0.8125,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
United Kingdom,GBR,2006,United Kingdom,23.975967700664814,13,16,0.8125,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
United Kingdom,GBR,2007,United Kingdom,20.379265271700344,13,16,0.8125,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
United Kingdom,GBR,2008,United Kingdom,12.136826075040377,13,16,0.8125,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
United Kingdom,GBR,2009,United Kingdom,10.346635231604942,13,16,0.8125,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
United Kingdom,GBR,2010,United Kingdom,3.438028390590961,13,16,0.8125,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
United Kingdom,GBR,2011,United Kingdom,18.24034412090595,13,16,0.8125,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
United Kingdom,GBR,2012,United Kingdom,14.074522018432617,13,16,0.8125,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
United Kingdom,GBR,2013,United Kingdom,6.853724699753982,13,16,0.8125,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
United Kingdom,GBR,2014,United Kingdom,15.446109845088078,13,16,0.8125,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
United Kingdom,GBR,2015,United Kingdom,20.49646047445444,13,16,0.8125,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
United Kingdom,GBR,2016,United Kingdom,11.273035049438477,13,16,0.8125,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
United Kingdom,GBR,2017,United Kingdom,9.102572551140419,13,16,0.8125,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
United Kingdom,GBR,2018,United Kingdom,28.083955177894005,13,16,0.8125,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Greece,GRC,1995,Greece,5.061683893203735,4,6,0.6666666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Greece,GRC,1996,Greece,8.186967134475708,4,6,0.6666666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Greece,GRC,1997,Greece,8.097485184669495,4,6,0.6666666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Greece,GRC,1998,Greece,22.48650598526001,4,6,0.6666666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Greece,GRC,1999,Greece,12.574856519699097,4,6,0.6666666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Greece,GRC,2000,Greece,24.154297351837158,4,6,0.6666666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Greece,GRC,2001,Greece,16.754523754119873,4,6,0.6666666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Greece,GRC,2002,Greece,21.65327787399292,4,6,0.6666666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Greece,GRC,2003,Greece,33.36501169204712,4,6,0.6666666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Greece,GRC,2004,Greece,12.206176519393921,4,6,0.6666666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Greece,GRC,2005,Greece,10.493383169174194,4,6,0.6666666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Greece,GRC,2006,Greece,20.036483764648438,4,6,0.6666666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Greece,GRC,2007,Greece,40.713990211486816,4,6,0.6666666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Greece,GRC,2008,Greece,24.07962417602539,4,6,0.6666666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Greece,GRC,2009,Greece,15.538854598999023,4,6,0.6666666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Greece,GRC,2010,Greece,18.838521480560303,4,6,0.6666666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Greece,GRC,2011,Greece,26.761776447296143,4,6,0.6666666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Greece,GRC,2012,Greece,45.71809005737305,4,6,0.6666666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Greece,GRC,2013,Greece,26.933802127838135,4,6,0.6666666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Greece,GRC,2014,Greece,20.169716358184814,4,6,0.6666666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Greece,GRC,2015,Greece,39.93896961212158,4,6,0.6666666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Greece,GRC,2016,Greece,18.139432907104492,4,6,0.6666666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Greece,GRC,2017,Greece,28.105026245117188,4,6,0.6666666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Greece,GRC,2018,Greece,33.53922080993652,4,6,0.6666666666666666,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Croatia,HRV,1995,Croatia,6.731814543406169,3,3,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Croatia,HRV,1996,Croatia,8.261247634887695,3,3,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Croatia,HRV,1997,Croatia,10.935541152954102,3,3,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Croatia,HRV,1998,Croatia,24.791244506835938,3,3,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Croatia,HRV,1999,Croatia,11.835268020629883,3,3,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Croatia,HRV,2000,Croatia,21.5343017578125,3,3,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Croatia,HRV,2001,Croatia,12.619355201721191,3,3,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Croatia,HRV,2002,Croatia,22.36151186625163,3,3,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Croatia,HRV,2003,Croatia,35.79696782430013,3,3,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Croatia,HRV,2004,Croatia,12.097695350646973,3,3,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Croatia,HRV,2005,Croatia,14.336035092671713,3,3,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Croatia,HRV,2006,Croatia,25.086579004923504,3,3,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Croatia,HRV,2007,Croatia,38.2068837483724,3,3,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Croatia,HRV,2008,Croatia,17.765167236328125,3,3,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Croatia,HRV,2009,Croatia,17.42420832316081,3,3,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Croatia,HRV,2010,Croatia,11.919601758321127,3,3,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Croatia,HRV,2011,Croatia,28.537906010945637,3,3,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Croatia,HRV,2012,Croatia,32.60338274637858,3,3,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Croatia,HRV,2013,Croatia,18.9669132232666,3,3,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Croatia,HRV,2014,Croatia,21.524394989013672,3,3,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Croatia,HRV,2015,Croatia,41.32768122355143,3,3,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Croatia,HRV,2016,Croatia,17.654475529988606,3,3,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Croatia,HRV,2017,Croatia,24.77852439880371,3,3,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Croatia,HRV,2018,Croatia,38.746177673339844,3,3,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Hungary,HUN,1995,Hungary,8.000565814971925,5,5,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Hungary,HUN,1996,Hungary,8.16970739364624,5,5,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Hungary,HUN,1997,Hungary,9.031512641906739,5,5,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Hungary,HUN,1998,Hungary,20.526462173461915,5,5,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Hungary,HUN,1999,Hungary,10.418167686462402,5,5,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Hungary,HUN,2000,Hungary,20.955564117431642,5,5,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Hungary,HUN,2001,Hungary,9.043383598327637,5,5,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Hungary,HUN,2002,Hungary,23.96744041442871,5,5,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Hungary,HUN,2003,Hungary,26.386889266967774,5,5,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Hungary,HUN,2004,Hungary,9.89025421142578,5,5,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Hungary,HUN,2005,Hungary,12.545818901062011,5,5,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Hungary,HUN,2006,Hungary,22.73108673095703,5,5,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Hungary,HUN,2007,Hungary,35.124785614013675,5,5,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Hungary,HUN,2008,Hungary,16.97909812927246,5,5,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Hungary,HUN,2009,Hungary,13.93961696624756,5,5,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Hungary,HUN,2010,Hungary,12.456840705871581,5,5,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Hungary,HUN,2011,Hungary,20.67360954284668,5,5,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
Hungary,HUN,2012,Hungary,28.42599983215332,5,5,1.0,HadEX3,3.0.4,1961-1990,grid_center_arithmetic_mean,68,1.0,True,available,
