country_name,iso3,year,bond_spreads,bond_10y,vulnerability100,readiness100,lnrgdp,growth,inflation_cpi,debt_gdp,PrimaryBalance_gdp,reserves,gee,rqe,tt,is_advanced,Revenue_gdp,CurrentGDP,OverallBalance_gdp,revenue,debt,interest_revenue,taxgdp
Sweden,SWE,2020,-0.938565,-0.044453,31.86023053,71.82741833,8.691240276,-1.934,0.661,40.436,-3.219,0.9790736375,1.670026779,1.678616405,100,1,48.847,5012.855,-3.18,2448.615,2027,-0.07984113661023196,39.781182579587885
Sweden,SWE,2021,-1.171882,0.268087,31.58257007,72.1817371,8.742179204,5.226,2.658,37.322,-0.154,0.9910230438,1.610255241,1.745321631,100.6,1,49.168,5417.76,-0.149,2663.823,2022,-0.010169215750081353,40.197350934703636
Sweden,SWE,2022,-1.424272,1.527585,31.68225681,71.71813373,8.754655498,1.255,8.057,34.214,1.193,1.01399694,1.572404861,1.681576967,97.4,1,49.317,5816.415,1.003,2868.482,1990,0.38526268832248517,40.039715185384814
Sweden,SWE,2023,-1.439278,2.522737,31.70483675,71.35448638,8.752612763,-0.204,5.906,32.052,-0.428,0.9619228131,1.601383328,1.718017101,96.9,1,48.277,6143.187,-0.63,2965.74,1969,0.4184187087018663,38.9418618785378
Switzerland,CHE,1995,-1.870579,4.707741,29.345012,61.13742789,6.133831788,0.519,1.798,49.274,-1.055,14.87864631,,,,1,30.139,423.629,-1.831,127.678,208.738,2.574737051660639,18.262397041130942
Switzerland,CHE,1996,-2.26589,4.173825,29.4161831,61.24776692,6.139496546,0.568,0.81,50.559,-1.226,14.91581835,1.757080555,1.55765903,,1,30.478,427.029,-1.983,130.151,215.902,2.483758776822626,18.684817793532488
Switzerland,CHE,1997,-2.799033,3.543307,29.42936342,61.72907798,6.159959708,2.067,0.518,52.943,-1.468,13.34892505,,,,1,30.179,433.77,-2.301,130.906,229.649,2.7601974883196925,18.400136703494752
Switzerland,CHE,1998,-2.401019,2.872789,29.4663956,62.24048294,6.186907968,2.731,0.019,55.291,-0.368,13.39758096,1.906915069,1.641245961,,1,31.007,444.783,-1.291,137.912,245.927,2.9767471861192636,19.415507214845956
Switzerland,CHE,1999,-2.773321,2.87358,29.29292187,62.93922789,6.203245791,1.647,0.808,51.965,-0.471,12.23667233,,,,1,31.235,453.205,-1.551,141.56,235.509,3.4576596766447896,19.4949997241151
Switzerland,CHE,2000,-2.181517,3.847238,29.25900426,63.6426946,6.239862504,3.73,1.561,51.656,1.256,10.45661562,1.956340551,1.792244911,,1,32.152,476.9,0.279,153.335,246.348,3.038691216720577,20.487465754153725
Switzerland,CHE,2001,-1.690591,3.311681,29.26863411,63.89657001,6.256039827,1.631,0.991,50.453,1.096,9.891478269,,,,1,31.407,489.964,0.205,153.881,247.201,2.836947177380839,19.605281101012366
Switzerland,CHE,2002,-1.481357,3.104687,29.24901487,64.17922481,6.259837645,0.381,0.641,56.867,-0.768,11.71327269,1.937041759,1.733826637,,1,31.87,489.582,-1.72,156.03,278.408,2.987135236899906,20.036794953661932
Switzerland,CHE,2003,-1.519199,2.480955,29.14054722,63.85457727,6.25645229,-0.338,0.636,56.185,-0.46,13.34245467,1.753735542,1.683715343,,1,31.485,493.675,-1.342,155.433,277.369,2.8013339685564556,19.624579833915362
Switzerland,CHE,2004,-1.651749,2.605867,29.17453157,63.94439024,6.28121947,2.508,0.801,57.06,-0.511,13.95252553,2.158515692,1.636825681,,1,31.253,508.237,-1.375,158.837,289.999,2.764534604677951,19.712179782206412
Switzerland,CHE,2005,-2.275055,2.009604,29.27787175,65.14859639,6.310810607,3.003,1.173,54.088,0.223,10.45889945,1.846282601,1.550629139,90.9,1,31.274,528.484,-0.636,165.28,285.845,2.746690541664002,19.768818339616193
Switzerland,CHE,2006,-2.310492,2.48212,29.10999396,69.41595057,6.351885217,4.193,1.064,47.75,1.62,11.23850823,2.075267076,1.495481372,89.3,1,30.902,562.348,0.834,173.775,268.52,2.543524690958514,19.692732683629181
Switzerland,CHE,2007,-1.723825,2.907679,28.68571048,70.42134798,6.391277043,4.018,0.735,44.01,2.094,12.5997407,2.035807133,1.645464301,89.3,1,30.501,599.396,1.549,182.823,263.794,1.786826661420937,19.611928415016912
Switzerland,CHE,2008,-0.755854,2.891673,28.70357929,70.46091962,6.415278612,2.429,2.428,44.226,2.416,12.13292447,2.02759099,1.562006712,92.1,1,31.479,622.26,1.909,195.884,275.199,1.6105975412179547,19.941668078454185
Switzerland,CHE,2009,-1.089916,2.154848,28.6724635,69.79504127,6.395542026,-1.954,-0.48,42.366,0.975,22.45875767,1.945025682,1.549013495,98.8,1,31.706,613.01,0.49,194.362,259.707,1.5296789251245821,19.96005804960296
Switzerland,CHE,2010,-1.535058,1.656558,28.54768288,71.24389135,6.427310126,3.228,0.688,40.699,0.812,43.73101392,1.870959163,1.620867133,99.2,1,31.212,635.63,0.348,198.39,258.694,1.4866077149814174,19.705139806985219
Switzerland,CHE,2011,-1.280994,1.480783,28.50455854,70.84923895,6.441931701,1.473,0.228,41.237,1.062,52.67310358,1.861643314,1.61533618,96.1,1,31.63,645.676,0.673,204.225,266.255,1.2298450837812203,19.747398380729862
Switzerland,CHE,2012,-1.178916,0.61023,28.47354237,70.95061986,6.453832851,1.197,-0.693,41.857,0.594,83.65225698,1.882824302,1.651066184,95.6,1,31.352,654.722,0.231,205.266,274.047,1.1578208726716,19.594978337512167
Switzerland,CHE,2013,-1.462616,0.885657,28.34929643,71.7046252,6.472140709,1.848,-0.216,41.222,-0.172,82.89730165,1.816378474,1.619792342,94.1,1,31.544,666.617,-0.425,210.276,274.793,0.8020542733958914,19.705697637399172
Switzerland,CHE,2014,-1.855673,0.673996,28.20540508,72.7845982,6.496654319,2.482,-0.012,41.244,-0.009,82.33079131,2.104318619,1.800340295,94.9,1,31.302,679.037,-0.242,212.554,280.065,0.744361382659255,19.66690026614376
Switzerland,CHE,2015,-2.202367,-0.070447,28.24000666,72.59014893,6.510545502,1.399,-1.142,41.44,0.765,89.61750355,1.967453361,1.729456306,100,1,32.46,679.307,0.536,220.502,281.506,0.7054836722119532,20.359283932879308
Switzerland,CHE,2016,-2.191744,-0.359774,28.22961732,71.13080613,6.529894637,1.954,-0.434,40.302,0.408,99.06375665,1.971780896,1.900379658,101.7,1,32.171,688.349,0.235,221.451,277.418,0.5377513910043207,20.358432511920107
Switzerland,CHE,2017,-2.42834,-0.099248,25.83941631,70.16857182,6.54439662,1.461,0.535,41.081,1.254,116.6385042,2.017803192,1.875574946,101.6,1,33.028,696.073,1.112,229.901,285.951,0.42993823422550564,21.11696147016097
Switzerland,CHE,2018,-2.905912,0.004388,25.64836486,69.72866944,6.577403673,3.356,0.935,38.962,1.351,109.5106572,1.997076869,1.791235805,103.3,1,32.346,724.832,1.263,234.456,282.407,0.27205836888641566,20.69808411525182
Switzerland,CHE,2019,-2.642154,-0.503454,25.62387973,69.65987703,6.588443555,1.11,0.362,38.831,1.365,117.6536401,1.916227698,1.65198791,105.5,1,32.63,732.215,1.314,238.922,284.329,0.15629788538155073,21.079392233557705
Switzerland,CHE,2020,-1.400008,-0.505896,25.53505608,69.17594762,6.564511165,-2.365,-0.725,42.383,-2.892,152.707229,1.97202301,1.584892631,107.7,1,33.34,709.465,-2.957,236.534,300.692,0.1949610077984403,20.907637483520073
Switzerland,CHE,2021,-1.692745,-0.252776,25.25270094,68.90492056,6.624353367,6.167,0.583,39.742,-0.151,147.3442131,1.990797877,1.723315477,104.6,1,33.103,767.707,-0.281,254.135,305.103,0.3927136513306951,21.207987538201131
Switzerland,CHE,2022,-2.14553,0.806327,25.10300714,68.95353801,6.659666927,3.594,2.834,35.899,1.242,118.3696237,2.0494349,1.620113015,97.5,1,31.608,819.576,1.15,259.051,294.221,0.2910655530245507,20.041753389055096
Switzerland,CHE,2023,-2.874692,1.087323,25.12584523,69.13300586,6.668379444,0.875,2.135,37.271,0.224,109.7536556,2.134927034,1.729380012,95.8,1,31.058,834.418,0.118,259.155,310.994,0.3412969283276451,20.225776935519701
Taiwan Province of China,TWN,1995,,,,,8.932303237,6.499,3.666,,,,,,,1,21.099,7391.062,-6.756,1559.429,,,
Taiwan Province of China,TWN,1996,,,,,8.992236724,6.177,3.077,,,,0.5534752607,0.8720682859,,1,19.974,8031.305,-7.135,1604.184,,,
Taiwan Province of China,TWN,1997,,,,,9.050990651,6.051,0.905,24.982,,,,,,1,19.583,8705.149,-7.473,1704.759,2174.763,,
Taiwan Province of China,TWN,1998,,,,,9.092178715,4.205,1.684,23.687,,,0.8045505285,1.014562726,,1,21.924,9366.337,-5.236,2053.458,2218.571,,
Taiwan Province of China,TWN,1999,0.227692,5.874593,,,9.157329393,6.732,0.175,23.69,,,,,,1,20.444,9804.503,-2.348,2004.394,2322.698,,
Taiwan Province of China,TWN,2000,-0.39909,5.629665,,,9.218558709,6.314,1.248,26.227,,,0.697363615,1.096775413,,1,26.963,10328.549,-5.33,2784.863,2708.899,,
Taiwan Province of China,TWN,2001,-0.994509,4.007763,,,9.204440904,-1.402,-0.003,30.126,,,,,,1,18.745,10119.429,-5.588,1896.841,3048.535,,
Taiwan Province of China,TWN,2002,-1.089175,3.496869,,,9.257826925,5.484,-0.196,29.779,,,0.7435898185,1.010753751,,1,16.818,10630.911,-5.242,1787.919,3165.76,,
Taiwan Province of China,TWN,2003,-1.861731,2.138423,,,9.299204365,4.225,-0.281,32.15,,,0.9153814912,1.008325219,,1,17.84,10924.029,-4.333,1948.847,3512.071,,
Taiwan Province of China,TWN,2004,-1.593264,2.664352,,,9.366413603,6.952,1.608,33.446,,,1.085751414,1.155298948,,1,16.621,11596.241,-4.622,1927.4,3878.45,,
Taiwan Province of China,TWN,2005,-2.233596,2.051063,,,9.418846842,5.383,2.309,34.068,,,0.9389292002,0.9302559495,,1,18.427,12036.675,-2.497,2218.039,4100.632,,
Taiwan Province of China,TWN,2006,-2.795616,1.996996,,,9.474947657,5.77,0.6,33.297,,,1.183969259,0.843208909,,1,17.316,12572.587,-2.179,2177.018,4186.291,,
Taiwan Province of China,TWN,2007,-2.293855,2.337649,,,9.541204268,6.85,1.796,32.157,,,1.101922631,0.9475229383,,1,16.797,13363.917,-2.223,2244.758,4297.374,,
Taiwan Province of China,TWN,2008,-1.338066,2.309461,,,9.549159852,0.799,3.53,33.353,,,1.121198535,1.00401032,,1,17.016,13115.096,-2.737,2231.614,4374.301,,
Taiwan Province of China,TWN,2009,-1.720397,1.524367,,,9.532891805,-1.614,-0.875,36.711,,,1.154178619,1.041004539,,1,16.36,12919.445,-6.196,2113.644,4742.831,,
Taiwan Province of China,TWN,2010,-1.794944,1.396672,,,9.630429427,10.245,0.966,36.89,,,1.167983174,1.114898801,,1,15.046,14060.345,-5.092,2115.554,5186.842,,
Taiwan Province of China,TWN,2011,-1.365183,1.396594,,,9.666501763,3.673,1.421,38.343,,,1.138825417,1.111809015,,1,16.17,14262.201,-4.034,2306.173,5468.503,,
Taiwan Province of China,TWN,2012,-0.578232,1.210914,,,9.688467789,2.221,1.935,39.205,,,1.145106792,1.180826187,,1,15.814,14677.765,-4.314,2321.205,5754.408,,
Taiwan Province of China,TWN,2013,-0.880798,1.467475,,,9.712995589,2.483,0.792,38.895,,,1.202017188,1.135525942,,1,16.094,15270.728,-3.242,2457.632,5939.511,,
Taiwan Province of China,TWN,2014,-0.913209,1.61646,,,9.759103482,4.719,1.194,37.488,,,1.358364105,1.29879117,,1,15.431,16258.047,-2.725,2508.815,6094.887,,
Taiwan Province of China,TWN,2015,-0.744997,1.386923,,,9.773649104,1.465,-0.306,35.941,,,1.360293508,1.332924247,,1,15.61,17055.08,-1.782,2662.328,6129.84,,
Taiwan Province of China,TWN,2016,-0.964593,0.867377,,,9.795068141,2.165,1.393,35.364,,,1.320027471,1.27639544,,1,15.328,17555.268,-2.193,2690.918,6208.231,,
Taiwan Province of China,TWN,2017,-1.261112,1.06798,,,9.831030724,3.662,0.622,34.458,,,1.223278403,1.360435247,,1,15.286,18012.387,-2.022,2753.329,6206.697,,
Taiwan Province of China,TWN,2018,-1.9559,0.9544,,,9.859671497,2.905,1.35,33.831,,,1.317241549,1.37460053,,1,15.465,18420.039,-1.866,2848.611,6231.744,,
Taiwan Province of China,TWN,2019,-1.410704,0.727996,,,9.889767106,3.055,0.559,32.612,,,1.395763278,1.396167874,,1,15.452,18974.097,-1.776,2931.855,6187.83,,
Taiwan Province of China,TWN,2020,-0.474833,0.419279,,,9.92339787,3.42,-0.238,31.958,,,1.539180875,1.36607933,,1,15.163,20023.752,-2.911,3036.132,6399.116,,
Taiwan Province of China,TWN,2021,-1.013869,0.4261,,,9.988439314,6.72,1.971,30.085,,,1.430438399,1.473266959,,1,15.253,21773.291,-2.063,3321.122,6550.506,,
Taiwan Province of China,TWN,2022,-1.76238,1.189477,,,10.01492087,2.684,2.947,29.482,,,1.403010011,1.409888744,,1,16.173,22820.43,-1.715,3690.71,6727.807,,
Taiwan Province of China,TWN,2023,-2.758316,1.203699,,,10.02571209,1.085,2.492,29.02,,,1.47769177,1.451695681,,1,16.479,23598.348,-2.497,3888.797,6848.183,,
Thailand,THA,1995,,,44.40206093,39.07660555,8.530874178,8.12,5.796,,,0.7287382268,,,115.3268944,0,20.23,4217.614,3.054,826.508,,,17.340586407385793
Thailand,THA,1996,,,44.53992413,39.20326887,8.585854141,5.652,5.825,15.193,,0.7216075325,0.1802245528,0.05726934969,113.7505093,0,20.711,4638.604,2.749,934.078,685.23,,17.718886975477968
Thailand,THA,1997,,,44.53218438,39.81690157,8.557932174,-2.754,5.628,40.455,,0.5164733052,,,114.4264892,0,19.954,4710.31,-1.681,937.81,1901.36,,17.181310784215899
Thailand,THA,1998,,,44.49367495,40.62390281,8.478520552,-7.634,7.96,49.881,,0.6140346607,0.03581413999,0.1144902259,107.5356334,0,17.629,4701.553,-6.292,822.73,2327.84,,15.012613917146101
Thailand,THA,1999,,,44.51563971,41.08874461,8.523229138,4.572,0.239,56.585,,0.6914324569,,,106.7454014,0,17.455,4789.826,-9.017,804.194,2607.056,,13.942197482747808
Thailand,THA,2000,,,44.53799347,41.11701831,8.566817674,4.455,1.697,57.826,-0.591,0.6216809939,0.1774853468,0.4847937524,99.41973651,0,17.554,5069.82,-1.792,851.29,2804.279,6.841745471117694,14.065073316212413
Thailand,THA,2001,0.390657,5.392929,44.13857591,40.91533133,8.600680299,3.444,1.612,57.532,-0.519,0.6078811789,,,91.48157434,0,19.056,5345.001,-1.768,972.1,2934.9,6.5543660789252725,14.298116875936975
Thailand,THA,2002,0.114406,4.70045,43.87086932,40.73673964,8.660354047,6.149,0.659,54.901,-5.383,0.6742835007,0.2610510588,0.1389863044,91.52760598,0,18.99,5769.578,-6.722,1015.162,2934.9,7.051079515534492,14.681027930522303
Thailand,THA,2003,-0.557463,3.442691,43.70697743,40.28432787,8.729779935,7.189,1.818,47.5,3.074,0.6817477158,0.3050833046,0.3571308255,93.62677447,0,20.264,6317.303,1.978,1249.961,2930,5.408606395578365,15.795168811894175
Thailand,THA,2004,0.584738,4.842354,43.53895962,39.13139212,8.790774767,6.289,2.809,46.267,2.365,0.7583167409,0.2615478635,0.2196555585,95.30323603,0,20.437,6954.282,1.106,1381.118,3126.6,6.160395361354406,16.258848096124375
Thailand,THA,2005,0.710968,4.995627,43.42502042,39.85112984,8.831798071,4.188,4.467,45.462,3.391,0.7603869453,0.340901643,0.4539633989,96.2,0,21.753,7614.411,2.173,1621.588,3389,5.599227692732037,16.877545290886843
Thailand,THA,2006,0.611769,5.404381,43.24590507,38.92528986,8.880281625,4.968,4.714,39.177,3.233,0.9321119707,0.4179479778,0.2297958732,95.1,0,20.606,8400.644,1.867,1700.479,3233.1,6.629137144521013,17.250703636530723
Thailand,THA,2007,-0.039906,4.591598,43.30138444,38.95409119,8.933207527,5.435,2.163,35.985,1.275,1.154060667,0.2859194875,0.08619856089,95.4,0,20.219,9076.301,0.22,1788.667,3183.4,5.217864384984421,16.232641579427568
Thailand,THA,2008,0.903855,4.551382,43.35249535,39.42560366,8.950317305,1.726,5.486,34.946,1.912,1.439745118,0.156943962,0.1125372499,93.6,0,20.027,9706.929,0.801,1953.2,3408.2,5.547510860338543,16.346286402105658
Thailand,THA,2009,0.677672,3.922436,43.3233626,40.77548222,8.943387164,-0.691,-0.869,42.364,-1.181,1.80772509,0.2067967951,0.1214839891,98.2,0,19.508,9658.667,-2.214,1842.817,4001.9,5.295263481648554,15.342119052246028
Thailand,THA,2010,0.353417,3.545033,43.26437627,41.54971723,9.015832381,7.513,3.3,39.831,0.032,2.08964602,0.08329106867,0.06181068346,98.5,0,20.939,10808.145,-1.07,2223.854,4230.3,5.262906538039066,16.081010201102963
Thailand,THA,2011,0.947928,3.709705,43.31577606,41.74465413,9.024198607,0.84,3.811,39.116,1.285,2.106725032,0.09929939359,0.09038279951,93.7,0,21.208,11306.906,0.094,2411.738,4448.3,5.615805356469257,17.740443240856514
Thailand,THA,2012,1.737286,3.526432,43.4821974,42.4498089,9.094123809,7.243,3.009,41.929,0.349,2.038468514,0.1301599145,0.1372242123,92.4,0,21.391,12357.342,-0.86,2518.776,4937.2,5.651909681641812,16.527985715743302
Thailand,THA,2013,1.452137,3.80041,43.68104082,43.50851489,9.120643975,2.687,2.186,42.191,1.719,1.829234654,0.1629360318,0.1306396574,93.9,0,22.235,12915.158,0.599,2862.042,5430.6,5.037103665392399,18.442040156693722
Thailand,THA,2014,1.004615,3.534284,43.46228649,45.11713039,9.130440521,0.984,1.895,43.334,0.424,1.702353141,0.2569953501,0.1748064756,93.8,0,21.487,13230.304,-0.7,2821.712,5690.8,5.231069949271653,17.251193753070755
Thailand,THA,2015,0.663839,2.795759,43.57462652,44.89005658,9.161299906,3.134,-0.898,42.559,1.203,1.643240796,0.2387375385,0.1959017366,100,0,22.465,13743.48,0.188,3052.824,5783.3,4.518139327843312,17.634249183729484
Thailand,THA,2016,0.356481,2.188451,43.51737957,44.12323928,9.195074641,3.435,0.186,41.745,1.265,1.74414418,0.2257051319,0.05286869407,102.5,0,21.769,14590.337,0.413,3122.721,5988.4,3.9138224080113924,16.792281460674673
Thailand,THA,2017,0.198727,2.527819,43.63252051,44.47659461,9.236002368,4.178,0.664,41.777,0.525,1.97406881,0.257845819,0.007616857998,100.7,0,21.101,15488.664,-0.506,3216.937,6369.3,4.886024359035117,16.270869030879869
Thailand,THA,2018,-0.33779,2.57251,43.80952392,45.56360665,9.277363772,4.223,1.067,41.941,1.224,1.923096293,0.2545399964,-0.04409665614,98.5,0,21.362,16373.343,0.203,3453.818,6781,4.779515026682895,16.461729899834996
Thailand,THA,2019,-0.105216,2.033484,43.7367615,46.60649253,9.298288885,2.115,0.706,41.063,1.443,2.054665741,0.2606095374,-0.02194509283,98.6,0,20.98,16889.174,0.427,3526.278,6901.8,4.842707340324118,16.138436312970882
Thailand,THA,2020,0.408357,1.302469,43.5071969,47.71079397,9.235422957,-6.093,-0.846,49.434,-3.502,2.517110202,0.2018125355,0.06366075575,101.5,0,20.414,15655.44,-4.47,3241.025,7848.2,4.741843832663858,15.71273548010485
Thailand,THA,2021,0.229526,1.669495,43.4310924,47.98174832,9.250830471,1.553,1.231,58.367,-5.463,2.362626343,0.220056802,0.08353507519,96.8,0,20.049,16182.001,-6.725,3207.412,9337.5,6.294578283206145,15.571853398916632
Thailand,THA,2022,-0.321154,2.630703,43.44584344,48.42511673,9.277323933,2.685,6.076,60.548,-3.289,2.024735812,0.127444163,0.1650194079,89.5,0,20.047,17379.625,-4.609,3434.773,10373.9,6.58452636304684,15.799283343055826
Thailand,THA,2023,-1.131679,2.830336,43.48605532,48.88680298,9.299478087,2.24,1.229,62.236,-0.747,2.053275322,0.1717058122,0.1582577825,90,0,20.819,17993.197,-1.909,3723.82,11131.634,5.58144003074115,16.165042589332323
Turkey,TUR,1995,,,41.52306591,33.64922197,6.392255415,7.19,89.564,,,2.325996966,,,108.2157848,0,,10.697,,,,,
Turkey,TUR,1996,,,41.42000731,33.77627326,6.459981134,7.007,80.234,,,2.788430473,-0.07612721622,0.1035785824,109.4631659,0,,20.357,,,,,
Turkey,TUR,1997,,,41.18671441,33.98028906,6.53255843,7.528,85.656,,,2.873597983,,,114.040023,0,,39.738,,,,,
Turkey,TUR,1998,,,41.00723221,34.0654568,6.563014552,3.092,84.721,,,2.903372283,-0.3128622174,0.3636683822,113.4899442,0,,71.969,,,,,
Turkey,TUR,1999,,,40.80127146,34.58487506,6.532011096,-3.053,64.869,,,3.557578135,,,111.9383239,0,,107.491,,,,,
Turkey,TUR,2000,,,40.72862432,35.10353415,6.599531666,6.985,55.035,51.234,3.722,3.200339912,-0.02043473907,0.2458145469,102.3436104,0,31.054,171.778,-8.356,53.344,88.009,38.89354028466542,17.170523582763799
Turkey,TUR,2001,,,40.47909091,34.79294511,6.543390847,-5.459,54.246,75.571,4.579,2.866432854,,,100.0018355,0,32.298,247.808,-11.643,80.038,187.27,50.22602018700849,17.60021799152408
Turkey,TUR,2002,,,40.3117767,34.58984943,6.605760601,6.436,45.134,71.189,2.256,3.834224245,0.05256504565,0.05577543378,99.4209962,0,29.609,362.907,-11.314,107.452,258.35,45.83065959674423,16.589529047127254
Turkey,TUR,2003,,,40.1013535,35.70012857,6.662132196,5.799,25.337,63.612,4.134,4.544584083,0.03486318514,0.01587848924,100.5860151,0,30.778,473.368,-7.553,145.694,301.121,37.97192800051985,17.424999640871679
Turkey,TUR,2004,,,39.81032754,35.88621861,6.75676377,9.925,8.599,57.045,4.597,4.338420002,-0.01983821392,0.03069569543,101.1585983,0,30.342,584.694,-4.109,177.408,333.54,28.692900929404786,17.161488143279122
Turkey,TUR,2005,,,39.50494141,38.20089369,6.843965278,9.112,8.109,50.154,4.316,5.595164149,0.1445926279,0.2690544426,100.2,0,31.24,682.962,-0.746,213.357,342.535,16.203585147247118,17.515930235094967
Turkey,TUR,2006,,,39.31313319,38.3846213,6.912255139,7.068,9.571,44.202,4.563,6.298079778,0.1054280624,0.2804630995,95.5,0,33.188,799.46,-0.217,265.328,353.38,14.40279619139448,17.619127970944373
Turkey,TUR,2007,,,38.9966737,39.34523311,6.962074889,5.108,8.776,37.131,3.167,7.245172718,0.3261006176,0.3293050528,98.1,0,31.338,892.805,-1.368,279.79,331.504,14.471248962920416,17.531921289902591
Turkey,TUR,2008,,,38.7946506,40.42265642,6.971234176,0.92,10.417,37.024,1.951,6.914324403,0.2899605334,0.2693342268,94.4,0,31.349,1009.221,-2.13,316.381,373.659,13.017959105553606,17.072520000328968
Turkey,TUR,2009,,,38.6581735,40.60968396,6.921174833,-4.883,6.244,42.376,-0.87,7.393424826,0.289779067,0.2887548208,98.4,0,31.824,1013.51,-5.142,322.541,429.482,13.423831070889895,17.38674979425468
Turkey,TUR,2010,6.393493,9.585109,38.34772767,41.41064227,7.003143638,8.542,8.573,38.62,0.441,7.813885611,0.3150349855,0.3129940331,93.9,0,32.231,1176.048,-2.994,379.056,454.186,10.657441593496944,18.406117777505678
Turkey,TUR,2011,6.7585,9.520277,38.11531592,41.74502105,7.107323094,10.98,6.468,34.773,2.119,7.202805681,0.3650562763,0.3930247724,91.1,0,32.25,1413.985,-0.352,456.007,491.685,7.662015503875969,18.438014702424248
Turkey,TUR,2012,6.849735,8.638881,37.96378108,42.40926573,7.154279363,4.808,8.897,30.816,0.69,9.314298239,0.4322500229,0.4509815872,91,0,32.173,1590.049,-1.777,511.57,489.99,7.6679203058465175,17.988795566829001
Turkey,TUR,2013,5.629402,7.977675,38.02392696,43.84266938,7.235751697,8.488,7.477,29.548,1.056,9.440668341,0.3987096548,0.4630303085,92.6,0,32.343,1831.744,-1.206,592.434,541.25,6.993785363138856,18.254854936060934
Turkey,TUR,2014,6.679991,9.20966,38.06315299,45.57335963,7.280732319,4.601,8.878,27.367,0.988,8.775306187,0.392252773,0.4325018227,93.9,0,31.538,2062.358,-0.963,650.433,564.407,6.1861880905574225,17.543322008756775
Turkey,TUR,2015,6.993156,9.125076,38.07826734,45.44841333,7.337165403,5.806,7.661,26.455,1.327,7.19169175,0.1995247751,0.2737976313,100,0,31.911,2354.059,-0.512,751.193,622.77,5.76290307417505,17.785082371126538
Turkey,TUR,2016,8.122283,9.954253,37.938104,43.52152563,7.369861556,3.324,7.778,27.018,-0.286,6.602595842,-0.006507036742,0.193467319,104,0,32.08,2629.988,-1.677,843.688,710.576,4.336034912718205,17.918163964316037
Turkey,TUR,2017,8.497399,10.826491,37.99147295,45.07453244,7.445209007,7.826,11.165,26.927,-0.548,6.289689228,0.01383828931,0.04346910492,98.6,0,30.559,3151.529,-1.867,963.074,848.613,4.316240714683072,17.447244658244003
Turkey,TUR,2018,12.356577,15.266877,37.92866744,45.29528454,7.479302461,3.468,16.314,28.826,-1.684,5.251099237,-0.06846829504,0.01624720916,95,0,30.789,3806.479,-3.097,1171.961,1097.247,4.58930137386729,16.7094747292984
Turkey,TUR,2019,13.100406,15.239106,37.84927448,46.85233293,7.492234815,1.302,15.18,31.195,-2.905,5.887197143,-0.02046387084,-0.02041774988,94.7,0,30.145,4402.05,-4.69,1326.981,1373.218,5.9213799966827,15.664889025350551
Turkey,TUR,2020,11.535768,12.42988,37.71310279,47.84150577,7.510104833,1.803,12.272,38.297,-2.858,5.123977317,-0.1587977558,-0.02479272522,99.6,0,29.41,5141.711,-4.636,1512.18,1969.146,6.045562733764026,16.561603544936972
Turkey,TUR,2021,15.522963,16.962932,37.56297457,48.19499504,7.621745722,11.811,19.608,38.91,-1.204,5.444570574,-0.1191164628,-0.1006661803,88.6,0,27.56,7433.8,-2.976,2048.721,2892.457,6.429608127721335,15.986603109938432
Turkey,TUR,2022,14.609857,17.561714,37.48694835,48.09845088,7.674728964,5.441,72.3,29.433,0.046,5.978664868,-0.1996453255,-0.2446389049,76,0,25.676,15325.858,-1.096,3935.106,4510.85,4.447733291789999,15.605735018170433
Turkey,TUR,2023,13.073129,17.035144,37.46493467,48.06129203,7.723948952,5.045,53.858,28.241,-3.501,6.227954342,-0.2479115874,-0.2295102179,86.7,0,27.501,27091.469,-5.192,7450.512,7650.823,6.148867313915858,16.840418437334911
Uganda,UGA,1995,,,57.57974669,30.56786002,10.25262443,9.174,6.787,,,0.001618127669,,,168.6286553,0,,7241.012,,,,,
Uganda,UGA,1996,,,57.77424623,30.57988349,10.3164875,6.595,7.516,,,0.001748013269,-0.6878501177,-0.02542425506,134.8360514,0,,8068.043,,,,,
Uganda,UGA,1997,,,58.07998575,30.41217772,10.36165387,4.62,7.729,44.195,0.007,0.002003177725,,,133.4183466,0,13.033,9105.019,-0.829,1186.665,4023.95,6.414486303997545,
Uganda,UGA,1998,,,57.95250744,30.24633514,10.42062086,6.074,5.834,45.093,0.102,0.002162469662,-0.4903289974,0.1227338836,118.8791678,0,13.246,10208.157,-0.705,1352.221,4603.177,6.092405254416428,
Uganda,UGA,1999,,,57.78247344,29.39547871,10.49714752,7.953,5.759,47.718,-0.416,0.002107352298,,,103.1585154,0,13.475,11380.606,-1.237,1533.517,5430.546,6.092764378478664,8.2206352814693187
Uganda,UGA,2000,,,57.80010857,28.82592289,10.53580418,3.941,3.382,48.545,0.186,0.002146804639,-0.4923419058,-0.1745553464,85.52458115,0,14.605,12754.77,-0.624,1862.875,6191.758,5.546045874700445,7.6677582898688534
Uganda,UGA,2001,,,57.62543928,28.84276297,10.61982791,8.765,1.922,51.352,-0.09,0.002402031734,,,78.9339862,0,15.212,13755.451,-0.994,2092.533,7063.742,5.942676834078359,7.8162146062966427
Uganda,UGA,2002,,,57.28701765,28.88197195,10.68801856,7.057,-0.3,54.711,-1.011,0.002131100091,-0.4812362492,-0.149828881,81.1437533,0,14.693,15144.826,-2.068,2225.238,8285.88,7.193901858027632,8.0050389616859441
