cutoff,rss,N,low_n,high_n
.0315876275991054,.44802535,1571,644,927
.0316961990707345,.4480235,1571,645,926
.0318734496914689,.44802049,1571,647,924
.0318940575626459,.44802013,1571,647,924
.0320213011394959,.44801798,1571,649,922
.032062774911553,.44801727,1571,649,922
.032123382653255,.44801599,1571,650,921
.0321873052561319,.44801465,1571,651,920
.0322181299227347,.44801399,1571,653,918
.0322235580651616,.44801381,1571,654,917
.0322736832321518,.44801208,1571,655,916
.0323510722036932,.4480094,1571,656,915
.0325370640476955,.4480024,1571,657,914
.0325974200860714,.4480001,1571,657,914
.0326569030957577,.44799787,1571,658,913
.0326759713980919,.44799715,1571,659,912
.0327591339943322,.44799414,1571,661,910
.0328420182773104,.4479911,1571,661,909
.0328653570256859,.44799033,1571,663,908
.0328654631704092,.44799033,1571,664,907
.0329061266055146,.44798893,1571,664,907
.0331335821265304,.44798106,1571,665,906
.0331777460888336,.44797954,1571,666,904
.0332264066468302,.4479779,1571,667,904
.0335159849479962,.44796857,1571,669,902
.0335233761252015,.44796833,1571,670,901
.0335933042022177,.44796598,1571,670,900
.0336968963516383,.44796267,1571,672,899
.0337244810117813,.44796181,1571,673,898
.0337416105505167,.44796127,1571,673,898
.0337436314932439,.44796121,1571,674,897
.0338200275474346,.44795915,1571,675,896
.033993726426008,.44795451,1571,676,895
.0340847381231392,.44795212,1571,677,894
.0342635755829787,.44794768,1571,679,892
.0342717533372698,.4479475,1571,680,891
.0342953360564023,.44794691,1571,681,890
.0343714802307475,.44794512,1571,681,890
.0343881950392999,.44794473,1571,682,889
.0344090741919143,.44794425,1571,684,887
.034490083988663,.4479425,1571,685,886
.034508397342327,.44794208,1571,685,886
.0345177529033876,.44794187,1571,686,885
.0346067041589933,.44794011,1571,687,884
.0346202690280732,.44793984,1571,689,882
.0347877190758447,.44793668,1571,689,882
.0348198172238167,.44793609,1571,690,880
.0349026344593701,.44793451,1571,692,879
.0349040095000527,.44793451,1571,692,879
.0349922573102224,.4479329,1571,693,878
.0350477759337308,.44793209,1571,694,877
.0351496632963492,.4479306,1571,695,876
.0352799701817914,.44792882,1571,696,875
.0353389162609372,.44792801,1571,698,873
.0353803892498763,.44792756,1571,698,873
.0355057065017192,.44792637,1571,700,871
.0356812997011044,.4479247,1571,701,870
.0357133249521928,.44792441,1571,701,870
.0357193835183735,.44792438,1571,702,868
.0357928843091325,.44792494,1571,703,867
.0358399807827406,.4479253,1571,705,866
.0358417850062175,.44792533,1571,706,865
.0358465597741129,.44792536,1571,706,865
.0358528508252862,.44792542,1571,708,863
.0358908628203016,.44792581,1571,708,863
.0359562721784026,.44792658,1571,709,862
.0360658276808506,.44792783,1571,711,860
.0360818320688714,.44792801,1571,712,859
.0360827542476503,.44792804,1571,712,859
.0361301609334359,.4479287,1571,714,857
.0361751339704011,.44792938,1571,714,857
.0363718067602393,.44793257,1571,716,855
.0363916067292637,.4479329,1571,716,854
.0363945252229812,.44793284,1571,718,853
.0364327702098724,.44793233,1571,718,853
.0364614839000079,.44793192,1571,719,852
.0365679273947094,.44793046,1571,721,850
.0365911382849615,.44793013,1571,722,849
.0368804278774,.44792661,1571,722,849
.0368805780005882,.44792661,1571,724,847
.0369079130853162,.44792619,1571,724,847
.0369086613591768,.44792619,1571,726,845
.0369208680186143,.44792601,1571,726,844
.0369742006594698,.44792527,1571,727,844
.0370000169694123,.44792491,1571,729,842
.0370205375963723,.44792479,1571,729,842
.0370378704839132,.4479247,1571,731,840
.0370883474968162,.44792444,1571,732,839
.037146490478287,.44792417,1571,732,839
.037150852403448,.44792414,1571,734,837
.0371509916517275,.44792414,1571,735,836
.0371557235458604,.44792411,1571,735,835
.0372810845241554,.4479236,1571,737,834
.0373394229402922,.44792345,1571,737,834
.0373440158509316,.44792345,1571,738,833
.0374743205616308,.44792303,1571,739,832
.0374845112698544,.447923,1571,741,830
.0374998896580311,.44792295,1571,741,830
.0375137303640724,.44792297,1571,743,828
.0375734844353438,.44792315,1571,744,827
.0376289809987945,.44792333,1571,744,827
.0377530972301434,.44792381,1571,745,826
.0377575828389894,.44792384,1571,747,824
.0378285317908087,.44792429,1571,748,823
.037874743100694,.44792461,1571,748,823
.0378900346067895,.44792473,1571,749,821
.0379851299814911,.44792554,1571,750,821
.0380692185792427,.44792628,1571,752,819
.0380872006720241,.44792643,1571,752,819
.0382195088339928,.44792759,1571,754,817
.0382227285112477,.44792765,1571,755,816
.038245527717423,.44792798,1571,755,816
.0382927732630393,.44792861,1571,757,814
.0383135090890931,.44792888,1571,758,813
.0383407868520248,.44792938,1571,759,812
.0383619263134404,.44792977,1571,760,811
.0383850847089632,.44793019,1571,761,810
.0384119212561309,.44793078,1571,761,810
.0384189306257314,.44793096,1571,763,808
.0384325633237283,.44793126,1571,764,807
.0386489797407756,.44793621,1571,764,807
.0387433290347146,.44793832,1571,765,806
.0387452037225193,.44793838,1571,766,805
.0388484758478351,.44794077,1571,767,804
.0388650631458097,.44794121,1571,768,803
.0389044957067618,.44794223,1571,770,801
.0389658532848483,.44794384,1571,771,800
.0390903568202246,.44794714,1571,771,800
.0390974243601427,.44794732,1571,773,798
.0391667328743889,.44794911,1571,773,798
.039237692791842,.4479512,1571,774,797
.0392635529211943,.44795197,1571,776,795
.039302703930333,.44795313,1571,776,795
.0393555856337543,.44795471,1571,778,793
.0393576906223203,.44795477,1571,779,792
.0393696306575683,.44795513,1571,779,792
.039599465786678,.44796208,1571,781,790
.0396070067470204,.44796231,1571,781,790
.0396392572217954,.44796327,1571,783,788
.0397129379643796,.44796541,1571,784,787
.0397269036237506,.44796583,1571,785,786
.0398590382877119,.44796938,1571,786,785
.0398721677647013,.44796973,1571,787,784
.0399249355168194,.44797114,1571,787,784
.0399905665452226,.44797271,1571,789,782
.0400071998472293,.44797307,1571,790,781
.0400531795000672,.44797412,1571,790,781
.0401584651360579,.4479765,1571,791,780
.040318784821193,.44797999,1571,792,779
.040374202910607,.44798133,1571,794,777
.0404336584898989,.44798279,1571,794,777
.0404370919726676,.44798285,1571,795,776
.0406550183311089,.44798803,1571,797,774
.0406653137591966,.44798827,1571,798,773
.0406666992758567,.4479883,1571,798,773
.0406821329419941,.44798866,1571,799,772
.0406908545169728,.44798884,1571,800,771
.040722007358848,.44798949,1571,802,769
.0407993974695695,.44799104,1571,802,769
.0408845203501791,.44799191,1571,804,767
.0409516937261079,.44799262,1571,804,767
.0409701636072867,.4479928,1571,806,765
.0412882551535181,.44799608,1571,807,764
.0412898237009554,.44799611,1571,808,763
.0413212149967935,.44799647,1571,808,763
.0413335645471499,.44799662,1571,809,761
.0414100380357996,.44799745,1571,811,760
.0414340759616618,.44799769,1571,812,759
.0414731757476044,.44799808,1571,813,758
.0414888824141054,.44799826,1571,813,758
.0414977736715702,.44799832,1571,814,757
.0416824324202693,.44800001,1571,816,755
.0417363226590462,.44800049,1571,816,755
.0419114591186042,.44800195,1571,818,753
.0419915082054617,.44800255,1571,818,753
.0421196356181694,.44800335,1571,820,751
.0421317394774906,.44800341,1571,821,750
.0421426461336525,.44800347,1571,821,750
.0421865199915984,.44800377,1571,822,749
.0423534912371815,.44800481,1571,823,748
.0424063880262096,.44800514,1571,824,747
.0424829827342399,.44800559,1571,825,746
.042574212684986,.44800609,1571,826,745
.0425938835973939,.44800624,1571,828,743
.0426372470108089,.44800654,1571,829,742
.0427043388097203,.44800678,1571,829,742
