cutoff,rss,N,low_n,high_n
.0124190250756965,3.5945001,1433,755,678
.0124514463347282,3.5944963,1433,756,677
.0125747453553639,3.5944815,1433,756,677
.0127334414459974,3.5944619,1433,757,676
.0127658075188002,3.5944581,1433,759,674
.0130340987361265,3.5944273,1433,759,674
.0130491587417119,3.5944257,1433,761,672
.0130537020957941,3.594425,1433,761,672
.0130996041851603,3.594419,1433,762,671
.013101637190773,3.5944188,1433,763,670
.0131267745092764,3.5944159,1433,764,668
.0131493652795646,3.5944135,1433,766,667
.0131632445424346,3.5944118,1433,766,667
.0131852606808936,3.5944095,1433,768,665
.0132106458096917,3.5944066,1433,768,665
.0133538876735531,3.5943916,1433,770,663
.0134283511484135,3.5943837,1433,771,662
.0134595052292152,3.5943804,1433,771,662
.013506719667101,3.5943761,1433,772,661
.013648514147553,3.5943646,1433,773,660
.013814929104861,3.5943515,1433,775,658
.0138515593762249,3.5943487,1433,776,657
.0139023706260374,3.5943441,1433,776,657
