cutoff,rss,N,low_n,high_n
.0024886987810289,8.514493,1373,591,782
.0024952189822027,8.5144949,1373,592,781
.0025490457263144,8.514513,1373,593,780
.0025866430530628,8.5145245,1373,594,779
.0026003812410347,8.5145254,1373,596,777
.0026057022665598,8.5145245,1373,596,777
.0026308032061842,8.5145216,1373,597,776
.0026437858463872,8.5145197,1373,599,774
.0026561009649944,8.5145187,1373,599,774
.0026665289425296,8.5145168,1373,600,773
.0026914729081654,8.514513,1373,602,771
.0027797234096259,8.5144644,1373,602,771
.0027933434475403,8.5144577,1373,603,770
.0030555149985947,8.5143604,1373,604,769
.0031194116003628,8.5143356,1373,605,768
.0031947529259077,8.5143042,1373,606,767
.0032306347802562,8.5142889,1373,608,765
.0032961112814092,8.5142555,1373,608,765
.0033332200344263,8.5142374,1373,609,764
.0033470044910542,8.5142279,1373,610,763
.00334935885783,8.5142269,1373,611,762
.0033621506654816,8.5142212,1373,612,761
.003385488589043,8.5142107,1373,614,759
.0035490843738576,8.5141325,1373,614,759
.0035631982843592,8.5141277,1373,616,757
.0036526704652831,8.5140963,1373,616,757
.0037049754981894,8.5140772,1373,618,755
.0037674996720449,8.5140543,1373,619,754
.0037741165464619,8.5140524,1373,619,754
.0039543413861456,8.5140057,1373,620,753
.0040637449944617,8.5139809,1373,622,751
.004122345803558,8.5139666,1373,623,750
.0042437998689864,8.513937,1373,624,749
.0043654638934875,8.5139179,1373,624,749
.0045382821337541,8.5138702,1373,626,747
.0045705589087141,8.5138597,1373,627,746
.0046494942352865,8.5138321,1373,628,745
.0047415145874059,8.5137892,1373,628,745
.0048121583276426,8.5137568,1373,629,744
.0048444779249066,8.5137424,1373,631,742
.0049476046065629,8.5136995,1373,631,741
.0050015222091385,8.5136833,1373,632,741
.0050499518449266,8.5136719,1373,634,739
.0050931311062929,8.5136576,1373,634,739
.0051223897112292,8.5136509,1373,636,737
.0051329317201822,8.513649,1373,636,737
.0053089619356126,8.5136032,1373,637,736
.0054471639251916,8.5135784,1373,639,734
.0055654607002751,8.513566,1373,639,734
.0057229593005059,8.5135508,1373,640,733
.0058188458662648,8.5135412,1373,642,731
.0059009736237829,8.5135288,1373,642,731
.0059610161668808,8.5135078,1373,643,730
.0061200296497746,8.5134554,1373,644,729
.0062543288745861,8.5134144,1373,646,727
.0062943866380322,8.5133944,1373,646,727
.0065558276901469,8.5133352,1373,648,725
.0065874945832007,8.5133295,1373,649,724
.0065971450238775,8.5133276,1373,650,723
.0066647656674364,8.51332,1373,651,722
.006676547960623,8.5133181,1373,652,721
.0067044818420411,8.5133104,1373,653,720
.0067087336902242,8.5133095,1373,654,719
.0067216685323704,8.5133076,1373,655,718
.0067322176106067,8.5133066,1373,655,718
.0067641989484597,8.5133018,1373,657,716
.0068139050424989,8.5132971,1373,658,715
.007104944209514,8.5132828,1373,658,715
.0071842924811943,8.5132837,1373,659,714
.0072740722213818,8.513278,1373,660,713
.0073131059297369,8.5132732,1373,662,711
.0073292501969603,8.5132723,1373,663,710
.0074066842664252,8.5132627,1373,663,710
.0075564538371023,8.5132484,1373,664,709
.0076605395354592,8.5132513,1373,665,708
.0076988174847479,8.5132589,1373,666,707
.0077381391542652,8.5132656,1373,667,706
.0078617173626596,8.5132885,1373,669,704
.007891900721679,8.5132942,1373,670,703
.0079790032430819,8.5133076,1373,671,702
.0081079583031208,8.5132923,1373,672,701
.0081525148255941,8.5132866,1373,673,700
.0081885333699266,8.5132771,1373,673,700
.0083441729095446,8.5132313,1373,675,698
.0083628454714984,8.5132256,1373,676,697
.0083885301789146,8.513217,1373,677,696
.0084373702288595,8.5132008,1373,677,696
.008766824749816,8.5128717,1373,678,695
.0089980341295124,8.5126543,1373,680,693
.0090187847205106,8.5126276,1373,680,693
.0090940657148067,8.5125351,1373,681,692
.0092291766289723,8.5123758,1373,683,690
.0092402608898497,8.5123625,1373,684,689
.0092736662058588,8.5123281,1373,685,688
.0093440258605944,8.5122519,1373,685,688
.0095451630508083,8.5120296,1373,686,687
.0097197162039313,8.5118418,1373,687,686
.0097312519483055,8.5118284,1373,688,685
.009750838044107,8.5118065,1373,690,683
.0100363973261287,8.5114775,1373,690,683
.0101016769583281,8.511405,1373,692,681
.0101152420269534,8.5113907,1373,693,680
.0101245891746007,8.5113811,1373,693,680
.0101296848762777,8.5113754,1373,695,678
.0101373902237,8.5113659,1373,696,677
.01022635534281,8.51126,1373,696,677
.0104515525918305,8.5109739,1373,698,675
.0105445837228565,8.5108671,1373,699,674
.0105596814377871,8.510849,1373,699,674
.0107808095724682,8.5105762,1373,701,672
.0108970236367374,8.5104389,1373,702,671
.0109318806625325,8.5103979,1373,703,670
.0109900761609478,8.5103312,1373,704,669
.0110236323990174,8.510294,1373,705,668
.0111275015303054,8.5101767,1373,705,668
.0111311986964321,8.5101719,1373,706,667
.011188284341322,8.5100946,1373,707,666
.0112279492067733,8.5100403,1373,708,665
.0112325467725584,8.5100336,1373,709,664
.0113819723820128,8.5098133,1373,711,662
.0114348207276463,8.5097361,1373,711,662
.0116252009763364,8.5094585,1373,712,661
.0116782049259508,8.5093813,1373,714,659
.011778789537479,8.5092363,1373,715,658
.0117875898156683,8.5092249,1373,715,658
.0118892444250787,8.5090809,1373,717,656
.0118994064078508,8.5090666,1373,717,656
.0119031194856163,8.5090609,1373,718,655
.0119184846713674,8.5090361,1373,720,653
.0121062492781338,8.5087385,1373,721,652
.0121639417077743,8.508647,1373,721,652
.0121692188159012,8.5086384,1373,723,650
.012265012211325,8.5084896,1373,724,649
.0122658291963781,8.5084877,1373,725,648
.0123187327985559,8.5083971,1373,726,647
.0123230611832768,8.5083904,1373,727,646
