criterion,variable,cutoff,rss,N,N_low,N_high
TA,TA_hat,-.0367728674647302,9.757432,1373,586,787
TA,TA_hat,-.0367606601056653,9.7575264,1373,586,787
TA,TA_hat,-.0367543172537373,9.7575693,1373,588,785
TA,TA_hat,-.036674816349482,9.7581549,1373,589,784
TA,TA_hat,-.0366633839089784,9.7582588,1373,589,784
TA,TA_hat,-.0364925287165481,9.7596064,1373,591,782
TA,TA_hat,-.0364395185468155,9.7600965,1373,591,782
TA,TA_hat,-.0364320181004934,9.7601604,1373,593,780
TA,TA_hat,-.0364179069291605,9.7603064,1373,593,780
TA,TA_hat,-.0364014614352477,9.7604742,1373,595,778
TA,TA_hat,-.0362980241576535,9.7614946,1373,595,778
TA,TA_hat,-.0361375777478742,9.7631302,1373,597,776
TA,TA_hat,-.0361131630297443,9.763341,1373,598,775
TA,TA_hat,-.0360989370556616,9.7634525,1373,598,775
TA,TA_hat,-.0360827498679359,9.7635612,1373,600,773
TA,TA_hat,-.0360520209985655,9.7637215,1373,601,772
TA,TA_hat,-.0360281994279764,9.7637815,1373,602,771
TA,TA_hat,-.0357609194925872,9.7641153,1373,602,771
TA,TA_hat,-.0357408385782632,9.7641411,1373,604,769
TA,TA_hat,-.0356595295306982,9.7640429,1373,604,769
TA,TA_hat,-.0356286762916821,9.7639656,1373,606,767
TA,TA_hat,-.035522273276384,9.7637777,1373,607,766
TA,TA_hat,-.0354879950886648,9.7636509,1373,607,766
TA,TA_hat,-.0354818053070699,9.763629,1373,609,764
TA,TA_hat,-.0354716930981893,9.7635899,1373,610,763
TA,TA_hat,-.035428756869754,9.7634182,1373,610,763
TA,TA_hat,-.0353968130046146,9.7633047,1373,611,762
TA,TA_hat,-.0353033635662553,9.7629452,1373,612,761
TA,TA_hat,-.0352224084938355,9.7628527,1373,613,760
TA,TA_hat,-.0352008542775554,9.7628202,1373,615,758
TA,TA_hat,-.0351878911337208,9.7627983,1373,615,758
TA,TA_hat,-.0351280023658943,9.7626038,1373,616,757
TA,TA_hat,-.0351195834975736,9.7625675,1373,618,755
TA,TA_hat,-.0351120065160851,9.7625628,1373,618,755
TA,TA_hat,-.0349567166631522,9.7623014,1373,619,754
TA,TA_hat,-.0349546023791762,9.7622986,1373,621,752
TA,TA_hat,-.034928618690132,9.7623177,1373,622,751
TA,TA_hat,-.0349217113913507,9.7623234,1373,623,750
TA,TA_hat,-.0348181019096317,9.7625895,1373,624,749
TA,TA_hat,-.0347765815817776,9.7626724,1373,624,749
TA,TA_hat,-.0347704779022451,9.7626839,1373,626,747
TA,TA_hat,-.0347213136246316,9.7626553,1373,627,746
TA,TA_hat,-.0347139662486427,9.7626476,1373,627,746
TA,TA_hat,-.034665710826132,9.7625942,1373,629,744
TA,TA_hat,-.0346555794834598,9.7626076,1373,629,744
TA,TA_hat,-.0346386747785477,9.762619,1373,631,742
TA,TA_hat,-.0346381390323819,9.762619,1373,631,742
TA,TA_hat,-.0346314709059961,9.76262,1373,632,741
TA,TA_hat,-.0344574969055289,9.7625284,1373,633,740
TA,TA_hat,-.0342753240753448,9.7623777,1373,634,739
TA,TA_hat,-.0342644369479029,9.7623806,1373,635,738
TA,TA_hat,-.0342325600510342,9.7623663,1373,636,737
TA,TA_hat,-.0341662327623215,9.762351,1373,638,735
TA,TA_hat,-.0341540541039441,9.7623558,1373,638,735
TA,TA_hat,-.0341320311097689,9.762373,1373,639,734
TA,TA_hat,-.0341079895005759,9.762394,1373,641,732
TA,TA_hat,-.0340188642991268,9.7623634,1373,641,732
TA,TA_hat,-.0340016630204443,9.7623577,1373,643,730
TA,TA_hat,-.033958353683072,9.7622499,1373,644,729
TA,TA_hat,-.0338695346222891,9.762105,1373,645,728
TA,TA_hat,-.0338544189268952,9.7621012,1373,646,727
TA,TA_hat,-.0336409240798,9.7623634,1373,646,727
TA,TA_hat,-.0335919702738945,9.762495,1373,648,725
TA,TA_hat,-.0333956480047943,9.763382,1373,648,725
TA,TA_hat,-.0333337119212625,9.7636375,1373,650,723
TA,TA_hat,-.033191614817664,9.7643671,1373,650,723
TA,TA_hat,-.0331872714469622,9.764389,1373,651,722
TA,TA_hat,-.0331805459192015,9.7644272,1373,652,721
TA,TA_hat,-.0331676306098459,9.764514,1373,654,719
TA,TA_hat,-.0331643874321633,9.7645321,1373,655,718
TA,TA_hat,-.0330906936336701,9.7648268,1373,656,717
TA,TA_hat,-.0330658005707492,9.7649221,1373,657,716
TA,TA_hat,-.033049173305816,9.7649879,1373,657,716
TA,TA_hat,-.0330245289821864,9.765029,1373,658,715
TA,TA_hat,-.0329078606876745,9.7654915,1373,660,713
TA,TA_hat,-.0328660820536333,9.765583,1373,660,713
TA,TA_hat,-.0328614803767444,9.7655907,1373,661,712
TA,TA_hat,-.0328605715216416,9.7655907,1373,662,711
TA,TA_hat,-.0328496843941996,9.7655725,1373,664,709
TA,TA_hat,-.0328012567675642,9.7656231,1373,665,708
TA,TA_hat,-.0327849643439846,9.7656832,1373,666,707
TA,TA_hat,-.0327660888585338,9.7657185,1373,667,706
TA,TA_hat,-.0327639937083495,9.7657194,1373,667,706
TA,TA_hat,-.0327574977860884,9.765727,1373,669,704
TA,TA_hat,-.0327401147363855,9.7657251,1373,669,704
TA,TA_hat,-.0327308061467536,9.7657404,1373,671,702
TA,TA_hat,-.032724817269971,9.7657576,1373,671,702
TA,TA_hat,-.0327046406866889,9.7658176,1373,672,701
TA,TA_hat,-.0327010435338609,9.76583,1373,674,699
TA,TA_hat,-.0326805512430168,9.7659016,1373,674,699
TA,TA_hat,-.0326692431721588,9.7659607,1373,676,697
TA,TA_hat,-.0326630151229807,9.765995,1373,677,696
TA,TA_hat,-.032654864127743,9.7660313,1373,677,696
TA,TA_hat,-.0326350702202936,9.7661524,1373,679,694
TA,TA_hat,-.0325960372853524,9.766366,1373,679,694
TA,TA_hat,-.0325706850114322,9.7665892,1373,681,692
TA,TA_hat,-.0325689055688099,9.7666092,1373,681,692
TA,TA_hat,-.0325581619448052,9.766758,1373,683,690
TA,TA_hat,-.0325496378406306,9.7668619,1373,683,690
TA,TA_hat,-.0324418284916471,9.7684126,1373,684,689
TA,TA_hat,-.0324313049062462,9.7685509,1373,686,687
TA,TA_hat,-.0324225703303636,9.7686796,1373,686,687
TA,TA_hat,-.0324222163552183,9.7686853,1373,687,686
TA,TA_hat,-.0324126590262952,9.7688169,1373,688,685
TA,TA_hat,-.0323899185149336,9.7691078,1373,689,684
TA,TA_hat,-.0323774911172648,9.7692575,1373,690,683
TA,TA_hat,-.0323640400617434,9.7694216,1373,691,682
TA,TA_hat,-.0323415387227772,9.7697315,1373,693,680
TA,TA_hat,-.0323145122420888,9.7702007,1373,693,680
TA,TA_hat,-.0322917621638313,9.7706337,1373,695,678
TA,TA_hat,-.0322607462875864,9.7711992,1373,695,678
TA,TA_hat,-.0322562115789682,9.7712803,1373,697,676
TA,TA_hat,-.0322496486884364,9.77139,1373,698,675
TA,TA_hat,-.0321901904309218,9.7723856,1373,698,675
TA,TA_hat,-.0321493589195666,9.7729883,1373,699,674
TA,TA_hat,-.0321386152955619,9.7731791,1373,701,672
TA,TA_hat,-.0320889248386784,9.7739906,1373,702,671
TA,TA_hat,-.0320655050777137,9.7744284,1373,702,671
TA,TA_hat,-.0320498536361539,9.7747564,1373,704,669
TA,TA_hat,-.0320146378926444,9.7755308,1373,705,668
TA,TA_hat,-.0320143604526657,9.7755365,1373,705,668
TA,TA_hat,-.0320077879952381,9.7756701,1373,706,667
TA,TA_hat,-.0319871426340608,9.7760782,1373,708,665
TA,TA_hat,-.0319664016039254,9.7764921,1373,708,665
TA,TA_hat,-.0319247569064256,9.777421,1373,709,664
TA,TA_hat,-.0318919615875583,9.7781496,1373,711,662
TA,TA_hat,-.0318659970323057,9.7787161,1373,712,661
TA,TA_hat,-.0318520580650975,9.7789783,1373,713,660
TA,TA_hat,-.0318476764268125,9.7790565,1373,713,660
TA,TA_hat,-.03174087160189,9.7809763,1373,714,659
TA,TA_hat,-.0317035894088836,9.7815962,1373,716,657
TA,TA_hat,-.0316824657029154,9.7819328,1373,717,656
TA,TA_hat,-.0315547285099411,9.7838612,1373,717,656
TA,TA_hat,-.0315139161323775,9.7844276,1373,719,654
TA,TA_hat,-.0315023688891241,9.7845459,1373,719,654
TA,TA_hat,-.0314629724121417,9.7848759,1373,721,652
TA,TA_hat,-.0314270965528207,9.7851143,1373,722,651
TA,TA_hat,-.0312337782890076,9.7862654,1373,723,650
TA,TA_hat,-.0311975197538539,9.7863979,1373,723,650
TA,TA_hat,-.0311696418194375,9.7864981,1373,725,648
TA,TA_hat,-.0311500392499045,9.7866154,1373,726,647
TA,TA_hat,-.0311397261362117,9.7866802,1373,727,646
TA,TA_hat,-.0310819516523612,9.7868299,1373,728,645
TA,TA_hat,-.0309056337624184,9.7870512,1373,728,645
TA,TA_hat,-.0308923549110217,9.7870893,1373,729,644
TA,TA_hat,-.0308466634165905,9.7872334,1373,730,643
TA,TA_hat,-.0308040620295088,9.7873373,1373,732,641
TA,TA_hat,-.0307856935895365,9.7873344,1373,732,641
TA,TA_hat,-.0307638140987986,9.7873716,1373,733,640
TA,TA_hat,-.0306666909724448,9.7874975,1373,734,639
TA,TA_hat,-.030390245950861,9.7888231,1373,736,637
TA,TA_hat,-.0303881603675725,9.7888346,1373,736,637
TA,TA_hat,-.0303872993469488,9.7888374,1373,737,636
TA,TA_hat,-.0302748309197015,9.7892637,1373,738,635
TA,TA_hat,-.0301988602000034,9.7895012,1373,739,634
TA,TA_hat,-.0301894942089966,9.7895145,1373,741,632
TA,TA_hat,-.0301782339726177,9.7895222,1373,742,631
TA,TA_hat,-.0301711449028159,9.7895136,1373,743,630
TA,TA_hat,-.0301449316082721,9.7893782,1373,743,630
TA,TA_hat,-.0301154942698372,9.7893429,1373,745,628
TA,TA_hat,-.0300902854993543,9.7892962,1373,746,627
TA,TA_hat,-.0300457994337963,9.7891006,1373,747,626
TA,TA_hat,-.0300372466289342,9.7890682,1373,747,626
TA,TA_hat,-.029943634553346,9.7885818,1373,748,625
TA,TA_hat,-.0299387363026867,9.7885466,1373,749,624
TA,TA_hat,-.0298466836311169,9.7878189,1373,751,622
TA,TA_hat,-.0298230246977567,9.7876463,1373,752,621
TA,TA_hat,-.0297995762361045,9.7874994,1373,753,620
TA,TA_hat,-.0297586299219995,9.7873459,1373,754,619
TA,TA_hat,-.0297435142266056,9.7872782,1373,755,618
TA,TA_hat,-.0296891742583541,9.7869959,1373,756,617
TA,TA_hat,-.0296771486703097,9.786952,1373,757,616
TA,TA_hat,-.0296077886756225,9.7866697,1373,757,616
TA,TA_hat,-.0295600881330693,9.7864609,1373,758,615
TA,TA_hat,-.0295157073033653,9.7862492,1373,759,614
TA,TA_hat,-.0295094122859164,9.7862158,1373,761,612
TA,TA_hat,-.0294799749474816,9.7860708,1373,761,612
TA,TA_hat,-.0294715082446818,9.7860126,1373,763,610
TA,TA_hat,-.0294460124673244,9.7858572,1373,763,610
TA,TA_hat,-.0294051713890734,9.7856531,1373,764,609
TA,TA_hat,-.029385855826415,9.7855625,1373,765,608
TA,TA_hat,-.0293785945524884,9.7855358,1373,766,607
TA,TA_hat,-.0293363662743436,9.7853165,1373,768,605
TA,TA_hat,-.029263964006786,9.7847939,1373,768,605
TA,TA_hat,-.0291879454526088,9.7841272,1373,769,604
TA,TA_hat,-.0291878880512338,9.7841272,1373,771,602
TA,TA_hat,-.0291044168852137,9.7833576,1373,771,602
TA,TA_hat,-.0290833792813079,9.7831945,1373,772,601
TA,TA_hat,-.0290682253183307,9.783123,1373,773,600
TA,TA_hat,-.0290624277794644,9.7830915,1373,775,598
TA,TA_hat,-.0290607822733836,9.783083,1373,775,598
TA,TA_hat,-.0290113118551039,9.7828798,1373,776,597
TA,TA_hat,-.0289137964860215,9.7826977,1373,778,595
TA,TA_hat,-.0289027180206632,9.7826796,1373,779,594
TA,TA_hat,-.0288877745293941,9.7826424,1373,779,594
TA,TA_hat,-.0288795182983023,9.782609,1373,781,592
TA,TA_hat,-.028869339121151,9.7825661,1373,781,592
TA,TA_hat,-.0288060349715171,9.7823925,1373,783,590
TA,TA_hat,-.028796955987385,9.7823629,1373,783,590
TA,TA_hat,-.0287957218578243,9.7823582,1373,785,588
TA,TA_hat,-.0287674995151585,9.7821865,1373,785,588
TA,TA_hat,-.028767365578617,9.7821856,1373,787,586
TA,TA_hat,-.0287565167187584,9.7821398,1373,787,586
TA,TA_hat,-.0287444241624432,9.7820921,1373,789,584
TA,TA_hat,-.0286715913845737,9.7818117,1373,790,583
TA,TA_hat,-.028659422293092,9.7817678,1373,791,582
TA,TA_hat,-.028598978645308,9.7816324,1373,792,581
TA,TA_hat,-.028596606055145,9.7816248,1373,792,581
TA,TA_hat,-.0285794813116291,9.7815523,1373,793,580
TA,TA_hat,-.0285711007108917,9.7815313,1373,794,579
TA,TA_hat,-.0285597926400337,9.7814999,1373,796,577
TA,TA_hat,-.0285233619007552,9.781394,1373,797,576
TA,TA_hat,-.0284657117865504,9.7812605,1373,797,576
TA,TA_hat,-.0284300368320416,9.7811747,1373,798,575
TA,TA_hat,-.0284022067321043,9.7811384,1373,800,573
TA,TA_hat,-.02837189880615,9.7811184,1373,800,573
TA,TA_hat,-.0283427484745897,9.781126,1373,801,572
TA,TA_hat,-.0283398975396356,9.7811251,1373,803,570
TA,TA_hat,-.0282781432271244,9.7812014,1373,804,569
TA,TA_hat,-.0282086684296874,9.7813377,1373,804,569
TA,TA_hat,-.0281745146116138,9.7814207,1373,806,567
TA,TA_hat,-.0281697694312876,9.7814283,1373,807,566
TA,TA_hat,-.028084528389541,9.7815495,1373,807,566
TA,TA_hat,-.0280783290410503,9.7815638,1373,808,565
TA,TA_hat,-.028059482256287,9.7816505,1373,810,563
TA,TA_hat,-.0280171583091841,9.7818298,1373,810,563
TA,TA_hat,-.0279776374625561,9.7819109,1373,811,562
TA,TA_hat,-.0279286453890673,9.7820253,1373,813,560
TA,TA_hat,-.0277980094266599,9.7822342,1373,813,560
TA,TA_hat,-.0277811621231227,9.7822857,1373,815,558
TA,TA_hat,-.0277804254721447,9.7822876,1373,815,558
TA,TA_hat,-.0277223352807321,9.7824812,1373,817,556
TA,TA_hat,-.0276791598799013,9.7830877,1373,818,555
TA,TA_hat,-.0276748834774702,9.7831497,1373,819,554
TA,TA_hat,-.0276419829227489,9.7835884,1373,820,553
TA,TA_hat,-.0276254130591906,9.783823,1373,820,553
TA,TA_hat,-.0276083457170496,9.7840939,1373,822,551
TA,TA_hat,-.0274719887509424,9.7863312,1373,823,550
TA,TA_hat,-.0274436037710476,9.7868061,1373,824,549
TA,TA_hat,-.0274364860005584,9.7869263,1373,824,549
TA,TA_hat,-.0273962476367439,9.7878151,1373,826,547
TA,TA_hat,-.0273838585066584,9.7880974,1373,827,546
TA,TA_hat,-.0273536271158706,9.7887783,1373,828,545
TA,TA_hat,-.0272827172840607,9.7909269,1373,829,544
TA,TA_hat,-.02722231190386,9.792737,1373,829,544
TA,TA_hat,-.0271848096722498,9.7938166,1373,830,543
TA,TA_hat,-.0271682302417956,9.7942915,1373,831,542
TA,TA_hat,-.027126681213254,9.7954779,1373,832,541
TA,TA_hat,-.0271083701746566,9.7959967,1373,833,540
TA,TA_hat,-.0270450181905436,9.7977352,1373,835,538
TA,TA_hat,-.027022966495681,9.7983284,1373,835,538
TA,TA_hat,-.0268123512842273,9.8041382,1373,836,537
TA,TA_hat,-.0267852291345806,9.8048849,1373,837,536
TA,TA_hat,-.0267143958379372,9.8067923,1373,839,534
TA,TA_hat,-.0267015953313315,9.8071108,1373,840,533
TA,TA_hat,-.0266380807099896,9.8086853,1373,841,532
TA,TA_hat,-.0264250642076854,9.8142214,1373,841,532
TA,TA_hat,-.0264217444948362,9.8143129,1373,842,531
TA,TA_hat,-.0263852276534953,9.8151751,1373,844,529
TA,TA_hat,-.0263745796984489,9.8154335,1373,844,529
TA,TA_hat,-.0263116295239603,9.8169203,1373,846,527
TA,TA_hat,-.0263073722553209,9.8170137,1373,847,526
TA,TA_hat,-.0262953179665891,9.8172827,1373,847,526
TA,TA_hat,-.0261899768767268,9.8196154,1373,849,524
TA,TA_hat,-.0260346104886274,9.8232021,1373,850,523
TA,TA_hat,-.0260082249899588,9.823842,1373,851,522
TA,TA_hat,-.0259849582993272,9.8244247,1373,851,522
TA,TA_hat,-.0259597782295318,9.8250847,1373,852,521
TA,TA_hat,-.0259588311068457,9.8251104,1373,853,520
TA,TA_hat,-.0259560949746415,9.825181,1373,854,519
TA,TA_hat,-.0258935466097773,9.8268528,1373,856,517
TA,TA_hat,-.0258135673607311,9.8289423,1373,856,517
TA,TA_hat,-.0257577445236276,9.830409,1373,858,515
TA,TA_hat,-.0257324879186656,9.8310919,1373,859,514
TA,TA_hat,-.0257262981370708,9.8312654,1373,860,513
TA,TA_hat,-.0256152169097172,9.8344679,1373,861,512
TA,TA_hat,-.0255552898743074,9.8362417,1373,862,511
TA,TA_hat,-.0255480381672767,9.8364611,1373,862,511
TA,TA_hat,-.0255346062455469,9.8368635,1373,864,509
TA,TA_hat,-.0255260056062057,9.8371248,1373,865,508
TA,TA_hat,-.0255122771107055,9.8375454,1373,866,507
TA,TA_hat,-.0254930285163179,9.8381348,1373,866,507
TA,TA_hat,-.0254761429451974,9.8386106,1373,868,505
TA,TA_hat,-.0253767046300555,9.8415051,1373,868,505
TA,TA_hat,-.025360565276809,9.8420134,1373,869,504
TA,TA_hat,-.0252691344534675,9.8449116,1373,870,503
TA,TA_hat,-.0252675654825532,9.8449621,1373,871,502
TA,TA_hat,-.0252115608744291,9.8466902,1373,873,500
TA,TA_hat,-.0251561302800543,9.8484316,1373,873,500
TA,TA_hat,-.0251499213646678,9.8486261,1373,874,499
TA,TA_hat,-.0251276591980971,9.849328,1373,876,497
TA,TA_hat,-.0251007092525752,9.8501587,1373,877,496
TA,TA_hat,-.0250805709368764,9.8507881,1373,877,496
TA,TA_hat,-.0248988286170042,9.8564014,1373,878,495
TA,TA_hat,-.0248672100263226,9.8574171,1373,880,493
TA,TA_hat,-.024841408108299,9.8582191,1373,880,493
TA,TA_hat,-.0248167637846694,9.8589811,1373,882,491
TA,TA_hat,-.0248144198951938,9.8590508,1373,882,491
TA,TA_hat,-.0246872375821769,9.8628702,1373,884,489
TA,TA_hat,-.0246784456049193,9.8631363,1373,885,488
TA,TA_hat,-.0246382646424798,9.8644352,1373,886,487
TA,TA_hat,-.0245448056372247,9.867465,1373,887,486
TA,TA_hat,-.024502099014289,9.8688288,1373,888,485
TA,TA_hat,-.0244840367149829,9.8694115,1373,888,485
TA,TA_hat,-.0244411865886099,9.8707485,1373,889,484
TA,TA_hat,-.0244070423374321,9.8717136,1373,891,482
TA,TA_hat,-.0243983268953411,9.8719501,1373,891,482
TA,TA_hat,-.0243978007160711,9.8719645,1373,892,481
TA,TA_hat,-.0243612456071469,9.8729115,1373,894,479
TA,TA_hat,-.0243393374157216,9.8734808,1373,894,479
TA,TA_hat,-.0243184337483572,9.8739948,1373,896,477
TA,TA_hat,-.024268676323203,9.8749561,1373,896,477
TA,TA_hat,-.0242396025268092,9.8754959,1373,898,475
TA,TA_hat,-.0241837988234974,9.8764744,1373,899,474
TA,TA_hat,-.0241710652851624,9.876709,1373,900,473
TA,TA_hat,-.0241440675051614,9.8772078,1373,901,472
TA,TA_hat,-.0240837386601272,9.8780661,1373,902,471
TA,TA_hat,-.024040955502025,9.8786573,1373,903,470
TA,TA_hat,-.0238946298304745,9.8806534,1373,903,470
TA,TA_hat,-.0238700811758031,9.8809948,1373,905,468
TA,TA_hat,-.0238392949050578,9.8814192,1373,905,468
TA,TA_hat,-.0238054759283379,9.8818483,1373,906,467
TA,TA_hat,-.0237815299881031,9.882061,1373,907,466
TA,TA_hat,-.0236932371065902,9.882822,1373,909,464
TA,TA_hat,-.0236558783784173,9.8831406,1373,909,464
TA,TA_hat,-.0236556870405009,9.8831425,1373,911,462
TA,TA_hat,-.023597300275318,9.8835573,1373,911,462
TA,TA_hat,-.0235950424879047,9.8835735,1373,913,460
TA,TA_hat,-.0235521923615317,9.8838778,1373,914,459
TA,TA_hat,-.0235475237163721,9.8839111,1373,915,458
TA,TA_hat,-.0235420897195469,9.8839369,1373,916,457
TA,TA_hat,-.023510279790949,9.8841391,1373,917,456
TA,TA_hat,-.0234775897079357,9.8843489,1373,918,455
TA,TA_hat,-.0234504675582891,9.8844662,1373,918,455
TA,TA_hat,-.0233813180353099,9.8847847,1373,919,454
TA,TA_hat,-.0233365640966689,9.8849087,1373,920,453
TA,TA_hat,-.0232640757270489,9.885004,1373,921,452
TA,TA_hat,-.023205631560491,9.8850155,1373,923,450
TA,TA_hat,-.0231256236107573,9.8848886,1373,924,449
TA,TA_hat,-.0230490501766226,9.8847809,1373,925,448
TA,TA_hat,-.0230414062268633,9.8847771,1373,926,447
TA,TA_hat,-.0230295719767353,9.8847685,1373,926,447
TA,TA_hat,-.0229836508768044,9.8847246,1373,928,445
TA,TA_hat,-.0229372035976035,9.8846521,1373,929,444
TA,TA_hat,-.0229312051539251,9.8846445,1373,929,444
TA,TA_hat,-.0228799457261272,9.8845921,1373,931,442
TA,TA_hat,-.0228504031518384,9.8845749,1373,931,442
TA,TA_hat,-.0228437063247651,9.8845615,1373,933,440
TA,TA_hat,-.0228246682020855,9.8845072,1373,933,440
TA,TA_hat,-.0227876347483704,9.8845673,1373,934,439
TA,TA_hat,-.0227677738726503,9.8846016,1373,935,438
TA,TA_hat,-.0227213170265536,9.8846998,1373,936,437
TA,TA_hat,-.0222779296729295,9.8856382,1373,937,436
TA,TA_hat,-.0222729070526246,9.8856525,1373,938,435
TA,TA_hat,-.0222466076560183,9.8856688,1373,940,433
TA,TA_hat,-.0222315493619993,9.8856783,1373,941,432
TA,TA_hat,-.0221757552255833,9.8856392,1373,942,431
TA,TA_hat,-.0221668867131592,9.8856249,1373,942,431
TA,TA_hat,-.0221447967507133,9.8855696,1373,943,430
TA,TA_hat,-.0219808871246476,9.885026,1373,944,429
TA,TA_hat,-.0217619774145188,9.8845148,1373,946,427
TA,TA_hat,-.0217409302437172,9.8844604,1373,946,427
TA,TA_hat,-.0216993812151756,9.8843813,1373,947,426
TA,TA_hat,-.0216748995287749,9.8843098,1373,949,424
TA,TA_hat,-.021621745855605,9.8841534,1373,949,424
TA,TA_hat,-.0215110473040842,9.8839159,1373,950,423
TA,TA_hat,-.0214531197499005,9.8837509,1373,952,421
TA,TA_hat,-.0213877013162907,9.8836136,1373,952,421
TA,TA_hat,-.0213443154437519,9.8835268,1373,953,420
TA,TA_hat,-.0213334187494141,9.8835106,1373,955,418
TA,TA_hat,-.0213129264585699,9.8834581,1373,956,417
TA,TA_hat,-.021090170856322,9.8827162,1373,957,416
TA,TA_hat,-.02091549847246,9.8822861,1373,958,415
TA,TA_hat,-.0207922959881038,9.8818998,1373,959,414
TA,TA_hat,-.0207698424836168,9.8818359,1373,960,413
TA,TA_hat,-.0204987931912749,9.8806887,1373,961,412
TA,TA_hat,-.0204113039290108,9.8802052,1373,962,411
TA,TA_hat,-.0200844605002529,9.8784208,1373,963,410
TA,TA_hat,-.0200746639989343,9.8783693,1373,964,409
TA,TA_hat,-.0199867155256709,9.8778839,1373,965,408
TA,TA_hat,-.0197469595495528,9.8764591,1373,965,408
TA,TA_hat,-.0197455149482841,9.8764505,1373,966,407
TA,TA_hat,-.0197300739784323,9.8763628,1373,968,405
TA,TA_hat,-.0197282084337476,9.8763523,1373,969,404
TA,TA_hat,-.019696226301025,9.8762016,1373,969,404
TA,TA_hat,-.0195902250953512,9.8757553,1373,971,402
TA,TA_hat,-.0195402476315931,9.8755465,1373,972,401
TA,TA_hat,-.0194994830885087,9.8752947,1373,972,401
TA,TA_hat,-.0194213406834597,9.8748817,1373,973,400
TA,TA_hat,-.0193433035142647,9.8744097,1373,974,399
TA,TA_hat,-.0192832234085218,9.8741693,1373,976,397
TA,TA_hat,-.0189845927555339,9.8727379,1373,977,396
TA,TA_hat,-.0189500275609401,9.8725767,1373,978,395
TA,TA_hat,-.0189489082341293,9.8725719,1373,979,394
TA,TA_hat,-.0187561544171696,9.8720713,1373,979,394
TA,TA_hat,-.0186995088270257,9.8718462,1373,980,393
TA,TA_hat,-.0186278145097586,9.8715677,1373,982,391
TA,TA_hat,-.0186133015288013,9.8715391,1373,983,390
TA,TA_hat,-.0185258409672247,9.8714571,1373,983,390
TA,TA_hat,-.0183508624426965,9.8714275,1373,984,389
TA,TA_hat,-.0183340629736384,9.8714457,1373,986,387
TA,TA_hat,-.0182139027621527,9.8716221,1373,986,387
TA,TA_hat,-.0181941088547033,9.8716335,1373,987,386
TA,TA_hat,-.018052050018688,9.8717098,1373,989,384
TA,TA_hat,-.0179762993375937,9.8718348,1373,990,383
TA,TA_hat,-.0177650814117034,9.8723402,1373,991,382
TA,TA_hat,-.0177523000388893,9.872365,1373,992,381
TA,TA_hat,-.017643476598949,9.8725471,1373,993,380
TA,TA_hat,-.0176292506248663,9.8725872,1373,993,380
TA,TA_hat,-.0175837122007682,9.8727083,1373,994,379
TA,TA_hat,-.0175536817147926,9.8727617,1373,995,378
TA,TA_hat,-.0174936590104246,9.8727703,1373,996,377
TA,TA_hat,-.0174219838269492,9.872716,1373,997,376
TA,TA_hat,-.0173014600734223,9.8726339,1373,999,374
TA,TA_hat,-.017022508525134,9.8725433,1373,999,374
TA,TA_hat,-.0170029633569759,9.872529,1373,1001,372
