country_name,iso3,year,vulnerability100,readiness100,growth,inflation_cpi,debt_gdp,reserves,tt,b_it_theta,country_id,mA_hat,spread_saving_component,TA_hat,theta_hat_A,interest_revenue,theta_recomputed_debt_gdp,theta_reconstruction_diff,b_it_mapping_diff,b_outcome,b_outcome_year,A_outcome,A_outcome_year,readiness_lag,sample_debt,sample_ready,debt_hinge_low,debt_hinge_high,debt_kink_low,debt_kink_high,ready_hinge_low,ready_hinge_high,ready_kink_low,ready_kink_high,ready_debt_hinge_low,ready_debt_hinge_high,ready_debt_kink_low,ready_debt_kink_high
Austria,AUT,2008,.3034719467163086,.6849156951904297,.0145299994945526,.032260000705719,.6952799987792969,.0464890480041504,1.044000015258789,.6952799987792969,AUT,.0845614211293053,.058793864779559,-.0485429885878856,.0102508761916734,.0455634498596191,.0102508761916734,0,0,.1412599945068359,2010,.6682797241210937,2009,.6878566741943359,1,1,.0027760737107726,0,.0019013764555137,0,.0147701728486636,0,.000672980030008,0,.0027760737107726,0,.0001264874953274,0
Austria,AUT,2009,.303918628692627,.6682797241210937,-.0358599996566772,.0040000000596046,.8075199890136718,.0515665245056152,1.064000015258789,.8075199890136718,AUT,.1058806593733497,.0855007488939277,-.0484320723541821,.0370686765397455,.0470772314071655,.0370686765397455,0,0,.0260400390625001,2011,.6750405883789062,2010,.6849156951904297,1,1,0,.0240417266372995,0,.0160665984445693,0,.0120476274994085,0,.000567168947697,0,.0240417266372995,0,.001131817928332
Austria,AUT,2010,.3024361228942871,.6750405883789062,.0180900001525879,.0169200003147125,.8365399932861328,.0629215145111084,1.039000015258789,.8365399932861328,AUT,.111351118329729,.0931496637799549,-.048800195467075,.0443494683128799,.0460811567306519,.0443494683128799,0,0,-.0071900177001953,2012,.6754353332519532,2011,.6682797241210937,1,1,0,.0313225184104339,0,.0211439712572884,0,.0193284192725429,0,.0008906759178538,0,.0313225184104339,0,.0014433778800699
Austria,AUT,2011,.3035120391845703,.6754353332519532,.0292700004577637,.035460000038147,.8335600280761719,.0680784940719605,1.005,.8335600280761719,AUT,.1108134777731601,.0923696856438136,-.0485330331703509,.0438366524734626,.0448637914657593,.0438366524734626,0,0,-.0092500305175781,2013,.6805509185791015,2012,.6750405883789062,1,1,0,.0308097025710166,0,.0208099617234482,0,.0188156034331256,0,.0008441393087262,0,.0308097025710166,0,.0013822400712682
Austria,AUT,2012,.2997461700439453,.6805509185791015,.0062800002098083,.0256800007820129,.8293499755859375,.0743248128890991,.99,.8293499755859375,AUT,.1099159784819606,.0911588140705185,-.0494681414662823,.0416906726042362,.0452830934524536,.0416906726042362,0,0,.0227500152587891,2014,.6953206634521485,2013,.6754353332519532,1,1,0,.0286637227017902,0,.0195071228145999,0,.0166696235638992,0,.0007548521216613,0,.0286637227017902,0,.0012979820338004
Austria,AUT,2013,.3011209678649902,.6953206634521485,-.002509999871254,.0211800003051758,.8243099975585938,.0638470649719238,.995999984741211,.8243099975585938,AUT,.1089950650328101,.0898457217910945,-.0491267634736646,.0407189583174299,.0431049871444702,.0407189583174299,0,0,.0318399810791015,2015,.7086733245849609,2014,.6805509185791015,1,1,0,.0276920084149839,0,.0192548256634291,0,.0156979092770929,0,.0006766581775841,0,.0276920084149839,0,.0011936636667324
Austria,AUT,2014,.3037026596069336,.7086733245849609,.0075599998235703,.0146300005912781,.8520999908447265,.0679465961456299,.990999984741211,.8520999908447265,AUT,.1143380688552458,.0974274674247587,-.0484856999434996,.0489417674812591,.0402393341064453,.0489417674812591,0,0,-.0179100036621094,2016,.7045801544189453,2015,.6953206634521485,1,1,0,.0359148175788131,0,.0254518731754399,0,.0239207184409221,0,.0009625537814105,0,.0359148175788131,0,.0014451883439259
Austria,AUT,2015,.3001437759399414,.7045801544189453,.0130299997329712,.0081199997663498,.8561499786376953,.0596632957458496,1,.8561499786376953,AUT,.1150140524088423,.0984692785128651,-.0493694113835383,.0490998671293268,.0367173171043396,.0490998671293268,0,0,-.0655799865722656,2017,.6877032470703125,2016,.7086733245849609,1,1,0,.0360729172268808,0,.0254162615900575,0,.0240788180889898,0,.0008841095992711,0,.0360729172268808,0,.001324500740698
Austria,AUT,2016,.2985615348815918,.6877032470703125,.0211700010299683,.0097200000286102,.8341899871826172,.0610948038101196,1,.8341899871826172,AUT,.1108038924330307,.092431497608494,-.0497622998999939,.0426691977085001,.0342156624794006,.0426691977085001,0,0,-.0883300018310547,2018,.6908674621582032,2017,.7045801544189453,1,1,0,.0296422478060541,0,.0203850700666863,0,.0176481486681631,0,.0006038430982162,0,.0296422478060541,0,.0010142291460627
Austria,AUT,2017,.2984765243530274,.6908674621582032,.022720000743866,.0223399996757507,.7905699920654297,.0553958606719971,.9869999694824219,.7905699920654297,AUT,.1025208764975106,.0810499285191778,-.0497834089846523,.0312665195345255,.0305637669563293,.0312665195345255,0,0,-.0805100250244141,2019,.6908810424804688,2018,.6877032470703125,1,1,0,.0182395696320795,0,.0126011251825726,0,.0062454704941885,0,.000190885104717,0,.0182395696320795,0,.0005574699556186
Austria,AUT,2018,.2976770401000977,.6908810424804688,.0248399996757507,.0211800003051758,.7458599853515625,.0581269216537476,.975,.7458599853515625,AUT,.0940122901260743,.0701200053363006,-.0499819300509624,.0201380752853382,.0266866445541382,.0201380752853382,0,0,.0859700012207031,2020,.6861134338378906,2019,.6908674621582032,1,1,0,.0071111253828922,0,.0049129417177419,.0048829737549988,0,.0001303101849668,0,0,.0071111253828922,0,.0001897720754732
Austria,AUT,2019,.2982572555541992,.6861134338378906,.0175499999523163,.0149699997901917,.7100599670410156,.0581730508804321,.9740000152587891,.7100599670410156,AUT,.0872311727510811,.0619393636485818,-.0498378559304081,.0121015077181736,.0237048983573914,.0121015077181736,0,0,.1139300537109376,2021,.6816719818115234,2020,.6908810424804688,1,1,.0009254421842724,0,.0006349583148695,0,.0129195413221634,0,.000306256413866,0,.0009254421842724,0,.0000219375129138,0
Austria,AUT,2020,.2938090705871582,.6816719818115234,-.0631799983978271,.0138900005817413,.8318299865722656,.0800371360778809,.985999984741211,.8318299865722656,AUT,.1102318622356488,.0916941684833155,-.0509423910348401,.0407517774484755,.0228476023674011,.0407517774484755,0,0,-.0504199981689453,2022,.6798137664794922,2021,.6861134338378906,1,1,0,.0277248275460295,0,.0188992381386846,0,.0157307284081385,0,.0003594094276187,0,.0277248275460295,0,.0006334458354765
Austria,AUT,2021,.291540756225586,.6798137664794922,.049229998588562,.0276500010490417,.8239900207519532,.0850965213775635,.965,.8239900207519532,AUT,.1086843386312324,.0895548104441615,-.0515056393841798,.0380491710599817,.0178610455989838,.0380491710599817,0,0,-.0464500427246094,2023,.6751003265380859,2022,.6816719818115234,1,1,0,.0250222211575357,0,.0170104504107872,0,.0130281220196447,0,.000232695881462,0,.0250222211575357,0,.0004469230330826
Austria,AUT,2022,.2991105270385742,.6751003265380859,.0533099985122681,.0862100028991699,.7814099884033203,.0786975765228271,.9399999999999999,.7814099884033203,AUT,.1007984894670652,.0787649464855316,-.0496259788805358,.0291389676049958,.0151750576496124,.0291389676049958,0,0,,,.6761976623535156,2023,.6798137664794922,0,1,,,,,0,.0041179185646588,0,.0000624896516151,0,.0161120177025498,0,.0002445007974878
Austria,AUT,2023,.2953165626525879,.6761976623535156,-.0078600001335144,.0770900011062622,.7775399780273438,.0748479557037354,.955,.7775399780273438,AUT,.0999648104920579,.0777266365535023,-.0505680635466045,.0271585730068978,.0154984080791473,.0271585730068978,0,0,,,,,.6751003265380859,0,0,,,,,,,,,,,,
Belgium,BEL,1995,.3578819274902344,.5416709899902343,.0238499999046326,.0126499998569489,1.312859954833984,.0766042709350586,,1.312859954833984,BEL,.2032222381587896,.2668023384104097,-.0350323692585265,.2317699691518833,.1735083961486816,.2317699691518833,0,0,-.0701499176025391,1997,.5461596298217773,1996,,0,0,,,,,,,,,,,,
Belgium,BEL,1996,.3569965362548828,.5461596298217773,.0132099997997284,.0175999999046326,1.290039978027344,.0708699321746826,,1.290039978027344,BEL,.1988670023182837,.2565463833010423,-.035252222009221,.2212941612918213,.1627963829040527,.2212941612918213,0,0,-.0981800079345703,1998,.5434723663330078,1997,.5416709899902343,0,0,,,,,,,,,,,,
