cutoff,rss,N,low_n,high_n
-.0009452677646775,.70057154,1389,549,840
-.0009025533254717,.7005614,1389,551,838
-.0008597014472062,.70055056,1389,552,837
-.0008316475491128,.70054352,1389,552,837
-.0008164224715921,.70053959,1389,554,835
-.0008063326653933,.70053703,1389,554,835
-.0007409598262373,.7005204,1389,555,834
-.0006906900028887,.7005077,1389,557,832
-.0006354000228934,.70049578,1389,557,832
-.0006238644171217,.70049334,1389,558,830
-.0005915203603477,.70048624,1389,560,829
-.0005577221020203,.70047897,1389,560,829
-.000472756456268,.70046169,1389,562,827
-.0004542363291508,.70045793,1389,562,827
-.0003881932922209,.70044476,1389,564,825
-.0003041823215543,.70042866,1389,565,824
-.0002549911943464,.70041901,1389,565,824
-.0001826967651829,.70040482,1389,566,823
-.0001701420086621,.70040232,1389,568,821
-.0000372756011806,.70037574,1389,568,821
7.55647768698e-06,.70036691,1389,570,819
8.66734827835e-06,.70036674,1389,570,819
.0001218759762411,.70034087,1389,572,817
.000350646367143,.70028877,1389,572,817
.0003785623247621,.70028245,1389,573,816
.000430446030083,.70027065,1389,574,815
.0005111613280351,.70025289,1389,576,813
.0005841824335156,.70023721,1389,576,813
.0006322066345138,.7002269,1389,577,812
.0007093651427092,.70021009,1389,578,811
.000779412267078,.70019513,1389,580,809
.0008040668405175,.70018995,1389,580,809
.00081628337505,.70018733,1389,581,808
.0008974790217381,.70017034,1389,583,806
.0009853006081249,.70015192,1389,584,805
.0009914538417301,.70015061,1389,584,805
.0010005735416702,.70014876,1389,586,803
.0010444945013851,.70013988,1389,587,802
.0010865756687979,.70013154,1389,588,801
.0012400423993792,.70010149,1389,589,800
.0013737243860258,.70007551,1389,589,800
.0014775666570756,.70005548,1389,591,798
.0015283241746844,.70004475,1389,592,797
.0015284121263471,.70004475,1389,592,797
.0015297301335211,.70004445,1389,594,795
.0015336316720935,.70004368,1389,594,795
.0016944920199436,.70000815,1389,596,793
.0017501442115891,.69999588,1389,596,793
.0018655815131004,.69997025,1389,597,792
.0019265599763483,.6999566,1389,598,791
.0019964196588195,.69994199,1389,599,790
.0020398904973454,.69993305,1389,601,788
.0021771818635414,.69990391,1389,602,787
.0021949608267861,.69990021,1389,603,786
.0022763271211781,.6998837,1389,604,785
.0024886987810289,.69984162,1389,604,785
.0024952189822027,.69984037,1389,605,784
.0025104090636288,.69983751,1389,607,782
.0025490457263144,.69983035,1389,607,782
.0025866430530628,.6998235,1389,608,781
.0026003812410347,.69982094,1389,610,779
.0026057022665598,.69981998,1389,610,779
.0026308032061842,.69981521,1389,611,778
.0026437858463872,.69981271,1389,613,776
.0026561009649944,.69981033,1389,613,776
.0026665289425296,.69980818,1389,614,775
.0026914729081654,.69980294,1389,616,773
.0027797234096259,.69978547,1389,616,773
.0027933434475403,.69978285,1389,617,772
.0030555149985947,.6997326,1389,618,771
.0031194116003628,.69972056,1389,619,770
.0031947529259077,.6997062,1389,620,769
.0032961112814092,.69968575,1389,621,768
.0033332200344263,.69967824,1389,622,767
.0033470044910542,.69967544,1389,623,766
.00334935885783,.69967496,1389,624,765
.0033621506654816,.69967252,1389,625,764
.003385488589043,.69966817,1389,627,762
.0035490843738576,.69963747,1389,627,762
.0035631982843592,.69963485,1389,629,760
.0036526704652831,.69961852,1389,629,760
.0037049754981894,.69960886,1389,631,758
.0037674996720449,.69959706,1389,632,757
.0037741165464619,.69959593,1389,632,757
.0039543413861456,.69956326,1389,633,756
.0040637449944617,.69954371,1389,635,754
.004122345803558,.69953316,1389,636,753
.0042437998689864,.69951135,1389,637,752
.0043654638934875,.69949067,1389,637,752
.0045382821337541,.69946188,1389,639,750
.0045705589087141,.69945651,1389,640,749
.0046494942352865,.69944334,1389,641,748
.0047415145874059,.69942778,1389,641,748
.0048121583276426,.69941407,1389,642,747
.0048444779249066,.69940799,1389,644,745
.0049476046065629,.6993885,1389,644,744
.0050015222091385,.69937807,1389,645,744
.0050499518449266,.6993683,1389,647,742
.0050931311062929,.69935966,1389,647,742
.0051223897112292,.69935358,1389,649,740
.0051329317201822,.69935137,1389,649,740
.0053089619356126,.69931406,1389,650,739
.0054471639251916,.69928128,1389,652,737
.0055654607002751,.69925076,1389,652,737
.0057229593005059,.69921607,1389,653,736
.0058188458662648,.69919497,1389,655,734
.0059009736237829,.69917703,1389,655,734
.0059610161668808,.69916433,1389,656,733
.0061200296497746,.69912803,1389,657,732
.0062543288745861,.69909751,1389,659,730
.0062943866380322,.69908893,1389,659,730
.0065558276901469,.69903243,1389,661,728
.0065874945832007,.69902605,1389,662,727
.0065971450238775,.69902396,1389,663,726
.0066647656674364,.69900984,1389,664,725
.006676547960623,.69900739,1389,665,724
.0067044818420411,.69900155,1389,666,723
.0067087336902242,.69900066,1389,667,722
.0067216685323704,.69899809,1389,668,721
.0067322176106067,.69899595,1389,668,721
.0067641989484597,.69898909,1389,670,719
.0068139050424989,.6989786,1389,671,718
.007104944209514,.69891417,1389,671,718
.0071842924811943,.69889688,1389,672,717
.0072740722213818,.69887787,1389,673,716
.0073131059297369,.69886947,1389,675,714
.0073292501969603,.69886595,1389,676,713
.0074066842664252,.69884878,1389,676,713
.0075564538371023,.69881654,1389,677,712
.0076605395354592,.69879436,1389,678,711
.0076988174847479,.69878668,1389,679,710
.0077381391542652,.69877887,1389,680,709
.0078617173626596,.69875664,1389,682,707
.007891900721679,.69875121,1389,683,706
.0079790032430819,.69873542,1389,684,705
.0081079583031208,.6987136,1389,685,704
.0081525148255941,.69870591,1389,686,703
.0081885333699266,.69869965,1389,686,703
.0083441729095446,.69867271,1389,688,701
.0083628454714984,.69866949,1389,689,700
.0083885301789146,.69866514,1389,690,699
.0084373702288595,.69865662,1389,690,699
.0085791614105593,.69863147,1389,692,697
.0085942383541364,.69862878,1389,692,697
.008766824749816,.69859409,1389,693,696
.0089980341295124,.6985485,1389,695,694
.0090187847205106,.69854361,1389,695,694
.0090940657148067,.69852734,1389,696,693
.0092291766289723,.69849622,1389,698,691
.0092402608898497,.69849372,1389,699,690
.0092736662058588,.69848639,1389,700,689
.0093440258605944,.69847083,1389,700,689
.0095451630508083,.69842762,1389,701,688
.0097197162039313,.69839448,1389,702,687
.0097312519483055,.69839233,1389,703,686
.009750838044107,.6983884,1389,705,684
.0099410921368159,.69835067,1389,705,684
.0100363973261287,.69833195,1389,706,683
.0101016769583281,.69831932,1389,708,681
.0101152420269534,.69831675,1389,709,680
.0101245891746007,.69831514,1389,709,680
.0101296848762777,.69831425,1389,711,678
.0101373902237,.69831288,1389,712,677
.01022635534281,.69829798,1389,712,677
.0104515525918305,.69826096,1389,714,675
.0105445837228565,.69824588,1389,715,674
.0105596814377871,.69824314,1389,715,674
.0107808095724682,.69820386,1389,717,672
.0108970236367374,.69818276,1389,718,671
.0109318806625325,.69817603,1389,719,670
.0109900761609478,.69816482,1389,720,669
.0110236323990174,.69815862,1389,721,668
.0111275015303054,.69814038,1389,721,668
.0111311986964321,.69813973,1389,722,667
.011188284341322,.69812989,1389,723,666
.0111908591849779,.69812948,1389,724,665
.0112279492067733,.69812298,1389,725,664
.0112325467725584,.69812214,1389,726,663
.0113819723820128,.69809341,1389,728,661
.0114348207276463,.69808257,1389,728,661
.0116252009763364,.69804573,1389,729,660
.0116782049259508,.69803566,1389,731,658
.011778789537479,.69801635,1389,732,657
.0117875898156683,.69801474,1389,732,657
.0118892444250787,.69799614,1389,734,655
.0118994064078508,.69799429,1389,734,655
.0119031194856163,.69799364,1389,735,654
.0119039833438029,.69799352,1389,737,652
.0119184846713674,.69799095,1389,738,651
.0121062492781338,.69795883,1389,739,650
.0121639417077743,.69794911,1389,739,650
.0121692188159012,.69794828,1389,741,648
.012265012211325,.69793248,1389,742,647
.0122658291963781,.69793236,1389,743,646
.0123187327985559,.69792378,1389,744,645
.0123230611832768,.69792318,1389,745,644
.0123880245670667,.69791341,1389,745,644
.0123996081714694,.69791174,1389,746,643
.0124190250756965,.69790906,1389,748,641
.0124514463347282,.69790447,1389,749,640
.0125747453553639,.69788694,1389,749,640
.0127334414459974,.69786489,1389,750,639
.0127658075188002,.69785947,1389,752,637
.0130340987361265,.6978144,1389,752,637
.0130491587417119,.69781202,1389,754,635
.0130537020957941,.69781131,1389,754,635
.0130996041851603,.69780463,1389,755,634
.013101637190773,.69780445,1389,756,633
.0131267745092764,.69780135,1389,757,631
.0131493652795646,.69779855,1389,759,630
.0131632445424346,.69779682,1389,759,630
.0131852606808936,.69779384,1389,761,628
.0132106458096917,.69779027,1389,761,628
.0133538876735531,.6977697,1389,763,626
.0134283511484135,.69775921,1389,764,625
