latitude,longitude,ISO_A3,NAM_0
23.125,111.5625,CHN,China
23.125,113.4375,CHN,China
23.125,115.3125,CHN,China
23.125,120.9375,CHN,China
24.375,-105.9375,MEX,Mexico
24.375,-104.0625,MEX,Mexico
24.375,-102.1875,MEX,Mexico
24.375,-100.3125,MEX,Mexico
24.375,-98.4375,MEX,Mexico
24.375,-10.3125,MRT,Mauritania
24.375,-8.4375,MRT,Mauritania
24.375,-6.5625,MRT,Mauritania
24.375,-4.6875,MLI,Mali
24.375,-2.8125,DZA,Algeria
24.375,-0.9375,DZA,Algeria
24.375,0.9375,DZA,Algeria
24.375,2.8125,DZA,Algeria
24.375,4.6875,DZA,Algeria
24.375,6.5625,DZA,Algeria
24.375,8.4375,DZA,Algeria
24.375,10.3125,DZA,Algeria
24.375,12.1875,LBY,Libya
24.375,14.0625,LBY,Libya
24.375,15.9375,LBY,Libya
24.375,17.8125,LBY,Libya
24.375,19.6875,LBY,Libya
24.375,21.5625,LBY,Libya
24.375,23.4375,LBY,Libya
24.375,25.3125,EGY,Arab Republic of Egypt
24.375,27.1875,EGY,Arab Republic of Egypt
24.375,29.0625,EGY,Arab Republic of Egypt
24.375,30.9375,EGY,Arab Republic of Egypt
24.375,32.8125,EGY,Arab Republic of Egypt
24.375,34.6875,EGY,Arab Republic of Egypt
24.375,38.4375,SAU,Saudi Arabia
24.375,40.3125,SAU,Saudi Arabia
24.375,42.1875,SAU,Saudi Arabia
24.375,44.0625,SAU,Saudi Arabia
24.375,45.9375,SAU,Saudi Arabia
24.375,47.8125,SAU,Saudi Arabia
24.375,49.6875,SAU,Saudi Arabia
24.375,55.3125,ARE,United Arab Emirates
24.375,68.4375,PAK,Pakistan
24.375,70.3125,PAK,Pakistan
24.375,72.1875,IND,India
24.375,74.0625,IND,India
24.375,75.9375,IND,India
24.375,77.8125,IND,India
24.375,79.6875,IND,India
24.375,81.5625,IND,India
24.375,83.4375,IND,India
24.375,85.3125,IND,India
24.375,87.1875,IND,India
24.375,89.0625,BGD,Bangladesh
24.375,90.9375,BGD,Bangladesh
24.375,92.8125,IND,India
24.375,94.6875,MMR,Myanmar
24.375,96.5625,MMR,Myanmar
24.375,98.4375,CHN,China
24.375,100.3125,CHN,China
24.375,102.1875,CHN,China
24.375,104.0625,CHN,China
24.375,105.9375,CHN,China
24.375,107.8125,CHN,China
24.375,109.6875,CHN,China
24.375,111.5625,CHN,China
24.375,113.4375,CHN,China
24.375,115.3125,CHN,China
24.375,117.1875,CHN,China
24.375,120.9375,CHN,China
25.625,-111.5625,MEX,Mexico
25.625,-107.8125,MEX,Mexico
25.625,-105.9375,MEX,Mexico
25.625,-104.0625,MEX,Mexico
25.625,-102.1875,MEX,Mexico
25.625,-100.3125,MEX,Mexico
25.625,-98.4375,MEX,Mexico
25.625,-10.3125,MRT,Mauritania
25.625,-8.4375,MRT,Mauritania
25.625,-6.5625,MRT,Mauritania
25.625,-4.6875,DZA,Algeria
25.625,-2.8125,DZA,Algeria
25.625,-0.9375,DZA,Algeria
25.625,0.9375,DZA,Algeria
25.625,2.8125,DZA,Algeria
25.625,4.6875,DZA,Algeria
25.625,6.5625,DZA,Algeria
25.625,8.4375,DZA,Algeria
25.625,10.3125,LBY,Libya
25.625,12.1875,LBY,Libya
25.625,14.0625,LBY,Libya
25.625,15.9375,LBY,Libya
25.625,17.8125,LBY,Libya
25.625,19.6875,LBY,Libya
25.625,21.5625,LBY,Libya
25.625,23.4375,LBY,Libya
25.625,25.3125,EGY,Arab Republic of Egypt
25.625,27.1875,EGY,Arab Republic of Egypt
25.625,29.0625,EGY,Arab Republic of Egypt
25.625,30.9375,EGY,Arab Republic of Egypt
25.625,32.8125,EGY,Arab Republic of Egypt
25.625,38.4375,SAU,Saudi Arabia
25.625,40.3125,SAU,Saudi Arabia
25.625,42.1875,SAU,Saudi Arabia
25.625,44.0625,SAU,Saudi Arabia
25.625,45.9375,SAU,Saudi Arabia
25.625,47.8125,SAU,Saudi Arabia
25.625,49.6875,SAU,Saudi Arabia
25.625,59.0625,IRN,Islamic Republic of Iran
25.625,60.9375,IRN,Islamic Republic of Iran
25.625,62.8125,PAK,Pakistan
25.625,64.6875,PAK,Pakistan
25.625,66.5625,PAK,Pakistan
25.625,68.4375,PAK,Pakistan
25.625,70.3125,PAK,Pakistan
25.625,72.1875,IND,India
25.625,74.0625,IND,India
25.625,75.9375,IND,India
25.625,77.8125,IND,India
25.625,79.6875,IND,India
25.625,81.5625,IND,India
25.625,83.4375,IND,India
25.625,85.3125,IND,India
25.625,87.1875,IND,India
25.625,89.0625,BGD,Bangladesh
25.625,90.9375,IND,India
25.625,92.8125,IND,India
25.625,94.6875,IND,India
25.625,96.5625,MMR,Myanmar
25.625,98.4375,CHN,China
25.625,100.3125,CHN,China
25.625,102.1875,CHN,China
25.625,104.0625,CHN,China
25.625,105.9375,CHN,China
25.625,107.8125,CHN,China
25.625,109.6875,CHN,China
25.625,111.5625,CHN,China
25.625,113.4375,CHN,China
25.625,115.3125,CHN,China
25.625,117.1875,CHN,China
25.625,119.0625,CHN,China
26.875,-113.4375,MEX,Mexico
26.875,-109.6875,MEX,Mexico
26.875,-107.8125,MEX,Mexico
26.875,-105.9375,MEX,Mexico
26.875,-104.0625,MEX,Mexico
26.875,-102.1875,MEX,Mexico
26.875,-100.3125,MEX,Mexico
26.875,-98.4375,USA,United States of America
26.875,-81.5625,USA,United States of America
26.875,-8.4375,MRT,Mauritania
26.875,-6.5625,DZA,Algeria
26.875,-4.6875,DZA,Algeria
26.875,-2.8125,DZA,Algeria
26.875,-0.9375,DZA,Algeria
26.875,0.9375,DZA,Algeria
26.875,2.8125,DZA,Algeria
26.875,4.6875,DZA,Algeria
26.875,6.5625,DZA,Algeria
26.875,8.4375,DZA,Algeria
26.875,10.3125,LBY,Libya
26.875,12.1875,LBY,Libya
26.875,14.0625,LBY,Libya
26.875,15.9375,LBY,Libya
26.875,17.8125,LBY,Libya
26.875,19.6875,LBY,Libya
26.875,21.5625,LBY,Libya
26.875,23.4375,LBY,Libya
26.875,25.3125,EGY,Arab Republic of Egypt
26.875,27.1875,EGY,Arab Republic of Egypt
26.875,29.0625,EGY,Arab Republic of Egypt
26.875,30.9375,EGY,Arab Republic of Egypt
26.875,32.8125,EGY,Arab Republic of Egypt
26.875,36.5625,SAU,Saudi Arabia
26.875,38.4375,SAU,Saudi Arabia
26.875,40.3125,SAU,Saudi Arabia
26.875,42.1875,SAU,Saudi Arabia
26.875,44.0625,SAU,Saudi Arabia
26.875,45.9375,SAU,Saudi Arabia
26.875,47.8125,SAU,Saudi Arabia
26.875,49.6875,SAU,Saudi Arabia
26.875,55.3125,IRN,Islamic Republic of Iran
26.875,57.1875,IRN,Islamic Republic of Iran
26.875,59.0625,IRN,Islamic Republic of Iran
26.875,60.9375,IRN,Islamic Republic of Iran
26.875,62.8125,IRN,Islamic Republic of Iran
26.875,64.6875,PAK,Pakistan
26.875,66.5625,PAK,Pakistan
26.875,68.4375,PAK,Pakistan
26.875,70.3125,IND,India
26.875,72.1875,IND,India
26.875,74.0625,IND,India
26.875,75.9375,IND,India
26.875,77.8125,IND,India
26.875,79.6875,IND,India
26.875,81.5625,IND,India
26.875,83.4375,IND,India
26.875,85.3125,NPL,Nepal
26.875,87.1875,NPL,Nepal
26.875,89.0625,IND,India
26.875,90.9375,BTN,Bhutan
26.875,92.8125,IND,India
26.875,94.6875,IND,India
26.875,96.5625,MMR,Myanmar
26.875,98.4375,MMR,Myanmar
26.875,100.3125,CHN,China
26.875,102.1875,CHN,China
26.875,104.0625,CHN,China
26.875,105.9375,CHN,China
26.875,107.8125,CHN,China
26.875,109.6875,CHN,China
26.875,111.5625,CHN,China
26.875,113.4375,CHN,China
26.875,115.3125,CHN,China
26.875,117.1875,CHN,China
26.875,119.0625,CHN,China
28.125,-115.3125,MEX,Mexico
28.125,-113.4375,MEX,Mexico
28.125,-109.6875,MEX,Mexico
28.125,-107.8125,MEX,Mexico
28.125,-105.9375,MEX,Mexico
28.125,-104.0625,MEX,Mexico
28.125,-102.1875,MEX,Mexico
28.125,-100.3125,MEX,Mexico
28.125,-98.4375,USA,United States of America
28.125,-81.5625,USA,United States of America
28.125,-10.3125,MAR,Morocco
28.125,-8.4375,DZA,Algeria
28.125,-6.5625,DZA,Algeria
28.125,-4.6875,DZA,Algeria
28.125,-2.8125,DZA,Algeria
28.125,-0.9375,DZA,Algeria
28.125,0.9375,DZA,Algeria
28.125,2.8125,DZA,Algeria
28.125,4.6875,DZA,Algeria
28.125,6.5625,DZA,Algeria
28.125,8.4375,DZA,Algeria
28.125,10.3125,LBY,Libya
28.125,12.1875,LBY,Libya
28.125,14.0625,LBY,Libya
28.125,15.9375,LBY,Libya
28.125,17.8125,LBY,Libya
28.125,19.6875,LBY,Libya
28.125,21.5625,LBY,Libya
28.125,23.4375,LBY,Libya
28.125,25.3125,EGY,Arab Republic of Egypt
28.125,27.1875,EGY,Arab Republic of Egypt
28.125,29.0625,EGY,Arab Republic of Egypt
28.125,30.9375,EGY,Arab Republic of Egypt
28.125,32.8125,EGY,Arab Republic of Egypt
28.125,36.5625,SAU,Saudi Arabia
28.125,38.4375,SAU,Saudi Arabia
28.125,40.3125,SAU,Saudi Arabia
28.125,42.1875,SAU,Saudi Arabia
28.125,44.0625,SAU,Saudi Arabia
28.125,45.9375,SAU,Saudi Arabia
28.125,47.8125,SAU,Saudi Arabia
28.125,51.5625,IRN,Islamic Republic of Iran
28.125,53.4375,IRN,Islamic Republic of Iran
28.125,55.3125,IRN,Islamic Republic of Iran
28.125,57.1875,IRN,Islamic Republic of Iran
28.125,59.0625,IRN,Islamic Republic of Iran
28.125,60.9375,IRN,Islamic Republic of Iran
28.125,62.8125,PAK,Pakistan
28.125,64.6875,PAK,Pakistan
28.125,66.5625,PAK,Pakistan
28.125,68.4375,PAK,Pakistan
28.125,70.3125,PAK,Pakistan
28.125,72.1875,IND,India
28.125,74.0625,IND,India
28.125,75.9375,IND,India
28.125,77.8125,IND,India
28.125,79.6875,IND,India
28.125,81.5625,NPL,Nepal
28.125,83.4375,NPL,Nepal
28.125,85.3125,NPL,Nepal
28.125,87.1875,CHN,China
28.125,89.0625,CHN,China
28.125,90.9375,CHN,China
28.125,98.4375,CHN,China
28.125,100.3125,CHN,China
28.125,102.1875,CHN,China
28.125,104.0625,CHN,China
28.125,105.9375,CHN,China
28.125,107.8125,CHN,China
28.125,109.6875,CHN,China
28.125,111.5625,CHN,China
28.125,113.4375,CHN,China
28.125,115.3125,CHN,China
28.125,117.1875,CHN,China
28.125,119.0625,CHN,China
28.125,120.9375,CHN,China
29.375,-113.4375,MEX,Mexico
29.375,-111.5625,MEX,Mexico
29.375,-109.6875,MEX,Mexico
29.375,-107.8125,MEX,Mexico
29.375,-105.9375,MEX,Mexico
29.375,-104.0625,USA,United States of America
29.375,-102.1875,MEX,Mexico
29.375,-100.3125,USA,United States of America
29.375,-98.4375,USA,United States of America
29.375,-96.5625,USA,United States of America
29.375,-81.5625,USA,United States of America
29.375,-8.4375,MAR,Morocco
29.375,-6.5625,DZA,Algeria
29.375,-4.6875,DZA,Algeria
29.375,-2.8125,DZA,Algeria
29.375,-0.9375,DZA,Algeria
29.375,0.9375,DZA,Algeria
29.375,2.8125,DZA,Algeria
29.375,4.6875,DZA,Algeria
29.375,6.5625,DZA,Algeria
29.375,8.4375,DZA,Algeria
29.375,10.3125,LBY,Libya
29.375,12.1875,LBY,Libya
29.375,14.0625,LBY,Libya
29.375,15.9375,LBY,Libya
29.375,17.8125,LBY,Libya
29.375,19.6875,LBY,Libya
29.375,21.5625,LBY,Libya
29.375,23.4375,LBY,Libya
29.375,25.3125,EGY,Arab Republic of Egypt
29.375,27.1875,EGY,Arab Republic of Egypt
29.375,29.0625,EGY,Arab Republic of Egypt
29.375,30.9375,EGY,Arab Republic of Egypt
29.375,34.6875,EGY,Arab Republic of Egypt
29.375,36.5625,SAU,Saudi Arabia
29.375,38.4375,SAU,Saudi Arabia
29.375,40.3125,SAU,Saudi Arabia
29.375,42.1875,SAU,Saudi Arabia
29.375,44.0625,SAU,Saudi Arabia
29.375,45.9375,IRQ,Iraq
29.375,51.5625,IRN,Islamic Republic of Iran
29.375,53.4375,IRN,Islamic Republic of Iran
29.375,55.3125,IRN,Islamic Republic of Iran
29.375,57.1875,IRN,Islamic Republic of Iran
29.375,59.0625,IRN,Islamic Republic of Iran
29.375,60.9375,IRN,Islamic Republic of Iran
29.375,62.8125,PAK,Pakistan
29.375,64.6875,PAK,Pakistan
29.375,66.5625,PAK,Pakistan
29.375,68.4375,PAK,Pakistan
29.375,70.3125,PAK,Pakistan
29.375,72.1875,PAK,Pakistan
29.375,74.0625,IND,India
29.375,75.9375,IND,India
29.375,77.8125,IND,India
29.375,79.6875,IND,India
29.375,81.5625,NPL,Nepal
29.375,83.4375,CHN,China
29.375,85.3125,CHN,China
29.375,87.1875,CHN,China
29.375,89.0625,CHN,China
29.375,90.9375,CHN,China
29.375,92.8125,CHN,China
29.375,94.6875,CHN,China
29.375,96.5625,CHN,China
29.375,98.4375,CHN,China
29.375,100.3125,CHN,China
29.375,102.1875,CHN,China
29.375,104.0625,CHN,China
29.375,105.9375,CHN,China
29.375,107.8125,CHN,China
29.375,109.6875,CHN,China
29.375,111.5625,CHN,China
29.375,113.4375,CHN,China
29.375,115.3125,CHN,China
29.375,117.1875,CHN,China
29.375,119.0625,CHN,China
29.375,120.9375,CHN,China
30.625,-115.3125,MEX,Mexico
30.625,-111.5625,MEX,Mexico
30.625,-109.6875,MEX,Mexico
30.625,-107.8125,MEX,Mexico
30.625,-105.9375,MEX,Mexico
30.625,-104.0625,USA,United States of America
30.625,-102.1875,USA,United States of America
30.625,-100.3125,USA,United States of America
30.625,-98.4375,USA,United States of America
30.625,-96.5625,USA,United States of America
30.625,-94.6875,USA,United States of America
30.625,-92.8125,USA,United States of America
30.625,-90.9375,USA,United States of America
30.625,-89.0625,USA,United States of America
30.625,-87.1875,USA,United States of America
30.625,-85.3125,USA,United States of America
30.625,-83.4375,USA,United States of America
30.625,-81.5625,USA,United States of America
30.625,-8.4375,MAR,Morocco
30.625,-6.5625,MAR,Morocco
30.625,-4.6875,MAR,Morocco
30.625,-2.8125,DZA,Algeria
30.625,-0.9375,DZA,Algeria
30.625,0.9375,DZA,Algeria
30.625,2.8125,DZA,Algeria
30.625,4.6875,DZA,Algeria
30.625,6.5625,DZA,Algeria
30.625,8.4375,DZA,Algeria
30.625,10.3125,LBY,Libya
30.625,12.1875,LBY,Libya
30.625,14.0625,LBY,Libya
30.625,15.9375,LBY,Libya
30.625,17.8125,LBY,Libya
30.625,21.5625,LBY,Libya
30.625,23.4375,LBY,Libya
30.625,25.3125,EGY,Arab Republic of Egypt
30.625,27.1875,EGY,Arab Republic of Egypt
30.625,29.0625,EGY,Arab Republic of Egypt
30.625,30.9375,EGY,Arab Republic of Egypt
30.625,32.8125,EGY,Arab Republic of Egypt
30.625,34.6875,ISR,Israel
30.625,36.5625,JOR,Jordan
30.625,38.4375,SAU,Saudi Arabia
30.625,40.3125,SAU,Saudi Arabia
30.625,42.1875,SAU,Saudi Arabia
30.625,44.0625,IRQ,Iraq
30.625,45.9375,IRQ,Iraq
30.625,47.8125,IRQ,Iraq
30.625,49.6875,IRN,Islamic Republic of Iran
30.625,51.5625,IRN,Islamic Republic of Iran
30.625,53.4375,IRN,Islamic Republic of Iran
30.625,55.3125,IRN,Islamic Republic of Iran
30.625,57.1875,IRN,Islamic Republic of Iran
30.625,59.0625,IRN,Islamic Republic of Iran
30.625,60.9375,IRN,Islamic Republic of Iran
30.625,62.8125,AFG,Afghanistan
30.625,64.6875,AFG,Afghanistan
30.625,66.5625,PAK,Pakistan
30.625,68.4375,PAK,Pakistan
30.625,70.3125,PAK,Pakistan
30.625,72.1875,PAK,Pakistan
30.625,74.0625,PAK,Pakistan
30.625,75.9375,IND,India
30.625,77.8125,IND,India
30.625,79.6875,IND,India
30.625,81.5625,CHN,China
30.625,83.4375,CHN,China
30.625,85.3125,CHN,China
30.625,87.1875,CHN,China
30.625,89.0625,CHN,China
30.625,90.9375,CHN,China
30.625,92.8125,CHN,China
30.625,94.6875,CHN,China
30.625,96.5625,CHN,China
30.625,98.4375,CHN,China
30.625,100.3125,CHN,China
30.625,102.1875,CHN,China
30.625,104.0625,CHN,China
30.625,105.9375,CHN,China
30.625,107.8125,CHN,China
30.625,109.6875,CHN,China
30.625,111.5625,CHN,China
30.625,113.4375,CHN,China
30.625,115.3125,CHN,China
30.625,117.1875,CHN,China
30.625,119.0625,CHN,China
30.625,120.9375,CHN,China
31.875,-115.3125,MEX,Mexico
31.875,-113.4375,MEX,Mexico
31.875,-111.5625,USA,United States of America
31.875,-109.6875,USA,United States of America
31.875,-107.8125,USA,United States of America
31.875,-105.9375,USA,United States of America
31.875,-104.0625,USA,United States of America
31.875,-102.1875,USA,United States of America
31.875,-100.3125,USA,United States of America
31.875,-98.4375,USA,United States of America
31.875,-96.5625,USA,United States of America
31.875,-94.6875,USA,United States of America
31.875,-92.8125,USA,United States of America
31.875,-90.9375,USA,United States of America
31.875,-89.0625,USA,United States of America
31.875,-87.1875,USA,United States of America
31.875,-85.3125,USA,United States of America
31.875,-83.4375,USA,United States of America
31.875,-81.5625,USA,United States of America
31.875,-8.4375,MAR,Morocco
31.875,-6.5625,MAR,Morocco
31.875,-4.6875,MAR,Morocco
31.875,-2.8125,DZA,Algeria
31.875,-0.9375,DZA,Algeria
31.875,0.9375,DZA,Algeria
31.875,2.8125,DZA,Algeria
31.875,4.6875,DZA,Algeria
31.875,6.5625,DZA,Algeria
31.875,8.4375,DZA,Algeria
31.875,10.3125,TUN,Tunisia
31.875,12.1875,LBY,Libya
31.875,14.0625,LBY,Libya
31.875,21.5625,LBY,Libya
31.875,23.4375,LBY,Libya
31.875,34.6875,ISR,Israel
31.875,36.5625,JOR,Jordan
31.875,38.4375,JOR,Jordan
31.875,40.3125,SAU,Saudi Arabia
31.875,42.1875,IRQ,Iraq
31.875,44.0625,IRQ,Iraq
31.875,45.9375,IRQ,Iraq
31.875,47.8125,IRN,Islamic Republic of Iran
31.875,49.6875,IRN,Islamic Republic of Iran
31.875,51.5625,IRN,Islamic Republic of Iran
31.875,53.4375,IRN,Islamic Republic of Iran
31.875,55.3125,IRN,Islamic Republic of Iran
31.875,57.1875,IRN,Islamic Republic of Iran
31.875,59.0625,IRN,Islamic Republic of Iran
31.875,60.9375,AFG,Afghanistan
31.875,62.8125,AFG,Afghanistan
31.875,64.6875,AFG,Afghanistan
31.875,66.5625,AFG,Afghanistan
31.875,68.4375,AFG,Afghanistan
31.875,70.3125,PAK,Pakistan
31.875,72.1875,PAK,Pakistan
31.875,74.0625,PAK,Pakistan
31.875,75.9375,IND,India
31.875,77.8125,IND,India
31.875,79.6875,CHN,China
31.875,81.5625,CHN,China
31.875,83.4375,CHN,China
31.875,85.3125,CHN,China
31.875,87.1875,CHN,China
31.875,89.0625,CHN,China
31.875,90.9375,CHN,China
31.875,92.8125,CHN,China
31.875,94.6875,CHN,China
31.875,96.5625,CHN,China
31.875,98.4375,CHN,China
31.875,100.3125,CHN,China
31.875,102.1875,CHN,China
31.875,104.0625,CHN,China
31.875,105.9375,CHN,China
31.875,107.8125,CHN,China
31.875,109.6875,CHN,China
31.875,111.5625,CHN,China
31.875,113.4375,CHN,China
31.875,115.3125,CHN,China
31.875,117.1875,CHN,China
31.875,119.0625,CHN,China
31.875,120.9375,CHN,China
31.875,130.3125,JPN,Japan
33.125,-117.1875,USA,United States of America
33.125,-115.3125,USA,United States of America
33.125,-113.4375,USA,United States of America
33.125,-111.5625,USA,United States of America
33.125,-109.6875,USA,United States of America
33.125,-107.8125,USA,United States of America
33.125,-105.9375,USA,United States of America
33.125,-104.0625,USA,United States of America
33.125,-102.1875,USA,United States of America
33.125,-100.3125,USA,United States of America
33.125,-98.4375,USA,United States of America
33.125,-96.5625,USA,United States of America
33.125,-94.6875,USA,United States of America
33.125,-92.8125,USA,United States of America
33.125,-90.9375,USA,United States of America
33.125,-89.0625,USA,United States of America
33.125,-87.1875,USA,United States of America
33.125,-85.3125,USA,United States of America
33.125,-83.4375,USA,United States of America
33.125,-81.5625,USA,United States of America
33.125,-79.6875,USA,United States of America
33.125,-8.4375,MAR,Morocco
33.125,-6.5625,MAR,Morocco
33.125,-4.6875,MAR,Morocco
33.125,-2.8125,MAR,Morocco
33.125,-0.9375,DZA,Algeria
33.125,0.9375,DZA,Algeria
33.125,2.8125,DZA,Algeria
33.125,4.6875,DZA,Algeria
33.125,6.5625,DZA,Algeria
33.125,8.4375,TUN,Tunisia
33.125,10.3125,TUN,Tunisia
33.125,36.5625,SYR,Syrian Arab Republic
33.125,38.4375,JOR,Jordan
33.125,40.3125,IRQ,Iraq
33.125,42.1875,IRQ,Iraq
33.125,44.0625,IRQ,Iraq
33.125,45.9375,IRQ,Iraq
33.125,47.8125,IRN,Islamic Republic of Iran
33.125,49.6875,IRN,Islamic Republic of Iran
33.125,51.5625,IRN,Islamic Republic of Iran
33.125,53.4375,IRN,Islamic Republic of Iran
33.125,55.3125,IRN,Islamic Republic of Iran
33.125,57.1875,IRN,Islamic Republic of Iran
33.125,59.0625,IRN,Islamic Republic of Iran
33.125,60.9375,AFG,Afghanistan
33.125,62.8125,AFG,Afghanistan
33.125,64.6875,AFG,Afghanistan
33.125,66.5625,AFG,Afghanistan
33.125,68.4375,AFG,Afghanistan
33.125,70.3125,PAK,Pakistan
33.125,72.1875,PAK,Pakistan
33.125,79.6875,CHN,China
33.125,81.5625,CHN,China
33.125,83.4375,CHN,China
33.125,85.3125,CHN,China
33.125,87.1875,CHN,China
33.125,89.0625,CHN,China
33.125,90.9375,CHN,China
33.125,92.8125,CHN,China
33.125,94.6875,CHN,China
33.125,96.5625,CHN,China
33.125,98.4375,CHN,China
33.125,100.3125,CHN,China
33.125,102.1875,CHN,China
33.125,104.0625,CHN,China
33.125,105.9375,CHN,China
33.125,107.8125,CHN,China
33.125,109.6875,CHN,China
33.125,111.5625,CHN,China
33.125,113.4375,CHN,China
33.125,115.3125,CHN,China
33.125,117.1875,CHN,China
33.125,119.0625,CHN,China
33.125,139.6875,JPN,Japan
34.375,-119.0625,USA,United States of America
34.375,-117.1875,USA,United States of America
34.375,-115.3125,USA,United States of America
34.375,-113.4375,USA,United States of America
34.375,-111.5625,USA,United States of America
34.375,-109.6875,USA,United States of America
34.375,-107.8125,USA,United States of America
34.375,-105.9375,USA,United States of America
34.375,-104.0625,USA,United States of America
34.375,-102.1875,USA,United States of America
34.375,-100.3125,USA,United States of America
34.375,-98.4375,USA,United States of America
34.375,-96.5625,USA,United States of America
34.375,-94.6875,USA,United States of America
34.375,-92.8125,USA,United States of America
34.375,-90.9375,USA,United States of America
34.375,-89.0625,USA,United States of America
34.375,-87.1875,USA,United States of America
34.375,-85.3125,USA,United States of America
34.375,-83.4375,USA,United States of America
34.375,-81.5625,USA,United States of America
34.375,-79.6875,USA,United States of America
34.375,-77.8125,USA,United States of America
34.375,-6.5625,MAR,Morocco
34.375,-4.6875,MAR,Morocco
34.375,-2.8125,MAR,Morocco
34.375,-0.9375,DZA,Algeria
34.375,0.9375,DZA,Algeria
34.375,2.8125,DZA,Algeria
34.375,4.6875,DZA,Algeria
34.375,6.5625,DZA,Algeria
34.375,8.4375,TUN,Tunisia
34.375,10.3125,TUN,Tunisia
34.375,36.5625,SYR,Syrian Arab Republic
34.375,38.4375,SYR,Syrian Arab Republic
34.375,40.3125,SYR,Syrian Arab Republic
34.375,42.1875,IRQ,Iraq
34.375,44.0625,IRQ,Iraq
34.375,45.9375,IRN,Islamic Republic of Iran
34.375,47.8125,IRN,Islamic Republic of Iran
34.375,49.6875,IRN,Islamic Republic of Iran
34.375,51.5625,IRN,Islamic Republic of Iran
34.375,53.4375,IRN,Islamic Republic of Iran
34.375,55.3125,IRN,Islamic Republic of Iran
34.375,57.1875,IRN,Islamic Republic of Iran
34.375,59.0625,IRN,Islamic Republic of Iran
34.375,60.9375,AFG,Afghanistan
34.375,62.8125,AFG,Afghanistan
34.375,64.6875,AFG,Afghanistan
34.375,66.5625,AFG,Afghanistan
34.375,68.4375,AFG,Afghanistan
34.375,70.3125,AFG,Afghanistan
34.375,72.1875,PAK,Pakistan
34.375,79.6875,CHN,China
34.375,81.5625,CHN,China
34.375,83.4375,CHN,China
34.375,85.3125,CHN,China
34.375,87.1875,CHN,China
34.375,89.0625,CHN,China
34.375,90.9375,CHN,China
34.375,92.8125,CHN,China
34.375,94.6875,CHN,China
34.375,96.5625,CHN,China
34.375,98.4375,CHN,China
34.375,100.3125,CHN,China
34.375,102.1875,CHN,China
34.375,104.0625,CHN,China
34.375,105.9375,CHN,China
34.375,107.8125,CHN,China
34.375,109.6875,CHN,China
34.375,111.5625,CHN,China
34.375,113.4375,CHN,China
34.375,115.3125,CHN,China
34.375,117.1875,CHN,China
34.375,119.0625,CHN,China
34.375,126.5625,KOR,Republic of Korea
34.375,132.1875,JPN,Japan
34.375,134.0625,JPN,Japan
34.375,135.9375,JPN,Japan
35.625,-120.9375,USA,United States of America
35.625,-119.0625,USA,United States of America
35.625,-117.1875,USA,United States of America
35.625,-115.3125,USA,United States of America
35.625,-113.4375,USA,United States of America
35.625,-111.5625,USA,United States of America
35.625,-109.6875,USA,United States of America
35.625,-107.8125,USA,United States of America
35.625,-105.9375,USA,United States of America
35.625,-104.0625,USA,United States of America
35.625,-102.1875,USA,United States of America
35.625,-100.3125,USA,United States of America
35.625,-98.4375,USA,United States of America
35.625,-96.5625,USA,United States of America
35.625,-94.6875,USA,United States of America
35.625,-92.8125,USA,United States of America
35.625,-90.9375,USA,United States of America
35.625,-89.0625,USA,United States of America
35.625,-87.1875,USA,United States of America
35.625,-85.3125,USA,United States of America
35.625,-83.4375,USA,United States of America
35.625,-81.5625,USA,United States of America
35.625,-79.6875,USA,United States of America
35.625,-77.8125,USA,United States of America
35.625,-75.9375,USA,United States of America
35.625,-0.9375,DZA,Algeria
35.625,0.9375,DZA,Algeria
35.625,2.8125,DZA,Algeria
35.625,4.6875,DZA,Algeria
35.625,6.5625,DZA,Algeria
35.625,8.4375,TUN,Tunisia
35.625,10.3125,TUN,Tunisia
35.625,36.5625,SYR,Syrian Arab Republic
35.625,38.4375,SYR,Syrian Arab Republic
35.625,40.3125,SYR,Syrian Arab Republic
35.625,42.1875,IRQ,Iraq
35.625,44.0625,IRQ,Iraq
35.625,45.9375,IRQ,Iraq
35.625,47.8125,IRN,Islamic Republic of Iran
35.625,49.6875,IRN,Islamic Republic of Iran
35.625,51.5625,IRN,Islamic Republic of Iran
35.625,53.4375,IRN,Islamic Republic of Iran
35.625,55.3125,IRN,Islamic Republic of Iran
35.625,57.1875,IRN,Islamic Republic of Iran
35.625,59.0625,IRN,Islamic Republic of Iran
35.625,60.9375,IRN,Islamic Republic of Iran
35.625,62.8125,TKM,Turkmenistan
35.625,64.6875,AFG,Afghanistan
35.625,66.5625,AFG,Afghanistan
35.625,68.4375,AFG,Afghanistan
35.625,70.3125,AFG,Afghanistan
35.625,72.1875,PAK,Pakistan
35.625,77.8125,CHN,China
35.625,81.5625,CHN,China
35.625,83.4375,CHN,China
35.625,85.3125,CHN,China
35.625,87.1875,CHN,China
35.625,89.0625,CHN,China
35.625,90.9375,CHN,China
35.625,92.8125,CHN,China
35.625,94.6875,CHN,China
