country_name,iso3,year,readiness100,growth,inflation_cpi,debt_gdp,reserves,tt,interest_revenue,wsdi_days,country_id,b_it,sample_spread,sample_tax,mA_hat,spread_saving_component,TA_hat,theta_hat_A,sample_theta_support,b_it_mA_hat,theta_recomputed_b_it,theta_reconstruction_diff,b_it_mapping_diff,b_outcome,b_outcome_year,A_outcome,A_outcome_year,sample_debt_ns,sample_ready_ns,sample_criterion_theta,sample_criterion_debt,sample_criterion_ma,sample_criterion_ta,sample_criterion_bma,debt_hinge_low_ns,debt_hinge_high_ns,debt_kink_low,debt_kink_high,ready_debt_hinge_low_ns,ready_debt_hinge_high_ns,ready_debt_kink_low,ready_debt_kink_high
Australia,AUS,1995,.5829214096069336,.0295900011062622,.0462599992752075,.3109700012207031,.0393684101104736,,.0677430772781372,.0827267262040537,AUS,.3109700012207031,0,0,,,,,0,,,,0,-.0179700088500976,1996,,,0,0,0,0,0,0,0,,,,,,,,
Australia,AUS,1996,.5860774612426758,.0396799993515015,.0265300011634827,.2929999923706055,.0409153127670288,,.0630793714523315,.0508710866766693,AUS,.2929999923706055,0,0,,,,,0,,,,0,-.0343599891662598,1997,.0031560516357422,1996,0,0,0,0,0,0,0,,,,,,,,
Australia,AUS,1997,.587919807434082,.0472300004959106,.0022499999403954,.2586400032043457,.0411794090270996,,.0529903936386108,.0429568720750743,AUS,.2586400032043457,0,0,,,,,0,,,,0,-.0220700073242188,1998,.0018423461914062,1997,0,0,0,0,0,0,0,,,,,,,,
Australia,AUS,1998,.5919098281860351,.0468699979782104,.0085900002717972,.2365699958801269,.0402388381958008,,.0403354978561401,.1308506991599911,AUS,.2365699958801269,0,0,,,,,0,,,,0,-.0115299987792969,1999,.0039900207519531,1998,0,0,0,0,0,0,0,,,,,,,,
Australia,AUS,1999,.5988552093505859,.0442000007629395,.0140799999237061,.2250399971008301,.0532002925872803,,.0265623736381531,.0409553859285239,AUS,.2250399971008301,0,0,,,,,0,,,,0,-.0304599952697754,2000,.0069453811645508,1999,0,0,0,0,0,0,0,,,,,,,,
Australia,AUS,2000,.6069406127929687,.0310800004005432,.0445699977874756,.1945800018310547,.0469314908981323,.6747797393798828,.0185470128059387,.0339377581145743,AUS,.1945800018310547,1,1,-.0029498249099785,-.0005739769363849,-.029396138092943,-.0299701150293279,1,-.0005739769363849,-.0299701150293279,0,0,-.0238199996948242,2001,.0080854034423828,2000,1,1,1,1,1,1,1,0,.0025103834477032,0,.0015236536680943,0,.0025103834477032,0,.0000465601139524
Australia,AUS,2001,.6124575042724609,.0258400011062622,.0440700006484985,.1707600021362305,.0492744541168213,.7016764831542969,.0201542520523071,.0665962926966363,AUS,.1707600021362305,1,1,-.0050693247951129,-.0008656379128427,-.0258200587881519,-.0266856967009947,1,-.0008656379128427,-.0266856967009947,0,0,-.020910005569458,2002,.0055168914794922,2001,1,1,1,1,1,1,1,0,.0057948017760364,0,.0035490698335049,0,.0057948017760364,0,.0001167898955874
Australia,AUS,2002,.6151788330078125,.0414699983596802,.0304900002479553,.1498499965667724,.0505998277664185,.7144057464599609,.0187742519378662,.1760760325028979,AUS,.1498499965667724,1,1,-.0068731646084465,-.0010299436929786,-.013832128624558,-.0148620723175365,1,-.0010299436929786,-.0148620723175365,0,0,-.0181999969482422,2003,.0027213287353516,2002,1,1,1,1,1,1,1,0,.0176184261594946,0,.0108384828442322,0,.0176184261594946,0,.000330772771467
Australia,AUS,2003,.6199591827392578,.0301799988746643,.0273099994659424,.1316499996185303,.0613590478897095,.713929672241211,.0081334781646729,.0797213754119544,AUS,.1316499996185303,1,1,-.0085777555537095,-.0011292615153737,-.0243828743806893,-.025512135896063,1,-.0011292615153737,-.025512135896063,0,0,-.0127700042724609,2004,.0047803497314453,2003,1,1,1,1,1,1,1,0,.0069683625809681,0,.0043201003707278,0,.0069683625809681,0,.0000566770248958
Australia,AUS,2004,.6290117645263672,.0410300016403198,.0234200000762939,.1188799953460693,.0559649991989136,.7830722808837891,-.0003046922571957,.0931815298227914,AUS,.1188799953460693,1,1,-.0097168704091014,-.0011551415090123,-.0229089999327426,-.0240641414417549,1,-.0011551415090123,-.0240641414417549,0,0,-.0104799938201904,2005,.0090525817871094,2004,1,1,1,1,1,1,1,0,.0084163570352762,0,.005293987589643,0,.0084163570352762,0,-2.56439882244e-06
Australia,AUS,2005,.6338233566284179,.0303999996185303,.0265899991989136,.1084000015258789,.0586370277404785,.884000015258789,-.0039476591348648,.1843283135438788,AUS,.1084000015258789,1,1,-.0105954804385967,-.0011485500957113,-.0129285114896918,-.0140770615854031,1,-.0011485500957113,-.0140770615854031,0,0,-.0092000007629394,2006,.0048115921020507,2005,1,1,1,1,1,1,1,0,.018403436891628,0,.0116645281441509,0,.018403436891628,0,-.0000726504957581
Australia,AUS,2006,.6775400543212891,.0263599991798401,.0355399990081787,.0992000007629395,.0701752328872681,.980999984741211,-.0083878266811371,.0685514350502655,AUS,.0992000007629395,1,1,-.0115042251881738,-.0011412191474439,-.0256059725103012,-.0267471916577451,1,-.0011412191474439,-.0267471916577451,0,0,-.0027299976348877,2007,.0437166976928711,2006,1,1,1,1,1,1,1,0,.005733306819286,0,.0038845450137797,0,.005733306819286,0,-.00004808998391
Australia,AUS,2007,.6845761108398437,.0435699987411499,.0235599994659424,.0964700031280518,.0282663178443909,1.028000030517578,-.0053767955303192,.1206501451474985,AUS,.0964700031280518,1,1,-.0117131942633084,-.0011299718872208,-.0199012119823333,-.0210311838695541,1,-.0011299718872208,-.0210311838695541,0,0,.0206199932098389,2008,.0070360565185547,2007,1,1,1,1,1,1,1,0,.011449314607477,0,.0078379272657684,0,.011449314607477,0,-.0000615606236067
