country_name,iso3,year,bond_spreads,capacity,debt_gdp,interest_revenue,wsdi_days,wsdi_merge,adapt_capacity,country_id,duplicate_key,spread_lag,b_pre,T_it,T_lead,b_outcome_common,A_outcome_common,sample_layer2_a
France,FRA,2002,.0028895199298859,.268767237663269,.6125500106811523,.0520010232925415,.1565565641995134,Matched (3),.731232762336731,FRA,0,-.0006121499836445,.5932400131225586,1.011233507755473,1.009901498543682,.0410799789428711,-.002834290266037,1
France,FRA,2003,.0013512900471687,.2697864472866058,.6536299896240234,.0503521251678467,.3098926471841746,Matched (3),.7302135527133942,FRA,0,.0028895199298859,.6125500106811523,1.009901498543682,1.025245173762853,.0151399993896485,-.0010192096233368,1
France,FRA,2004,-.0016043099761009,.2688802480697632,.6687699890136719,.0498364543914795,.1200838013353019,Matched (3),.7311197519302368,FRA,0,.0013512900471687,.6536299896240234,1.025245173762853,1.019842929242,.0131100463867188,.0009061992168427,1
France,FRA,2005,-.0087859302759171,.2678799033164978,.6818800354003907,.0480534315109253,.1964875379101984,Matched (3),.7321200966835022,FRA,0,-.0016043099761009,.6687699890136719,1.019842929242,1.029307083862873,-.0278800201416016,.0010003447532654,1
France,FRA,2006,-.0099978297948837,.2685640156269073,.654000015258789,.0464652013778687,.2280868799933072,Matched (3),.7314359843730927,FRA,0,-.0087859302759171,.6818800354003907,1.029307083862873,1.024839268472258,.0007899475097657,-.0006841123104095,1
France,FRA,2007,-.0032771399617195,.2671582698822021,.6547899627685547,.0487549591064453,.2591773144952182,Matched (3),.7328417301177979,FRA,0,-.0099978297948837,.654000015258789,1.024839268472258,1.002625765825606,.0434000396728516,.0014057457447052,1
France,FRA,2008,.0059517997503281,.265010803937912,.6981900024414063,.0518905067443848,.0979505474814053,Matched (3),.734989196062088,FRA,0,-.0032771399617195,.6547899627685547,1.002625765825606,.9726958868674718,.1423799896240234,.0021474659442902,1
France,FRA,2009,.0040235701203346,.2653045058250427,.8405699920654297,.0442780351638794,.1332791986136601,Matched (3),.7346954941749573,FRA,0,.0059517997503281,.6981900024414063,.9726958868674718,1.018384513446332,.0222200012207031,-.0002937018871307,1
France,FRA,2010,-.0007470600306988,.2630032002925873,.8627899932861328,.045352954864502,.0491789494711777,Matched (3),.7369967997074127,FRA,0,.0040235701203346,.8405699920654297,1.018384513446332,1.024836191223757,.0246900177001953,.0023013055324554,1
France,FRA,2011,.0055361199378967,.2626404762268066,.8874800109863281,.0480573987960815,.2521395795098667,Matched (3),.7373595237731934,FRA,0,-.0007470600306988,.8627899932861328,1.024836191223757,1.002291003980304,.0299199676513672,.0003627240657806,1
France,FRA,2012,.0076234102249146,.2611363232135773,.9173999786376953,.0467176246643066,.1805870654665191,Matched (3),.7388636767864227,FRA,0,.0055361199378967,.8874800109863281,1.002291003980304,1.009263755912395,.0281999969482422,.0015041530132294,1
France,FRA,2013,-.0014240500330925,.2599068284034729,.9455999755859374,.0410593795776367,.07704945613598,Matched (3),.7400931715965271,FRA,0,.0076234102249146,.9173999786376953,1.009263755912395,1.009991906397723,.0160300445556641,.0012294948101044,1
France,FRA,2014,-.009111419916153,.2567887008190155,.9616300201416016,.0390746927261353,.1834103176511567,Matched (3),.7432112991809845,FRA,0,-.0014240500330925,.9455999755859374,1.009991906397723,1.009982141842245,.0081599426269531,.0031181275844574,1
France,FRA,2015,-.0129724597930908,.2572729289531708,.9697899627685547,.0359909129142761,.3273204717964962,Matched (3),.7427270710468292,FRA,0,-.009111419916153,.9616300201416016,1.009982141842245,1.007348096790507,.0117000579833985,-.0004842281341553,1
France,FRA,2016,-.0136350500583649,.2527943551540375,.9814900207519531,.0342062067985535,.146225706626629,Matched (3),.7472056448459625,FRA,0,-.0129724597930908,.9697899627685547,1.007348096790507,1.022696741473698,.0061299896240234,.0044785737991333,1
France,FRA,2017,-.0151785504817963,.2503764629364014,.9876200103759766,.0318600368499756,.2133463902309023,Matched (3),.7496235370635986,FRA,0,-.0136350500583649,.9814900207519531,1.022696741473698,1.015896619371045,-.0023400115966797,.0024178922176361,1
France,FRA,2018,-.0212475299835205,.2467286288738251,.9852799987792968,.0263839554786682,.3020350719320363,Matched (3),.7532713711261749,FRA,0,-.0151785504817963,.9876200103759766,1.015896619371045,1.020934690119557,-.0037000274658203,.0036478340625763,1
France,FRA,2019,-.0200903701782227,.2530256807804108,.9815799713134765,.0278360056877136,,Master only (1),.7469743192195892,FRA,0,-.0212475299835205,.9852799987792968,1.020934690119557,.9239701855164738,.1675099945068359,-.0062970519065857,0
France,FRA,2020,-.0103980195522308,.2520710229873657,1.149089965820312,.0239737701416016,,Master only (1),.7479289770126343,FRA,0,-.0200903701782227,.9815799713134765,.9239701855164738,1.067952147218063,-.0212299346923828,.000954657793045,0
