country_name,iso3,year,bond_spreads,bond_10y,vulnerability100,vulnerability_delta100,readiness100,readiness_delta100,lnrgdp,growth,inflation_cpi,debt_gdp,PrimaryBalance_gdp,reserves,gee,rqe,tt,is_advanced,Revenue_gdp,CurrentGDP,ConstantGDP,capitaGDP,OverallBalance_gdp,revenue,debt,interest_revenue,taxgdp
Spain,ESP,1997,0.041128,6.383468,31.14181554,-12.8889775723434,48.65697976,7.63186927495682,6.695659229,3.865,1.877,64.286,0.216,12.35133747899136325148179509,,,,1,37.635,590.5,808.887,35113.084,-3.859,195.317,333.627,10.827686993490103,20.582652980609705
Spain,ESP,1998,-0.43932,4.834488,31.20497865,-12.4946242127839,49.12996069,7.59524291946128,6.739376863,4.469,1.764,62.355,1.01,9.826849032283351707150939163,1.597302556,1.196217299,,1,38.351,619.541,845.034,36554.12,-2.627,213.065,346.417,9.483455450966076,21.319067821779505
Spain,ESP,1999,-0.891889,4.755012,31.15881661,-12.3008484648471,50.13858074,8.23466717066633,6.785737916,4.745,2.235,60.853,1.855,5.984007517154852171174363214,,,,1,38.719,635.025,885.133,38091.976,-1.24,230.469,362.223,7.993491567447506,21.495794987584883
Spain,ESP,2000,-0.493639,5.535116,31.10647415,-11.8939830081334,51.40356369,8.79306016566506,6.835031886,5.053,3.484,57.841,1.646,5.950799984764367018903114644,1.685757279,1.238091946,108.5458685,1,37.962,598.367,929.858,39681.845,-1.161,245.833,374.557,7.3942363416047625,21.369769090243665
Spain,ESP,2001,0.105319,5.107591,31.02242656,-11.5922647201253,51.33191124,8.12782407555271,6.87347538,3.919,2.829,54.052,2.035,5.453226701747060781805757539,,,108.0827206,1,37.96,627.803,966.301,40865.492,-0.455,266.085,378.883,6.559536354056902,20.949899994008199
Spain,ESP,2002,0.356638,4.942682,31.15459406,-11.0615031105411,51.62326893,7.80585916688985,6.900657147,2.756,3.592,51.237,1.946,5.689069060663841668348773427,1.786120415,1.329032183,108.7845195,1,38.311,708.437,992.927,41195.881,-0.317,287.233,384.145,5.906919683641774,21.421178428903733
Spain,ESP,2003,0.127169,4.127323,30.91798648,-11.1068909849852,51.49010861,7.37846627863488,6.929626354,2.939,3.102,47.687,1.638,2.953441492791152934333330396,1.816807151,1.304303527,108.3523664,1,37.98,907.736,1022.112,41689.489,-0.375,304.862,382.775,5.300157977883097,21.247864972847314
Spain,ESP,2004,-0.172616,4.085,30.95322288,-10.7627587727542,51.45286384,6.86591899012435,6.960296494,3.115,3.051,45.333,1.656,1.847733492059038064458209893,1.33226645,1.306747794,107.0723038,1,38.694,1069.344,1053.946,42244.385,-0.095,332.795,389.888,4.525249392670698,22.128481883219642
Spain,ESP,2005,-0.903118,3.381541,31.22326627,-10.081969836554,52.34901347,7.13004841822632,6.995192732,3.551,3.38,42.395,2.716,1.491159982061696208623516194,1.501574278,1.30437541,106.1,1,39.68,1155.306,1091.374,43035.228,1.231,368.278,393.479,3.7424395161290325,23.342297672073286
Spain,ESP,2006,-0.998297,3.794315,31.12380513,-9.30594002852217,53.16193704,6.59584122453737,7.034831004,4.043,3.567,39.019,3.375,1.53258843844163706877013806,0.8301677704,1.176645756,105,1,40.513,1261.914,1135.503,44000.795,2.122,407.149,392.132,3.092834398834942,24.073112193724029
Spain,ESP,2007,-0.323914,4.30759,31.04860837,-8.88197871187171,53.40420482,6.07004714428551,7.069556051,3.534,2.842,35.698,2.954,1.288421327381794545405302928,0.9870381951,1.215253234,105.3,1,41.065,1476.92,1175.626,44673.489,1.883,442.491,384.662,2.608060392061366,24.440926145733666
Spain,ESP,2008,0.740969,4.388496,31.2808045,-8.42217024568191,53.62537797,5.9409898414236,7.077198431,0.767,4.13,39.609,-3.526,1.240170069224009985720712791,0.9125031829,1.254889965,101.9,1,36.775,1635.936,1184.645,44460.973,-4.56,409.092,440.621,2.8116927260367097,20.070080688078011
Spain,ESP,2009,0.773732,4.018496,31.33440254,-8.6902620436762,52.75150797,5.56210872676089,7.038788805,-3.768,-0.24,53.079,-9.923,1.876392016415182181766371475,0.9416823387,1.187052488,106.9,1,34.835,1494.963,1140.006,42557.98,-11.237,373.779,569.535,3.772068322089852,17.534459780613055
Spain,ESP,2010,1.098407,4.290023,30.96382433,-9.17099382147653,51.96491037,4.94500603852334,7.039729585,0.094,2.043,60.266,-7.967,2.23011754309080540599165241,0.9429741502,1.15819037,103.3,1,36.357,1429.155,1141.079,42433.216,-9.487,391.622,649.153,4.180762989245538,19.265094300210279
Spain,ESP,2011,2.689842,5.451619,30.86521609,-9.21152045653516,52.59810382,5.48882845896878,7.033309816,-0.64,3.053,69.528,-7.738,3.140228302340290202359028768,0.9724014997,1.060738206,99.1,1,36.247,1487.307,1133.777,42025.656,-9.695,387.37,743.043,5.3990675090352305,19.162526083335674
Spain,ESP,2012,4.102634,5.89178,30.72738971,-9.39018356217961,52.83224737,5.78580807141374,7.004240223,-2.865,2.434,89.56,-8.962,3.798395561396986720607160931,1.057162166,0.9471549392,97.8,1,37.742,1331.838,1101.293,40913.834,-11.497,390.992,927.813,6.716655185204812,20.487487982207877
Spain,ESP,2013,2.192674,4.540947,30.41412359,-9.49818419052525,52.65901648,5.29673217017403,6.989864158,-1.427,1.529,100,-4.525,3.401499554593773193060966505,1.167685986,0.9326807261,98.3,1,38.671,1362.207,1085.574,40517.985,-7.492,396.627,1025.655,7.672416022342324,21.461860358094167
Spain,ESP,2014,0.183116,2.712785,30.35416055,-9.23778710165743,53.26946896,5.41424181274875,7.004954582,1.52,-0.189,104.418,-3.09,3.651444771225843836013327539,1.173297644,0.7464540601,98,1,38.983,1380.6,1102.08,41196.096,-6.073,405.016,1084.846,7.6520534592001646,21.996074879517664
Spain,ESP,2015,-0.386029,1.745891,30.4096109,-8.769279619585,53.6631403,5.17233607717861,7.044759509,4.061,-0.631,102.442,-2.675,4.474378173343292267926289515,1.157250285,0.7914978862,100,1,38.418,1206.287,1146.833,42875.314,-5.265,417.646,1113.661,6.741631526888438,22.067459470597324
Spain,ESP,2016,-0.444827,1.387143,30.44668771,-8.06814120651068,53.63711501,4.12450945646924,7.073495116,2.915,-0.335,101.967,-1.885,5.07292960649722010536963465,1.094865799,0.9964838028,101.9,1,37.874,1242.673,1180.266,44050.706,-4.265,425.315,1145.05,6.283994296879126,21.844987430619064
Spain,ESP,2017,-0.760158,1.568934,30.38949744,-7.50498519641041,54.04562474,3.57848326374393,7.102044108,2.896,2.035,101.144,-0.866,5.252465689995905510380779966,1.001258492,0.9307612181,100.4,1,37.951,1321.288,1214.447,45182.943,-3.096,444.037,1183.412,5.8759979974177226,22.026984061865402
Spain,ESP,2018,-1.46862,1.44168,30.29015053,-7.2696309831326,53.52510297,2.54295195987587,7.125715822,2.395,1.736,99.718,-0.399,4.931479714171802956380402879,0.9692460299,0.938154161,98.2,1,38.947,1432.292,1243.538,45995.198,-2.576,472.14,1208.861,5.589647469638226,22.60731054644322
Spain,ESP,2019,-1.474815,0.663885,30.32713894,-6.38500987235152,53.32338062,1.03696472401147,7.145137774,1.961,0.778,97.579,-1.001,5.324074665578544809215396135,0.9688087702,1.037264585,98.6,1,38.967,1403.651,1267.926,46501.693,-3.04,488.536,1223.355,5.232632740524033,22.149061585215083
Spain,ESP,2020,-0.49863,0.395482,29.98742076,-8.0425672144709,52.76475034,2.50611291319189,7.029277094,-10.94,-0.339,119.179,-7.999,6.307479292799974549001319883,0.853928566,0.7554491162,101,1,41.407,1288.751,1129.214,41342.074,-10.025,467.572,1345.786,4.892892506098002,22.73864829872814
Spain,ESP,2021,-1.075473,0.364496,30.03033532,-6.61169521613594,53.06674931,0.672441402418666,7.093970081,6.683,3.009,115.594,-4.723,6.305584755921142977508110977,0.9078968763,0.7972889543,96.5,1,42.834,1462.216,1204.681,44025.218,-6.658,529.208,1428.133,4.517439417285334,24.009489475294501
Spain,ESP,2022,-0.708699,2.243158,30.59868289,-4.30144196178356,52.69222155,-2.38238219630996,7.155726458,6.37,8.322,109.226,-2.489,6.40729039922550500348278264,0.9202303886,0.7970744371,93,1,41.72,1449.99,1281.423,46246.769,-4.587,574.012,1502.804,5.0287631831256,24.04134713994053
Spain,ESP,2023,-0.467841,3.494174,30.47359384,-3.66091674619883,52.49701221,-3.75565345683943,7.180037886,2.461,3.402,105.074,-1.541,6.363704692415810621198568597,0.7520655394,0.693764329,95.5,1,42.076,1619.949,1312.958,46855.839,-3.34,630.198,1573.754,4.275596539595019,23.649968185845406
Sri Lanka,LKA,1995,,,48.13877018,0.0618957656034813,35.44400954,0.644663760599506,8.244370831,6.051,7.675,77.807,-2.431,13.96147699437786738943610762,,,89.92788699,0,17.654,15.127,3806.14,5041.869,-7.11,144.236,635.696,26.50390846267135,14.380700650239451
Sri Lanka,LKA,1996,,,48.0448932,0.00369781264158986,35.28108416,0.426838521693912,8.359145896,12.162,15.937,76.227,-1.687,11.96167449787234811957569913,-0.1836292893,0.06472996622,90.83624949,0,16.205,16.592,4269.047,5616.775,-6.892,152.292,716.388,32.119716136994754,13.670402065468053
Sri Lanka,LKA,1997,,,47.8890616,-0.0898860087763964,35.43094755,0.480920355761372,8.457098754,10.291,9.565,70.147,-0.638,11.01337325566382657463330457,,,95.37806196,0,15.695,18.544,4708.378,6160.053,-5.71,170.958,764.071,32.31602421153234,12.954344995643114
Sri Lanka,LKA,1998,,,47.67531841,-0.262129695890118,35.46077254,0.446889434146119,8.440503705,-1.646,9.371,74.243,-2.378,10.48711374260015748031496063,-0.462085247,0.1552830338,,0,14.588,19.05,4630.887,6028.091,-6.786,181.69,924.699,30.216616397038663,11.788469393198184
Sri Lanka,LKA,1999,,,47.43131189,-0.463745422184686,35.1696415,0.090531068124533,8.468889529,2.879,4.692,77.695,-0.993,8.638818672187692629159483884,,,,0,14.926,19.143,4764.222,6168.858,-5.584,201.97,1051.331,30.758408146857832,12.218339458820589
Sri Lanka,LKA,2000,,,47.32791715,-0.493074148364242,34.64695236,-0.546124531363718,8.549709945,8.418,6.176,79.202,-3.151,5.654797266889888539011346029,-0.3423745632,0.1587482691,90.83624949,0,13.954,20.007,5165.256,6647.414,-7.778,214.719,1218.7,33.15895083846926,11.742502150892751
Sri Lanka,LKA,2001,,,47.43633923,-0.395747603960178,35.56459278,0.38858874709119,8.530038338,-1.948,14.158,84.364,-3.004,7.056830247287065918070284883,,,92.62573205,0,13.926,19.236,5064.64,6471.702,-8.48,239.798,1452.706,39.32213126525923,11.953952342561145
Sri Lanka,LKA,2002,,,46.67110336,-1.10660510193822,36.39169495,1.13201811528342,8.566626768,3.727,9.551,96.301,-0.884,8.425515054486955232730506967,-0.07271625847,0.1247692257,91.98124132,0,13.897,20.238,5253.379,6659.79,-6.904,268.969,1863.851,43.31870187810319,11.462021180026396
Sri Lanka,LKA,2003,,,47.05816086,-0.62780438322742,35.89512323,0.494279772130074,8.624332584,5.94,8.969,86.45,-0.349,10.44104108016848604151753758,-0.2711508274,0.03473076224,110.9533005,0,13.192,22.352,5565.447,6996.109,-6.152,284.422,1863.851,43.988781079442084,10.742104294065443
Sri Lanka,LKA,2004,,,46.94030048,-0.643141051964474,35.69894713,0.140348920370226,8.677352469,5.445,9.014,86.499,-1.48,9.027838019472873930311591533,-0.4398860037,-0.08336111903,108.1873574,0,12.944,24.423,5868.489,7314.984,-6.323,320.154,2139.526,37.41501854140915,11.382877978701535
Sri Lanka,LKA,2005,,,47.22208508,-0.2317057113435,33.86230046,-1.8957932427382,8.737900016,6.242,11.009,76.589,-1.792,9.470109997441862880886426593,-0.3124826849,-0.4233944416,103.9,0,14.212,28.88,6234.789,7708.812,-5.933,412.388,2222.353,29.13734871939206,11.608203070525537
Sri Lanka,LKA,2006,,,47.51982948,0.229040631207567,33.60476642,-2.40414077016856,8.811784838,7.668,9.939,74.29,-1.576,8.467420393106466947708314647,-0.1625672877,-0.2725323439,98,0,14.61,33.447,6712.89,8236.318,-5.913,507.901,2582.649,29.685147159479808,12.322230627811152
Sri Lanka,LKA,2007,,,47.66225202,0.528241144425878,33.51395729,-2.73618647265818,8.877542377,6.797,15.895,71.849,-1.493,9.193671878767650901489417298,-0.07640359551,-0.2970040739,97.8,0,14.067,38.27,7169.15,8731.37,-5.808,595.558,3041.785,30.674628563304186,12.021601835835455
Sri Lanka,LKA,2008,,,47.685074,0.690048873861765,33.64783763,-2.81616554772235,8.935340341,5.95,22.356,68.782,-1.858,5.431138475492102040392718517,-0.1202111691,-0.3852019906,87,0,13.156,48.177,7595.721,9185.188,-5.93,686.481,3588.961,30.95165703861356,11.223404729601819
Sri Lanka,LKA,2009,,,47.88369396,0.961214021291512,33.41410591,-3.16152360291614,8.970117292,3.539,3.503,72.75,-2.914,10.76102556025569849246231156,-0.1525325626,-0.2949439883,101.7,0,12.684,49.75,7864.524,9444.301,-8.328,725.567,4161.424,42.68369599495427,10.820200650805175
Sri Lanka,LKA,2010,,,48.59460709,1.85644875853527,32.85117612,-4.00807175391239,9.047226442,8.016,6.214,68.731,-1.409,12.26976537182615145882714049,-0.2019094229,-0.248191312,99.8,0,12.583,58.643,8494.944,10131.761,-6.728,834.191,4556.621,42.271318445521736,10.931906534672104
Sri Lanka,LKA,2011,,,48.66071122,2.15837782999037,33.15810563,-4.06400954056406,9.130367295,8.669,6.73,69.428,-1.248,9.95082546340318936877076412,-0.109467715,-0.1313511282,90.7,0,13.122,67.725,9231.412,10936.317,-6.009,983.005,5200.963,36.28257887517147,11.289285658982404
Sri Lanka,LKA,2012,,,49.05566126,2.88206410423897,33.6944461,-4.03350034560304,9.21316478,8.632,7.547,67.504,-0.895,10.09555112607802022957154222,-0.2043189704,-0.1257410944,89.4,0,11.876,70.392,10028.284,11864.944,-5.439,1067.533,6068.13,38.26204109127652,10.111075377273494
Sri Lanka,LKA,2013,,,49.06317191,3.17064917975389,35.18498104,-2.97545874450134,9.25288287,4.052,6.884,69.457,-0.537,9.74861682941096264330465074,-0.166648373,-0.1662350148,93.6,0,11.605,76.934,10434.604,12249.722,-5.005,1153.306,6902.9,38.50064627315812,10.121307374735746
Sri Lanka,LKA,2014,5.560837,8.090506,48.61583331,2.85438997396225,36.84761812,-1.5145154475557,9.314711288,6.378,2.784,69.561,-1.942,9.954475622542329934653201266,0.06876298785,-0.1089532599,97.5,0,11.179,82.483,11100.121,12909.966,-5.992,1204.621,7495.363,36.228642991323014,9.7478532408156706
Sri Lanka,LKA,2015,7.345318,9.477238,48.6210155,3.00146552858153,38.52066201,-0.0598049754694685,9.355910371,4.206,2.224,76.334,-2.081,8.581514602277385387408774136,-0.005963866133,-0.05875889957,100,0,12.63,85.091,11566.987,13329.778,-6.639,1460.892,8829.52,36.08867775138559,11.721107666153685
Sri Lanka,LKA,2016,10.314354,12.146324,48.70208441,3.3210120136958,38.62142077,-0.325995157594772,9.405211272,5.054,3.985,75,-0.23,6.827499051338625,-0.02751787752,-0.1230266988,104,0,13.218,88,12151.541,13849.534,-4.997,1693.557,9609.765,36.06445755787563,11.423491532879096
Sri Lanka,LKA,2017,9.168773,11.497865,48.46092005,3.23043838088515,38.26420248,-0.914929604056663,9.467816787,6.461,6.58,72.26,0.014,8.43333857647786513520386539,-0.1741129458,-0.1622786671,105.3,0,12.786,94.376,12936.613,14578.603,-5.098,1839.562,10396.317,39.98122946973252,11.608681228239954
Sri Lanka,LKA,2018,7.930631,10.840931,47.41614928,2.34304073331656,38.37472447,-1.04655994750886,9.490654644,2.31,4.273,83.585,0.596,7.324865126476355785106473054,-0.2566202581,-0.217681855,105.6,0,12.588,94.484,13235.457,14759.823,-4.956,1932.459,12831.905,44.105497299014935,11.153760822577794
Sri Lanka,LKA,2019,8.643193,10.781893,46.22436037,1.13302543956562,39.47870969,0.0854704781301618,9.48844745,-0.22,4.304,82.594,-1.854,8.592153315086693253945964163,-0.1249656752,-0.2324455976,103.7,0,11.934,89.015,13206.276,14637.443,-7.519,1898.808,13141.516,47.46941511647394,10.903951077991506
Sri Lanka,LKA,2020,7.594626,8.488738,44.92264182,-0.496988590946834,39.49221283,0.604126683885936,9.441098935,-4.625,4.569,96.881,-7.093,6.718535757885557031694818751,-0.07908265293,-0.2259147912,106.2,0,8.777,84.304,12595.551,13886.652,-13.358,1373.307,15158.257,71.37974250882989,7.7752929087878089
Sri Lanka,LKA,2021,8.174276,9.614245,45.72139223,0.68696961527453,38.93318324,-0.547627792907307,9.482312563,4.207,5.954,102.669,-5.731,3.540262847281732103962351454,-0.1152724102,-0.3894354403,97.3,0,8.311,88.609,13125.505,14316.135,-11.683,1463.811,18082.379,71.61593069426061,7.3699315067547984
Sri Lanka,LKA,2022,20.709295,23.661152,47.41090995,2.34228307038314,37.82544393,-1.60273650725096,9.405980015,-7.349,45.214,115.942,-3.718,2.54241086179134935106725303,-0.3919617534,-0.6536428332,88.6,0,8.364,74.584,12160.886,13249.064,-10.223,2012.589,27899.423,77.7737924438068,7.2772317983198134
Sri Lanka,LKA,2023,15.529217,19.491232,47.46654037,2.47262254042284,38.42420001,-1.11893633291105,9.382405764,-2.33,17.365,110.376,0.632,5.261537456859668191536375906,-0.2522788942,-0.5077618361,85.6,0,11.212,83.723,11877.555,13024.939,-8.323,3074.324,30264.75,79.86978237602568,9.9218909563891486
Sweden,SWE,1995,,,31.59645731,-10.9862914105711,61.97736543,18.7241277889536,8.144917762,4.094,2.464,68.696,-4.627,9.687163868721335170678369756,,,,1,55.132,267.052,3445.822,40589.582,-7.009,1050.247,1308.626,4.320539795400131,40.230483618738752
Sweden,SWE,1996,,,31.71429082,-10.6236497585287,62.30169223,18.6717647149498,8.161821113,1.705,1.017,68.937,-0.379,7.139314439482517674138214501,1.921916842,1.319948554,,1,56.936,291.952,3504.563,41248.827,-3.107,1114.709,1349.661,4.7913446676970635,41.849021408570984
Sweden,SWE,1997,0.125816,6.468156,31.71773729,-10.3770220468947,62.68763913,18.6835250528793,8.192010824,3.065,1.821,67.705,1.429,4.546321075677837837837837838,,,,1,56.322,268.25,3611.978,42498.085,-1.57,1153.498,1386.629,5.324739888498278,41.782927152000987
Sweden,SWE,1998,-0.262785,5.011023,31.64166206,-10.1493742160358,62.91747804,18.4460208391095,8.233592379,4.246,1.007,65.403,3.402,5.706135634515851569652402469,1.884492755,1.164456725,,1,56.439,270.888,3765.336,44268.967,0.822,1215.433,1408.468,4.571307074895019,43.892739677747244
Sweden,SWE,1999,-0.636217,5.010684,31.55722087,-9.78534410957761,63.98246249,18.8209359286692,8.274744999,4.201,0.566,60.282,3.072,6.105832673486732502907220478,,,,1,55.831,274.317,3923.522,46091.776,0.598,1265.427,1366.3,4.4312299618491515,44.487250984766128
Sweden,SWE,2000,-0.659229,5.369526,31.58687826,-9.15809611466246,64.46125319,18.3802052005098,8.320016075,4.631,1.3,50.441,5.194,6.275619174402819301488767678,1.879326344,1.34945941,108.3194248,1,55.349,262.902,4105.226,48110.353,3.108,1333.224,1215,3.7688124446692806,43.813266079231141
Sweden,SWE,2001,0.107601,5.109873,31.50974821,-9.14578422051275,65.13703715,18.9183635091312,8.333532578,1.361,2.678,51.981,3.072,6.443463731401336923755757803,,,108.3857706,1,53.111,242.497,4161.091,48620.899,1.374,1330.324,1302,3.1970778181544315,42.22954953401171
Sweden,SWE,2002,0.716931,5.302975,31.46883417,-8.8959355991791,66.16294681,19.4968724092501,8.35605425,2.278,1.935,49.857,0.505,7.170083363178654379121146272,1.962592721,1.590243936,108.2205426,1,51.225,267.371,4255.869,49552.255,-1.456,1333.593,1298,3.8282088823816496,41.24936093848607
Sweden,SWE,2003,0.636321,4.636475,31.58825101,-8.55122814102845,66.57400583,19.5612734422071,8.374689785,1.881,2.321,49.456,-0.017,6.635856469668933643047007831,2.01690197,1.610253572,107.3545062,1,51.715,334.072,4335.923,50288.149,-1.245,1397.033,1336,2.374552837667988,41.836966621134899
Sweden,SWE,2004,0.165284,4.4229,31.42013321,-8.15414968316004,67.02743016,19.1450219849469,8.415635879,4.18,1.025,48.656,1.246,6.441051342370821696234000614,2.099737644,1.669409156,106.2045863,1,51.842,384.546,4517.147,52182.311,0.166,1465.051,1375,2.0832529609197175,42.150421127351656
Sweden,SWE,2005,-0.905419,3.37924,31.31439841,-8.15092370645659,67.72872732,19.6786596103783,8.443184476,2.793,0.836,48.888,3.078,6.348806940754935676008261657,1.887901783,1.532868862,103.7,1,53.257,391.689,4643.318,53424.284,2.082,1558.898,1431,1.870176690388118,43.476179885601141
Sweden,SWE,2006,-1.091556,3.701056,31.27083657,-7.21934952739554,71.90529853,22.354774704126,8.488885071,4.676,1.495,43.849,3.134,6.630886547576575169338691583,1.800572872,1.439547062,101.7,1,52.327,422.526,4860.444,55520.49,2.195,1631.297,1367,1.7944846828597092,43.165210317629615
Sweden,SWE,2007,-0.466088,4.165416,31.21964345,-6.3925363622289,72.27466051,21.3731355301934,8.520624697,3.225,1.682,39.189,4.056,6.332626412503050709111315172,2.018717527,1.572997212,103.1,1,51.832,490.05,5017.187,56876.141,3.368,1716.746,1298,1.3273653341565057,42.191849064123289
Sweden,SWE,2008,0.26103,3.908557,31.54311432,-5.76307768608611,72.31240915,20.9400562466988,8.511350556,-0.923,3.345,37.944,2.388,5.776629491559188051627044736,1.946978927,1.635884047,101.2,1,51.261,514.614,4970.872,55904.134,1.873,1738.692,1287,1.0046624139209146,41.321152059643737
Sweden,SWE,2009,0.010395,3.255159,31.67992357,-6.13985358558639,72.19890734,21.616815446092,8.467862391,-4.256,1.937,41.184,-0.427,10.88054774139623449555733104,2.041681051,1.649703622,102.9,1,50.788,434.311,4759.331,53041.804,-0.889,1688.275,1369,0.9096637000866347,41.001974949874175
Sweden,SWE,2010,-0.308015,2.883601,31.65528755,-5.63705891032366,73.91997709,22.526319841428,8.523777269,5.751,1.902,38.603,0.217,9.791182413767907117387889624,1.962620378,1.656240582,102.5,1,49.601,492.751,5033.029,55645.979,-0.144,1761.588,1371,0.7278079070986472,40.328153007421626
Sweden,SWE,2011,-0.171528,2.590249,31.64096903,-4.98574003844243,74.63265404,22.2147707572428,8.554925875,3.164,1.362,37.681,0.065,8.801132254035639982542823541,1.925197959,1.892241955,100.1,1,48.692,570.539,5192.268,56999.226,-0.407,1803.959,1396,0.9693584161669268,39.325073276223897
Sweden,SWE,2012,-0.199687,1.589459,31.47002728,-4.91174062248413,74.47147955,21.6767017029691,8.550773218,-0.414,0.935,37.992,-0.931,9.503640013911212573216429585,1.911035657,1.900038838,99.4,1,49.054,549.74,5170.751,56329.165,-1.191,1827.027,1415,0.5300281322624047,39.402039739615709
Sweden,SWE,2013,-0.225306,2.122967,31.65588925,-4.47623706134848,74.54795155,21.3690465189647,8.562085483,1.138,0.446,40.789,-1.395,11.1899609237881617804408303,1.788998246,1.895466685,99.1,1,49.733,584.125,5229.576,56444.462,-1.63,1892.338,1552,0.4725232742846802,39.75714958517478
Sweden,SWE,2014,-0.83434,1.695329,31.70206168,-4.22189969727651,75.27564025,21.7764287816496,8.5847838,2.296,0.206,45.69,-1.704,10.83194318964916015841364795,1.681375504,1.805163264,99.3,1,48.869,577.728,5349.636,57133.183,-1.841,1937,1811,0.2803413206736377,39.57323851202397
Sweden,SWE,2015,-1.398323,0.733597,31.65660939,-3.72289869994581,75.53082351,21.1938537848085,8.627730663,4.388,0.705,44.458,-0.14,11.5825983055600256777285577,1.684848666,1.803804874,100,1,49.086,501.602,5584.391,59012.732,-0.272,2076.816,1881,0.2689157804669356,40.041943437575043
Sweden,SWE,2016,-1.295301,0.536669,31.7239697,-3.23408994364976,74.04000999,19.0545513487587,8.648818644,2.131,1.137,42.888,0.923,11.57016216986746137863555388,1.663074851,1.842773318,99.6,1,50.377,513.058,5703.405,59401.27,0.862,2212.981,1884,0.12108700398991604,41.432106758307505
Sweden,SWE,2017,-1.652746,0.676346,31.55719842,-3.06911957563428,73.60314731,18.1072329196042,8.667471813,1.883,1.866,41.638,1.324,11.62083987831676545110730756,1.675751686,1.790045738,97.9,1,50.537,535.172,5810.79,59771.651,1.289,2312.105,1905,0.06925618853513267,41.67152993346177
Sweden,SWE,2018,-2.259186,0.651114,31.65762975,-2.50698736540209,72.7341097,16.5277693949538,8.685019532,1.77,2.036,39.934,0.713,11.01905841737536136698147363,1.671094418,1.825504899,97.6,1,50.441,549.649,5913.656,60176.031,0.673,2409.973,1908,0.07930056898158244,41.321083159597109
Sweden,SWE,2019,-2.043066,0.095634,31.73178302,-1.33370338510043,72.38177483,14.4841859749118,8.710767531,2.608,1.722,35.787,0.432,10.45587816398183064792595132,1.674012423,1.793261528,100,1,49.226,530.894,6067.898,61163.213,0.44,2471.836,1797,-0.016251574371267216,40.184495025473069
Sweden,SWE,2020,-0.938565,-0.044453,31.86023053,-1.08122033925394,71.82741833,13.7389741608605,8.691240276,-1.934,0.661,40.436,-3.219,10.70438804907909000378491399,1.670026779,1.678616405,100,1,48.847,544.266,5950.558,59681.648,-3.18,2448.615,2027,-0.07984113661023196,39.781182579587885
Sweden,SWE,2021,-1.171882,0.268087,31.58257007,0.109546821417228,72.1817371,11.8338018016579,8.742179204,5.226,2.658,37.322,-0.154,9.823310620276352595327160504,1.610255241,1.745321631,100.6,1,49.168,631.693,6261.526,62361.738,-0.149,2663.823,2022,-0.010169215750081353,40.197350934703636
Sweden,SWE,2022,-1.424272,1.527585,31.68225681,1.22990939736075,71.71813373,9.79966953461628,8.754655498,1.255,8.057,34.214,1.193,11.17927786455797631944577278,1.572404861,1.681576967,97.4,1,49.317,575.071,6340.136,62729.174,1.003,2868.482,1990,0.38526268832248517,40.039715185384814
Sweden,SWE,2023,-1.439278,2.522737,31.70483675,1.48284797448523,71.35448638,9.08156597455662,8.752612763,-0.204,5.906,32.052,-0.428,10.51186650415182619418954699,1.601383328,1.718017101,96.9,1,48.277,578.991,6327.198,62422.286,-0.63,2965.74,1969,0.4184187087018663,38.9418618785378
Switzerland,CHE,1995,-1.870579,4.707741,29.345012,-11.0662075627039,61.13742789,14.542826460512,6.133831788,0.519,1.798,49.274,-1.055,19.15388261882967023764996176,,,,1,30.139,358.258,461.2,63997.151,-1.831,127.678,208.738,2.574737051660639,18.262397041130942
Switzerland,CHE,1996,-2.26589,4.173825,29.4161831,-10.8056006764323,61.24776692,14.3616778620195,6.139496546,0.568,0.81,50.559,-1.226,20.02447210757512518452053605,1.757080555,1.55765903,,1,30.478,345.49,463.82,63968.751,-1.983,130.151,215.902,2.483758776822626,18.684817793532488
Switzerland,CHE,1997,-2.799033,3.543307,29.42936342,-10.4478168073692,61.72907798,14.3127423860279,6.159959708,2.067,0.518,52.943,-1.468,21.14387083933793048069298483,,,,1,30.179,298.881,473.409,65116.09,-2.301,130.906,229.649,2.7601974883196925,18.400136703494752
Switzerland,CHE,1998,-2.401019,2.872789,29.4663956,-10.0943673185027,62.24048294,14.3372713906847,6.186907968,2.731,0.019,55.291,-0.368,21.23884246558679339995958095,1.906915069,1.641245961,,1,31.007,306.786,486.34,66753.28,-1.291,137.912,245.927,2.9767471861192636,19.415507214845956
Switzerland,CHE,1999,-2.773321,2.87358,29.29292187,-10.0199548722618,62.93922789,14.6545902324036,6.203245791,1.647,0.808,51.965,-0.471,20.05021893729121022992810811,,,,1,31.235,301.703,494.351,67586.182,-1.551,141.56,235.509,3.4576596766447896,19.4949997241151
Switzerland,CHE,2000,-2.181517,3.847238,29.25900426,-9.50694811795378,63.6426946,14.5164964084341,6.239862504,3.73,1.561,51.656,1.256,18.98849085196116621751309392,1.956340551,1.792244911,,1,32.152,282.383,512.788,69715.394,0.279,153.335,246.348,3.038691216720577,20.487465754153725
Switzerland,CHE,2001,-1.690591,3.311681,29.26863411,-9.18143912105033,63.89657001,14.2843239387673,6.256039827,1.631,0.991,50.453,1.096,17.75555935278625283729837529,,,,1,31.407,290.329,521.151,70517.729,0.205,153.881,247.201,2.836947177380839,19.605281101012366
