country_name,iso3,year,theta_hat_A,cutoff
Portugal,PRT,2014,.0879692001839549,.0593002794631694
Portugal,PRT,2015,.1030334258576397,.0593002794631694
Portugal,PRT,2016,.0796062356654187,.0593002794631694
Portugal,PRT,2017,.1072472399895129,.0593002794631694
Portugal,PRT,2018,.0721276525303125,.0593002794631694
Romania,ROU,2008,-.0104317563493371,.0593002794631694
Romania,ROU,2009,-.0200259086772309,.0593002794631694
Romania,ROU,2010,-.0079931802317234,.0593002794631694
Romania,ROU,2011,-.0092446455295071,.0593002794631694
Romania,ROU,2012,.0151630791533832,.0593002794631694
Romania,ROU,2013,-.0033637411960016,.0593002794631694
Romania,ROU,2014,-.003842730963769,.0593002794631694
Romania,ROU,2015,.0161346172535339,.0593002794631694
Romania,ROU,2016,-.0062839409561927,.0593002794631694
Romania,ROU,2017,-.0020089372707546,.0593002794631694
Romania,ROU,2018,.0119987006661383,.0593002794631694
Russia,RUS,2004,-.0197506458899769,.0593002794631694
Russia,RUS,2005,-.0154323395505143,.0593002794631694
Russia,RUS,2006,-.0207498427106644,.0593002794631694
Russia,RUS,2007,-.0073200862216275,.0593002794631694
Russia,RUS,2008,-.0159788397611656,.0593002794631694
Russia,RUS,2009,-.021020134243062,.0593002794631694
Russia,RUS,2010,-.0158957383654608,.0593002794631694
Russia,RUS,2011,-.0126551260250432,.0593002794631694
Russia,RUS,2012,-.0159825109248293,.0593002794631694
Russia,RUS,2013,-.0202770890487919,.0593002794631694
Russia,RUS,2014,-.0157451977380096,.0593002794631694
Russia,RUS,2015,-.012457478128079,.0593002794631694
Russia,RUS,2016,-.0069117815349697,.0593002794631694
Russia,RUS,2017,-.0144956853515689,.0593002794631694
Russia,RUS,2018,-.0185031493968058,.0593002794631694
Slovak Republic,SVK,2008,-.0110919281265909,.0593002794631694
Slovak Republic,SVK,2009,-.0135934509824845,.0593002794631694
Slovak Republic,SVK,2010,-.0139392606064749,.0593002794631694
Slovak Republic,SVK,2011,-.0035318170141458,.0593002794631694
Slovak Republic,SVK,2014,.006939204701812,.0593002794631694
Slovak Republic,SVK,2015,.0222847032159419,.0593002794631694
Slovak Republic,SVK,2016,-.0005322062402186,.0593002794631694
Slovak Republic,SVK,2017,-.0017243366650985,.0593002794631694
Slovak Republic,SVK,2018,.0234760200331419,.0593002794631694
Slovenia,SVN,2008,-.0120254591997897,.0593002794631694
Slovenia,SVN,2009,-.0097226621960928,.0593002794631694
Slovenia,SVN,2010,-.0146533699342574,.0593002794631694
Slovenia,SVN,2011,.0091641166760402,.0593002794631694
Slovenia,SVN,2012,.0131003956126852,.0593002794631694
Slovenia,SVN,2013,.0015543292963069,.0593002794631694
Slovenia,SVN,2014,.0195108672868796,.0593002794631694
Slovenia,SVN,2015,.0517856469405607,.0593002794631694
Slovenia,SVN,2016,.0277210959459813,.0593002794631694
Slovenia,SVN,2017,.0319890573517509,.0593002794631694
Slovenia,SVN,2018,.0421944028250319,.0593002794631694
Sweden,SWE,2000,.0059533344532741,.0593002794631694
Sweden,SWE,2001,-.0099436630353484,.0593002794631694
Sweden,SWE,2002,.015997297295329,.0593002794631694
Sweden,SWE,2003,.0010008704142595,.0593002794631694
Sweden,SWE,2004,-.007761897242779,.0593002794631694
Sweden,SWE,2005,.0061929055734146,.0593002794631694
Sweden,SWE,2006,.0249547636410518,.0593002794631694
Sweden,SWE,2007,.0030288045024692,.0593002794631694
Sweden,SWE,2008,-.0103027494299113,.0593002794631694
Sweden,SWE,2009,-.0119841397606916,.0593002794631694
