specification,cutoff,rss,N,N_low,N_high
current_debt,.0182588770985603,1.14782023429871,742,504,238
current_debt,.018686268478632,1.14789497852325,742,506,236
current_debt,.0187720842659473,1.14790952205658,742,506,236
current_debt,.0189530737698078,1.14793920516968,742,507,235
current_debt,.0191378723829985,1.14796829223633,742,509,233
current_debt,.0192904155701399,1.14799129962921,742,510,232
current_debt,.0193150732666254,1.14799499511719,742,510,232
current_debt,.0194048266857862,1.14800810813904,742,511,231
current_debt,.0194535106420517,1.14801502227783,742,513,229
current_debt,.019532211124897,1.14802598953247,742,513,229
current_debt,.0196317043155432,1.14803910255432,742,515,227
current_debt,.019640825688839,1.14804029464722,742,516,226
current_debt,.0197226982563734,1.14805054664612,742,516,226
current_debt,.0198458824306726,1.1480655670166,742,517,225
current_debt,.0201066322624683,1.14809465408325,742,518,224
current_debt,.0201887991279364,1.14810299873352,742,520,222
current_debt,.020416708663106,1.14812469482422,742,521,221
current_debt,.0205427017062902,1.14813566207886,742,521,221
current_debt,.0205963328480721,1.14814019203186,742,523,219
current_debt,.0206808894872665,1.14814686775208,742,523,219
current_debt,.0208701193332672,1.14816069602966,742,524,218
current_debt,.0212015397846699,1.14818155765533,742,526,216
current_debt,.0212042853236198,1.14818167686462,742,526,216
current_debt,.0212657358497381,1.14818513393402,742,527,215
current_debt,.0214195363223553,1.14819288253784,742,529,213
current_debt,.0215908996760845,1.14820039272308,742,529,213
current_debt,.0216358415782452,1.14820230007172,742,531,211
current_debt,.0217443574219942,1.14820647239685,742,531,211
current_debt,.0219444017857313,1.14821374416351,742,532,210
current_debt,.0219459738582373,1.1482138633728,742,534,208
current_debt,.0219963807612658,1.14821541309357,742,535,207
current_debt,.0225862693041563,1.14822912216187,742,535,207
current_debt,.0227112080901861,1.14823091030121,742,536,206
current_debt,.0231646243482828,1.14823317527771,742,537,205
current_debt,.0232183821499348,1.148233294487,742,539,203
current_debt,.0232236664742231,1.148233294487,742,539,203
current_debt,.0235513802617788,1.14823532104492,742,540,202
current_debt,.0236589033156633,1.14823544025421,742,541,201
current_debt,.0237613525241613,1.1482355594635,742,542,200
current_debt,.0237987637519836,1.14823508262634,742,543,199
current_debt,.023829597979784,1.14823460578918,742,544,198
current_debt,.0240814257413149,1.14822900295258,742,546,196
current_debt,.0241919122636318,1.14822614192963,742,546,196
current_debt,.0242975428700447,1.14822280406952,742,547,195
current_debt,.0243650246411562,1.14821994304657,742,549,193
current_debt,.0246797166764736,1.14820384979248,742,549,193
current_debt,.0256650373339653,1.14813685417175,742,551,191
current_debt,.0259802974760532,1.1481055021286,742,551,191
current_debt,.0260062851011753,1.14810264110565,742,552,190
current_debt,.0260300263762474,1.14810025691986,742,553,189
current_debt,.0260737594217062,1.14809572696686,742,555,187
current_debt,.0261797085404396,1.14808404445648,742,555,187
current_debt,.0263743195682764,1.14806008338928,742,556,186
current_debt,.0264127422124147,1.14805519580841,742,557,185
current_debt,.0265046283602715,1.14804291725159,742,559,183
current_debt,.0265935566276312,1.14803171157837,742,560,182
current_debt,.0272261910140514,1.14794707298279,742,560,182
current_debt,.0276134423911572,1.1478887796402,742,562,180
current_debt,.0276708230376244,1.14787924289703,742,563,179
current_debt,.0276751313358545,1.1478785276413,742,563,179
current_debt,.0276755094528198,1.1478785276413,742,564,178
current_debt,.027899406850338,1.1478431224823,742,566,176
current_debt,.0283183567225933,1.14777684211731,742,566,176
current_debt,.0283951219171286,1.14776372909546,742,568,174
current_debt,.0285472329705954,1.14773654937744,742,569,173
current_debt,.0285699591040611,1.1477324962616,742,569,173
current_debt,.0287645161151886,1.14770078659058,742,571,171
current_debt,.0287693236023188,1.14769995212555,742,572,170
current_debt,.0292299389839172,1.147629737854,742,572,170
current_debt,.0294739250093699,1.14758861064911,742,574,168
current_debt,.0299070347100496,1.14751422405243,742,574,168
current_debt,.0299367401748896,1.14750897884369,742,576,166
current_debt,.0302160046994686,1.1474574804306,742,576,166
current_debt,.0304456315934658,1.14741086959839,742,577,165
current_debt,.0307338628917933,1.1473503112793,742,579,163
current_debt,.0307449642568827,1.14734816551208,742,580,162
current_debt,.0307652931660414,1.14734435081482,742,581,161
current_debt,.0310273915529251,1.14729189872742,742,581,161
current_debt,.0312865450978279,1.1472430229187,742,582,160
current_debt,.0314049273729324,1.14721751213074,742,583,159
current_debt,.0314781740307808,1.14720284938812,742,585,157
current_debt,.0318009108304977,1.14713895320892,742,585,157
current_debt,.0320178233087063,1.14709711074829,742,587,155
current_debt,.0329035706818104,1.14692580699921,742,588,154
current_debt,.033406924456358,1.1468186378479,742,589,153
current_debt,.0334962718188763,1.14680075645447,742,590,152
current_debt,.0336635001003742,1.14676535129547,742,590,152
current_debt,.0340867750346661,1.14666879177094,742,592,150
current_debt,.034320056438446,1.14661872386932,742,592,150
current_debt,.0346978157758713,1.14653551578522,742,594,148
current_debt,.0348422229290009,1.14650237560272,742,595,147
current_debt,.0353204235434532,1.14638638496399,742,595,147
current_debt,.0356261655688286,1.146329164505,742,597,145
current_debt,.0358478911221027,1.14629089832306,742,597,145
current_debt,.0359074845910072,1.14628100395203,742,598,144
current_debt,.0359328426420689,1.1462767124176,742,600,142
current_debt,.0363204218447208,1.14620876312256,742,600,142
current_debt,.0364376604557037,1.14618825912476,742,601,141
current_debt,.0370589047670364,1.14607441425323,742,602,140
current_debt,.0371442586183548,1.14605987071991,742,604,138
current_debt,.0373583845794201,1.14602029323578,742,605,137
current_debt,.037381287664175,1.14601647853851,742,605,137
current_debt,.0374662354588509,1.14601182937622,742,607,135
current_debt,.0381244122982025,1.14597380161285,742,607,135
current_debt,.0385175831615925,1.1459618806839,742,609,133
current_debt,.03861029073596,1.14595878124237,742,609,133
current_debt,.0388669371604919,1.14594125747681,742,610,132
current_debt,.0394843369722366,1.14590513706207,742,611,131
current_debt,.0399988740682602,1.14587867259979,742,613,129
current_debt,.0401847511529922,1.14586186408997,742,613,129
current_debt,.0406625382602215,1.14582145214081,742,615,127
current_debt,.0412703715264797,1.14579427242279,742,615,127
current_debt,.0419164970517159,1.14575791358948,742,617,125
current_debt,.0423269681632519,1.14571094512939,742,618,124
current_debt,.0436922088265419,1.14557540416718,742,619,123
current_debt,.0440431609749794,1.14553928375244,742,620,122
current_debt,.0442169420421124,1.14552116394043,742,621,121
current_debt,.0442557670176029,1.1455180644989,742,621,121
current_debt,.0453129410743713,1.1454381942749,742,622,120
current_debt,.0453860349953175,1.14543259143829,742,624,118
current_debt,.0457296334207058,1.14540576934814,742,625,117
current_debt,.0458922237157822,1.14538955688477,742,626,116
current_debt,.0461302921175957,1.1453605890274,742,627,115
current_debt,.0461644493043423,1.14535737037659,742,628,114
current_debt,.04732346534729,1.1452602148056,742,628,114
current_debt,.047878123819828,1.14521217346191,742,629,113
current_debt,.0487957410514355,1.14510667324066,742,631,111
current_debt,.0489435456693172,1.14509415626526,742,631,111
current_debt,.0495478771626949,1.1450469493866,742,632,110
current_debt,.0501854829490185,1.14498686790466,742,634,108
current_debt,.0505783408880234,1.14495897293091,742,635,107
current_debt,.0511618070304394,1.14491212368011,742,636,106
current_debt,.051182247698307,1.14491081237793,742,636,106
current_debt,.0511892475187778,1.14491045475006,742,637,105
current_debt,.0515557937324047,1.14488279819489,742,638,104
current_debt,.0515885651111603,1.14487946033478,742,640,102
current_debt,.0524194575846195,1.14494204521179,742,640,102
current_debt,.0526527836918831,1.14496195316315,742,642,100
current_debt,.0529618561267853,1.14498603343964,742,643,99
current_debt,.0535405240952969,1.14502644538879,742,644,98
current_debt,.0542212687432766,1.14507949352264,742,645,97
current_debt,.0542933121323586,1.14508533477783,742,646,96
current_debt,.054802767932415,1.14511859416962,742,646,96
current_debt,.0559947676956654,1.14520454406738,742,648,94
current_debt,.0570643469691277,1.14529323577881,742,649,93
current_debt,.0579048432409763,1.1453891992569,742,649,93
current_debt,.0587869919836521,1.14548194408417,742,650,92
current_debt,.0588392205536366,1.14548814296722,742,652,90
current_debt,.0590678825974464,1.14551246166229,742,652,90
current_debt,.0591831393539906,1.14552438259125,742,654,88
current_debt,.0592207536101341,1.14552986621857,742,654,88
current_debt,.0592238157987595,1.14553022384644,742,656,86
current_debt,.0595004521310329,1.14556419849396,742,656,86
current_debt,.06073147803545,1.14569890499115,742,658,84
current_debt,.0609919764101505,1.14572465419769,742,658,84
current_debt,.0621110461652279,1.14583790302277,742,660,82
current_debt,.0645169615745544,1.14609730243683,742,660,82
current_debt,.0646779611706734,1.14612257480621,742,662,80
current_debt,.0651515275239944,1.14619386196136,742,662,80
current_debt,.0652119219303131,1.14620399475098,742,663,79
current_debt,.0655552074313164,1.14625680446625,742,665,77
current_debt,.0661381557583809,1.14633965492249,742,666,76
current_debt,.0663367509841919,1.14637291431427,742,667,75
current_debt,.0665310397744179,1.14640617370605,742,668,74
current_debt,.0667714700102806,1.14641356468201,742,668,74
current_debt,.0669104158878326,1.14641642570496,742,669,73
current_debt,.0672021582722664,1.14642012119293,742,671,71
current_debt,.0672386065125465,1.14642083644867,742,671,71
current_debt,.0673098489642143,1.14642190933228,742,672,70
current_debt,.0676858350634575,1.14642679691315,742,674,68
current_debt,.0685602799057961,1.14643311500549,742,675,67
current_debt,.0689226612448692,1.14644157886505,742,675,67
current_debt,.0707608833909035,1.14651679992676,742,677,65
current_debt,.0710586830973625,1.14652836322784,742,677,65
current_debt,.072505347430706,1.14661264419556,742,678,64
current_debt,.0726235508918762,1.14661204814911,742,679,63
current_debt,.0727314352989197,1.14661478996277,742,681,61
current_debt,.0733338966965675,1.14663755893707,742,681,61
current_debt,.0750764384865761,1.1467798948288,742,683,59
current_debt,.076704353094101,1.14710032939911,742,684,58
current_debt,.0771431922912598,1.14718413352966,742,685,57
current_debt,.0778079628944397,1.14730978012085,742,686,56
current_debt,.0781647637486458,1.14738154411316,742,687,55
current_debt,.0783014819025993,1.14741194248199,742,687,55
current_debt,.0783793404698372,1.14743030071259,742,689,53
current_debt,.0784529596567154,1.14745879173279,742,690,52
current_debt,.0791508033871651,1.14772188663483,742,691,51
current_debt,.0800864100456238,1.14807069301605,742,692,50
current_debt,.0811624750494957,1.14847958087921,742,693,49
current_debt,.0813666731119156,1.14855873584747,742,694,48
current_debt,.0826452299952507,1.14900755882263,742,695,47
current_debt,.0846268311142921,1.14957404136658,742,695,47
current_debt,.0847699791193008,1.14961636066437,742,696,46
current_debt,.0851839110255241,1.14973413944244,742,697,45
current_debt,.0877217650413513,1.1505081653595,742,698,44
current_debt,.0879695415496826,1.15058624744415,742,699,43
current_debt,.0888211503624916,1.15087878704071,742,700,42
current_debt,.0935786738991737,1.15257120132446,742,701,41
current_debt,.102391704916954,1.15579164028168,742,702,40
current_debt,.103672087192535,1.15624439716339,742,704,38
current_debt,.106209948658943,1.15708911418915,742,705,37
current_debt,.10652033239603,1.15717160701752,742,705,37
current_debt,.107082806527615,1.15732610225677,742,707,35
current_debt,.108756683766842,1.15774869918823,742,708,34
current_debt,.115001253783703,1.1594181060791,742,709,33
current_debt,.118772327899933,1.16037976741791,742,710,32
current_debt,.119809113442898,1.16069912910461,742,711,31
current_debt,.120011322200298,1.16076231002808,742,711,31
current_debt,.121353611350059,1.16116189956665,742,712,30
current_debt,.124175399541855,1.16201674938202,742,714,28
current_debt,.125080078840256,1.1623055934906,742,714,28
current_debt,.127978563308716,1.16319251060486,742,715,27
current_debt,.128780290484428,1.16343116760254,742,717,25
current_debt,.134380325675011,1.16506934165955,742,718,24
current_debt,.13680100440979,1.16573917865753,742,718,24
current_debt,.142966851592064,1.16729152202606,742,720,22
current_debt,.150277182459831,1.16906917095184,742,720,22
current_debt,.151179134845734,1.16928458213806,742,721,21
current_debt,.154040187597275,1.17005085945129,742,723,19
current_debt,.15775603055954,1.1708482503891,742,724,18
current_debt,.204301998019218,1.17942833900452,742,724,18
current_debt,.226570218801498,1.18329334259033,742,726,16
current_debt,.231623813509941,1.18406498432159,742,727,15
current_debt,.236362040042877,1.18468880653381,742,728,14
current_debt,.252428472042084,1.18723201751709,742,728,14
current_debt,.252811312675476,1.1872900724411,742,730,12
current_debt,.252829313278198,1.18729281425476,742,730,12
current_debt,.260599464178085,1.18840146064758,742,732,10
current_debt,.265687048435211,1.18909323215485,742,733,9
current_debt,.26598596572876,1.18913400173187,742,734,8
current_debt,.283571034669876,1.19149696826935,742,735,7
current_debt,.288414686918259,1.19211137294769,742,736,6
current_debt,.293077766895294,1.19269907474518,742,737,5
current_debt,.300169199705124,1.1935122013092,742,738,4
current_debt,.300401449203491,1.1935350894928,742,739,3
current_debt,.303112208843231,1.19375908374786,742,740,2
current_debt,.305125325918198,1.19407713413239,742,740,2
lagged_debt,-.0309605877846479,1.08109652996063,742,2,740
lagged_debt,-.0298745017498732,1.08126068115234,742,2,740
lagged_debt,-.0298007614910603,1.08124792575836,742,3,739
lagged_debt,-.0293998792767525,1.08129227161407,742,4,738
lagged_debt,-.0290515702217817,1.08140194416046,742,6,736
lagged_debt,-.0288207698613405,1.08145773410797,742,7,735
lagged_debt,-.0285165440291166,1.08161914348602,742,8,734
lagged_debt,-.0281535480171442,1.08171200752258,742,9,733
lagged_debt,-.0280834846198559,1.0817244052887,742,9,733
lagged_debt,-.0272100269794464,1.08176410198212,742,11,731
lagged_debt,-.027007220312953,1.08175659179688,742,11,731
lagged_debt,-.026950690895319,1.08175444602966,742,12,730
lagged_debt,-.0269472394138575,1.08175444602966,742,13,729
lagged_debt,-.0269208457320929,1.08175134658813,742,14,728
lagged_debt,-.0267357844859362,1.08174252510071,742,15,727
lagged_debt,-.0265867039561272,1.08173096179962,742,16,726
lagged_debt,-.026423268020153,1.08174240589142,742,18,724
lagged_debt,-.0262292101979256,1.08179008960724,742,18,724
lagged_debt,-.0261076353490353,1.08181917667389,742,19,723
lagged_debt,-.0259274616837502,1.08185613155365,742,20,722
lagged_debt,-.0256766527891159,1.08190417289734,742,22,720
lagged_debt,-.025637062266469,1.08191204071045,742,23,719
lagged_debt,-.0255404505878687,1.08193564414978,742,23,719
lagged_debt,-.0252999756485224,1.08201467990875,742,24,718
lagged_debt,-.0252983327955008,1.08201515674591,742,25,717
lagged_debt,-.0251442845910788,1.0820620059967,742,26,716
lagged_debt,-.0250826962292194,1.08207952976227,742,28,714
lagged_debt,-.0249954201281071,1.08211135864258,742,28,714
lagged_debt,-.0249575655907393,1.08212220668793,742,29,713
lagged_debt,-.0248948186635971,1.08213937282562,742,31,711
lagged_debt,-.0248258616775274,1.08215379714966,742,32,710
lagged_debt,-.02470394782722,1.08217716217041,742,32,710
lagged_debt,-.0245895609259605,1.08219707012177,742,34,708
lagged_debt,-.0245220735669136,1.08221054077148,742,35,707
lagged_debt,-.0244528092443943,1.08222365379333,742,36,706
lagged_debt,-.0243853852152824,1.08223962783813,742,37,705
lagged_debt,-.0240027830004692,1.08231234550476,742,38,704
lagged_debt,-.0240012519061565,1.08231270313263,742,39,703
lagged_debt,-.0237478204071522,1.08236753940582,742,39,703
lagged_debt,-.0237139202654362,1.08237385749817,742,40,702
lagged_debt,-.0235783495008945,1.08239877223969,742,42,700
lagged_debt,-.0233707800507545,1.08243715763092,742,43,699
lagged_debt,-.0233597848564386,1.08243918418884,742,44,698
lagged_debt,-.0230550076812506,1.08249413967133,742,44,698
lagged_debt,-.0229589343070984,1.08251130580902,742,45,697
lagged_debt,-.022685781121254,1.08256506919861,742,46,696
lagged_debt,-.0226153023540974,1.08257830142975,742,47,695
lagged_debt,-.0224012080579996,1.08261358737946,742,49,693
lagged_debt,-.0223706401884556,1.08261895179749,742,49,693
lagged_debt,-.0221537817269564,1.08265888690948,742,50,692
lagged_debt,-.0221462231129408,1.08266031742096,742,51,691
lagged_debt,-.0216003078967333,1.08277320861816,742,52,690
lagged_debt,-.0214921664446592,1.08279466629028,742,54,688
lagged_debt,-.021460123360157,1.08280110359192,742,55,687
lagged_debt,-.0213494226336479,1.08282232284546,742,56,686
lagged_debt,-.0213274192065001,1.08282685279846,742,56,686
lagged_debt,-.0213240645825863,1.0828275680542,742,57,685
lagged_debt,-.0211649369448423,1.08286011219025,742,59,683
lagged_debt,-.0211647544056177,1.08286011219025,742,60,682
lagged_debt,-.0210562963038683,1.08288335800171,742,60,682
lagged_debt,-.0210201349109411,1.08289122581482,742,62,680
lagged_debt,-.0209235176444054,1.08291280269623,742,62,680
lagged_debt,-.0208538789302111,1.08292782306671,742,63,679
lagged_debt,-.0208318065851927,1.082932472229,742,64,678
lagged_debt,-.0207927003502846,1.08294022083282,742,65,677
lagged_debt,-.0207498427480459,1.08294868469238,742,67,675
lagged_debt,-.0202802680432796,1.0830352306366,742,68,674
lagged_debt,-.0202770885080099,1.08303582668304,742,69,673
lagged_debt,-.0202209204435349,1.08304595947266,742,69,673
lagged_debt,-.0201415903866291,1.08306062221527,742,71,671
lagged_debt,-.0200815424323082,1.08307218551636,742,71,671
lagged_debt,-.0200677346438169,1.08307480812073,742,73,669
lagged_debt,-.020025908946991,1.08308303356171,742,73,669
lagged_debt,-.0200237408280373,1.08308339118958,742,74,668
lagged_debt,-.0199692100286484,1.08309400081635,742,75,667
lagged_debt,-.019855123013258,1.08311629295349,742,76,666
lagged_debt,-.0197506453841925,1.08313632011414,742,77,665
lagged_debt,-.0197297036647797,1.08314025402069,742,78,664
lagged_debt,-.0196937266737223,1.08314692974091,742,79,663
lagged_debt,-.0195106472820044,1.08318078517914,742,80,662
lagged_debt,-.0194777082651854,1.08318674564362,742,81,661
lagged_debt,-.0190328117460012,1.08326613903046,742,83,659
lagged_debt,-.0189643688499928,1.08327829837799,742,83,659
lagged_debt,-.0189639609307051,1.08327841758728,742,84,658
lagged_debt,-.0188949126750231,1.08329081535339,742,85,657
lagged_debt,-.0188372749835253,1.08330130577087,742,86,656
lagged_debt,-.0187139976769686,1.08332359790802,742,87,655
lagged_debt,-.0185652542859316,1.08335113525391,742,88,654
lagged_debt,-.0185031499713659,1.08336269855499,742,90,652
lagged_debt,-.0184340421110392,1.08337545394897,742,90,652
lagged_debt,-.0182254761457443,1.08341407775879,742,92,650
lagged_debt,-.0182170141488314,1.08341562747955,742,92,650
lagged_debt,-.0181511547416449,1.0834287405014,742,93,649
lagged_debt,-.0179178882390261,1.08347392082214,742,94,648
lagged_debt,-.0177873708307743,1.08349823951721,742,96,646
lagged_debt,-.0177760925143957,1.08350038528442,742,97,645
lagged_debt,-.0177433360368013,1.0835063457489,742,98,644
lagged_debt,-.0176885966211557,1.0835165977478,742,99,643
lagged_debt,-.0173348020762205,1.08358299732208,742,100,642
lagged_debt,-.0173282846808434,1.08358418941498,742,100,642
lagged_debt,-.0172732900828123,1.08359456062317,742,102,640
lagged_debt,-.0172139573842287,1.0836056470871,742,103,639
lagged_debt,-.017031405121088,1.08363997936249,742,104,638
lagged_debt,-.0168981831520796,1.08366525173187,742,104,638
lagged_debt,-.0168530754745007,1.08367383480072,742,105,637
lagged_debt,-.0168481674045324,1.08367478847504,742,107,635
lagged_debt,-.0167701132595539,1.08368968963623,742,108,634
lagged_debt,-.0167218931019306,1.08369886875153,742,109,633
lagged_debt,-.0164260100573301,1.08375465869904,742,110,632
lagged_debt,-.0163514111191034,1.08376860618591,742,111,631
lagged_debt,-.0162734724581242,1.08378291130066,742,111,631
lagged_debt,-.0160666704177856,1.08382046222687,742,113,629
lagged_debt,-.0159825105220079,1.08383560180664,742,114,628
lagged_debt,-.0159788392484188,1.08383619785309,742,115,627
lagged_debt,-.015895739197731,1.0838508605957,742,116,626
lagged_debt,-.0158837698400021,1.08385288715363,742,116,626
lagged_debt,-.015862112864852,1.08385646343231,742,117,625
lagged_debt,-.0157748274505138,1.08387100696564,742,119,623
lagged_debt,-.015745198354125,1.08387577533722,742,120,622
lagged_debt,-.0157199129462242,1.08387994766235,742,121,621
lagged_debt,-.0154323391616344,1.08392453193665,742,122,620
lagged_debt,-.0154294744133949,1.0839250087738,742,123,619
lagged_debt,-.0152380345389247,1.08395290374756,742,123,619
lagged_debt,-.0152093218639493,1.0839569568634,742,124,618
lagged_debt,-.0150551088154316,1.08397841453552,742,125,617
lagged_debt,-.0149749973788857,1.08398878574371,742,127,615
lagged_debt,-.0147404754534364,1.08401656150818,742,127,615
lagged_debt,-.0146533697843552,1.08402585983276,742,128,614
lagged_debt,-.0146412057802081,1.08402729034424,742,130,612
lagged_debt,-.0146058443933725,1.08403062820435,742,131,611
lagged_debt,-.0145556814968586,1.0840345621109,742,131,611
lagged_debt,-.0145396888256073,1.0840357542038,742,133,609
lagged_debt,-.0144956856966019,1.0840390920639,742,133,609
lagged_debt,-.0144311264157295,1.08404386043549,742,135,607
lagged_debt,-.014339292421937,1.08405077457428,742,135,607
lagged_debt,-.0142435440793633,1.08405816555023,742,137,605
lagged_debt,-.0140473991632462,1.08407485485077,742,137,605
lagged_debt,-.0140294125303626,1.08407604694366,742,139,603
lagged_debt,-.0139392605051398,1.08407878875732,742,140,602
lagged_debt,-.0139367990195751,1.08407878875732,742,141,601
lagged_debt,-.0138034662231803,1.08408463001251,742,141,601
lagged_debt,-.0136690409854054,1.08408772945404,742,143,599
lagged_debt,-.0135934511199594,1.08408963680267,742,143,599
lagged_debt,-.0135654676705599,1.08408999443054,742,144,598
lagged_debt,-.0134340468794107,1.08409309387207,742,146,596
lagged_debt,-.0133874276652932,1.08409440517426,742,147,595
lagged_debt,-.013300321996212,1.08410024642944,742,148,594
lagged_debt,-.0132655203342438,1.08410251140594,742,148,594
lagged_debt,-.0131444539874792,1.08411014080048,742,150,592
lagged_debt,-.0131276799365878,1.08411109447479,742,151,591
lagged_debt,-.0129583878442645,1.08412170410156,742,152,590
lagged_debt,-.0128733282908797,1.08412766456604,742,153,589
lagged_debt,-.0128038823604584,1.08413314819336,742,153,589
lagged_debt,-.0127979647368193,1.08413374423981,742,154,588
lagged_debt,-.0127448635175824,1.08413803577423,742,156,586
lagged_debt,-.0127281388267875,1.084139585495,742,156,586
lagged_debt,-.0126551259309053,1.08414649963379,742,158,584
lagged_debt,-.0125674409791827,1.08415400981903,742,159,583
lagged_debt,-.0125083178281784,1.08415985107422,742,160,582
lagged_debt,-.0124574778601527,1.08416545391083,742,161,581
lagged_debt,-.0123980958014727,1.08417165279388,742,161,581
lagged_debt,-.0123374704271555,1.08417749404907,742,162,580
lagged_debt,-.0122901685535908,1.0841817855835,742,163,579
lagged_debt,-.0122087150812149,1.08418941497803,742,165,577
lagged_debt,-.012177811935544,1.08419275283813,742,166,576
lagged_debt,-.0121496431529522,1.08419930934906,742,166,576
lagged_debt,-.012126637622714,1.08420431613922,742,168,574
lagged_debt,-.0120446309447289,1.08422255516052,742,168,574
lagged_debt,-.0120254587382078,1.08422684669495,742,170,572
lagged_debt,-.0119841396808624,1.08423757553101,742,171,571
lagged_debt,-.011974380351603,1.08423960208893,742,172,570
lagged_debt,-.0119687467813492,1.08424091339111,742,172,570
lagged_debt,-.0119094112887979,1.08425438404083,742,173,569
lagged_debt,-.0117509923875332,1.08428740501404,742,174,568
lagged_debt,-.0117317661643028,1.08429086208344,742,176,566
lagged_debt,-.011405823752284,1.08435297012329,742,177,565
lagged_debt,-.011269673705101,1.08437716960907,742,178,564
lagged_debt,-.0112432846799493,1.08438181877136,742,178,564
lagged_debt,-.0111967669799924,1.08439099788666,742,179,563
lagged_debt,-.0110994521528482,1.08440899848938,742,181,561
lagged_debt,-.0110919279977679,1.08441030979156,742,182,560
lagged_debt,-.010870055295527,1.08445239067078,742,182,560
lagged_debt,-.0108251320198178,1.08446061611176,742,184,558
lagged_debt,-.0107343960553408,1.08447790145874,742,184,558
lagged_debt,-.0106932716444135,1.08448445796967,742,185,557
lagged_debt,-.0106875039637089,1.08448565006256,742,186,556
lagged_debt,-.0105559593066573,1.08450865745544,742,188,554
lagged_debt,-.0105281649157405,1.08451390266418,742,188,554
lagged_debt,-.0104652121663094,1.08452546596527,742,189,553
lagged_debt,-.0104317562654614,1.08453178405762,742,191,551
lagged_debt,-.0104317087680101,1.08453178405762,742,192,550
lagged_debt,-.0103027494624257,1.08456337451935,742,193,549
lagged_debt,-.0102760763838887,1.08456921577454,742,194,548
lagged_debt,-.0101036475971341,1.08461117744446,742,195,547
lagged_debt,-.0100519582629204,1.08462405204773,742,195,547
lagged_debt,-.0100020812824368,1.08463668823242,742,197,545
lagged_debt,-.0099707171320915,1.08464395999908,742,198,544
lagged_debt,-.009948861785233,1.08465087413788,742,199,543
lagged_debt,-.0099436631426215,1.08465254306793,742,200,542
lagged_debt,-.0097665768116713,1.08470869064331,742,200,542
lagged_debt,-.009740456007421,1.08471620082855,742,202,540
lagged_debt,-.0097355553880334,1.08471763134003,742,202,540
lagged_debt,-.0097226621583104,1.084721326828,742,204,538
lagged_debt,-.0095719741657376,1.08475923538208,742,205,537
lagged_debt,-.0095067294314504,1.08477509021759,742,205,537
lagged_debt,-.0093544004485011,1.08481311798096,742,207,535
lagged_debt,-.0092446459457278,1.08483970165253,742,208,534
lagged_debt,-.0091842701658607,1.08485472202301,742,208,534
lagged_debt,-.0091466037556529,1.08486425876617,742,210,532
lagged_debt,-.0087439203634858,1.08496809005737,742,211,531
lagged_debt,-.0087283328175545,1.08497202396393,742,211,531
lagged_debt,-.0086886696517467,1.08498227596283,742,213,529
lagged_debt,-.00866758543998,1.08498764038086,742,214,528
lagged_debt,-.0086068399250507,1.08500385284424,742,215,527
lagged_debt,-.008487562648952,1.08504629135132,742,216,526
lagged_debt,-.0082789892330766,1.08511781692505,742,216,526
lagged_debt,-.0081669203937054,1.08515596389771,742,217,525
lagged_debt,-.008141771890223,1.08516526222229,742,219,523
lagged_debt,-.0079931803047657,1.08521962165833,742,220,522
lagged_debt,-.0078719574958086,1.08526134490967,742,221,521
lagged_debt,-.0078661115840077,1.08526337146759,742,222,520
lagged_debt,-.0077618970535696,1.08529531955719,742,222,520
lagged_debt,-.0076998420991004,1.08531498908997,742,223,519
lagged_debt,-.0076086116023362,1.08534562587738,742,224,518
lagged_debt,-.007584894541651,1.0853533744812,742,226,516
lagged_debt,-.0074418112635612,1.08539962768555,742,227,515
lagged_debt,-.0074317865073681,1.08540284633636,742,227,515
lagged_debt,-.0074234111234546,1.08540570735931,742,228,514
lagged_debt,-.0073200860060751,1.08544087409973,742,230,512
lagged_debt,-.0072309854440391,1.08547079563141,742,231,511
lagged_debt,-.0071863112971187,1.08548545837402,742,231,511
lagged_debt,-.0069691813550889,1.08555519580841,742,233,509
lagged_debt,-.0069597186520696,1.08555817604065,742,233,509
lagged_debt,-.0069531546905637,1.08556020259857,742,234,508
lagged_debt,-.006914434954524,1.0855724811554,742,236,506
lagged_debt,-.006911781616509,1.08557331562042,742,236,506
lagged_debt,-.0068401172757149,1.08559632301331,742,237,505
lagged_debt,-.0067864726297557,1.08561396598816,742,239,503
lagged_debt,-.0067681716755033,1.08561980724335,742,239,503
lagged_debt,-.0067257275804877,1.08563363552094,742,241,501
lagged_debt,-.0067234504967928,1.08563446998596,742,241,501
lagged_debt,-.0067177237942815,1.08563637733459,742,242,500
lagged_debt,-.006676388438791,1.08564984798431,742,244,498
lagged_debt,-.0065718004480004,1.08568406105042,742,245,497
lagged_debt,-.0064374390058219,1.08572685718536,742,246,496
lagged_debt,-.0064352191984653,1.0857275724411,742,247,495
lagged_debt,-.0063378792256117,1.08575761318207,742,247,495
lagged_debt,-.0062839407473803,1.08577382564545,742,248,494
lagged_debt,-.0062768100760877,1.08577597141266,742,250,492
lagged_debt,-.0062648742459714,1.08577954769135,742,251,491
lagged_debt,-.0062584332190454,1.08578133583069,742,252,490
lagged_debt,-.0061760791577399,1.08580315113068,742,252,490
lagged_debt,-.0061758048832417,1.08580315113068,742,253,489
lagged_debt,-.0060175494290888,1.0858439207077,742,255,487
lagged_debt,-.0058579090982676,1.08588373661041,742,255,487
